 rseg,year,month,irrigation_cfs
 WM3_4060_0001, 1998, 9,  0.479738355
 WM3_4060_0001, 1998, 10,  0.278557748
 WM3_4060_0001, 1999, 5,  0.185705155
 WM3_4060_0001, 1999, 6,  0.324984044
 WM3_4060_0001, 1999, 7,  0.417836636
 WM3_4060_0001, 1999, 8,  0.417836636
 WM3_4060_0001, 1999, 9,  0.324984044
 WM3_4060_0001, 1999, 10,  0.185705155
 WM3_4060_0001, 2000, 5,  0.139278874
 WM3_4060_0001, 2000, 6,  0.263082325
 WM3_4060_0001, 2000, 7,  0.324984044
 WM3_4060_0001, 2000, 8,  0.324984044
 WM3_4060_0001, 2000, 9,  0.263082325
 WM3_4060_0001, 2000, 10,  0.139278874
 WM3_4060_0001, 2001, 5,  0.139278874
 WM3_4060_0001, 2001, 6,  0.263082325
 WM3_4060_0001, 2001, 7,  0.324984044
 WM3_4060_0001, 2001, 8,  0.324984044
 WM3_4060_0001, 2001, 9,  0.263082325
 WM3_4060_0001, 2001, 10,  0.139278874
 WM3_4060_0001, 2002, 5,  0.139278874
 WM3_4060_0001, 2002, 6,  0.263082325
 WM3_4060_0001, 2002, 7,  0.324984044
 WM3_4060_0001, 2002, 8,  0.324984044
 WM3_4060_0001, 2002, 9,  0.263082325
 WM3_4060_0001, 2002, 10,  0.139278874
 WM3_4060_0001, 2003, 5,  0.139278874
 WM3_4060_0001, 2003, 6,  0.263082325
 WM3_4060_0001, 2003, 7,  0.324984044
 WM3_4060_0001, 2003, 8,  0.324984044
 WM3_4060_0001, 2003, 9,  0.263082325
 WM3_4060_0001, 2003, 10,  0.139278874
 WM3_4060_0001, 2004, 5,  0.139278874
 WM3_4060_0001, 2004, 6,  0.263082325
 WM3_4060_0001, 2004, 7,  0.324984044
 WM3_4060_0001, 2004, 8,  0.324984044
 WM3_4060_0001, 2004, 9,  0.263082325
 WM3_4060_0001, 2004, 10,  0.139278874
 WM3_4060_0001, 2005, 5,  0.139278874
 WM3_4060_0001, 2005, 6,  0.263082325
 WM3_4060_0001, 2005, 7,  0.324984044
 WM3_4060_0001, 2005, 8,  0.324984044
 WM3_4060_0001, 2005, 9,  0.263082325
 WM3_4060_0001, 2005, 10,  0.139278874
 WU0_3160_0000, 1995, 5,  0.0928525776
 WU0_3160_0000, 1995, 6,  0.154754311
 WU0_3160_0000, 1995, 7,  0.201180592
 WU0_3160_0000, 1995, 8,  0.201180592
 WU0_3160_0000, 1995, 9,  0.154754311
 WU0_3160_0000, 1995, 10,  0.0928525776
 WU0_3160_0000, 1996, 5,  0.170229733
 WU0_3160_0000, 1996, 6,  0.309508622
 WU0_3160_0000, 1996, 7,  0.402361184
 WU0_3160_0000, 1996, 8,  0.402361184
 WU0_3160_0000, 1996, 9,  0.309508622
 WU0_3160_0000, 1996, 10,  0.170229733
 WU0_3160_0000, 1997, 5,  0.464262933
 WU0_3160_0000, 1997, 6,  0.820197761
 WU0_3160_0000, 1997, 7,  1.0523293
 WU0_3160_0000, 1997, 8,  1.0523293
 WU0_3160_0000, 1997, 9,  0.820197761
 WU0_3160_0000, 1997, 10,  0.464262933
 WU0_3160_0000, 1998, 5,  0.495213777
 WU0_3160_0000, 1998, 6,  0.866624117
 WU0_3160_0000, 1998, 7,  1.11423099
 WU0_3160_0000, 1998, 8,  1.11423099
 WU0_3160_0000, 1998, 9,  0.866624117
 WU0_3160_0000, 1998, 10,  0.495213777
 WU0_3160_0000, 1999, 5,  0.309508622
 WU0_3160_0000, 1999, 6,  0.541640043
 WU0_3160_0000, 1999, 7,  0.696394324
 WU0_3160_0000, 1999, 8,  0.696394324
 WU0_3160_0000, 1999, 9,  0.541640043
 WU0_3160_0000, 1999, 10,  0.309508622
 WU0_3160_0000, 2000, 5,  0.278557748
 WU0_3160_0000, 2000, 6,  0.479738355
 WU0_3160_0000, 2000, 7,  0.619017243
 WU0_3160_0000, 2000, 8,  0.619017243
 WU0_3160_0000, 2000, 9,  0.479738355
 WU0_3160_0000, 2000, 10,  0.278557748
 WU0_3160_0000, 2001, 5,  0.278557748
 WU0_3160_0000, 2001, 6,  0.479738355
 WU0_3160_0000, 2001, 7,  0.619017243
 WU0_3160_0000, 2001, 8,  0.619017243
 WU0_3160_0000, 2001, 9,  0.479738355
 WU0_3160_0000, 2001, 10,  0.278557748
 WU0_3160_0000, 2002, 5,  0.278557748
 WU0_3160_0000, 2002, 6,  0.479738355
 WU0_3160_0000, 2002, 7,  0.619017243
 WU0_3160_0000, 2002, 8,  0.619017243
 WU0_3160_0000, 2002, 9,  0.479738355
 WU0_3160_0000, 2002, 10,  0.278557748
 WU0_3160_0000, 2003, 5,  0.278557748
 WU0_3160_0000, 2003, 6,  0.479738355
 WU0_3160_0000, 2003, 7,  0.619017243
 WU0_3160_0000, 2003, 8,  0.619017243
 WU0_3160_0000, 2003, 9,  0.479738355
 WU0_3160_0000, 2003, 10,  0.278557748
 WU0_3160_0000, 2004, 5,  0.278557748
 WU0_3160_0000, 2004, 6,  0.479738355
 WU0_3160_0000, 2004, 7,  0.619017243
 WU0_3160_0000, 2004, 8,  0.619017243
 WU0_3160_0000, 2004, 9,  0.479738355
 WU0_3160_0000, 2004, 10,  0.278557748
 WU0_3160_0000, 2005, 5,  0.278557748
 WU0_3160_0000, 2005, 6,  0.479738355
 WU0_3160_0000, 2005, 7,  0.619017243
 WU0_3160_0000, 2005, 8,  0.619017243
 WU0_3160_0000, 2005, 9,  0.479738355
 WU0_3160_0000, 2005, 10,  0.278557748
 WU0_3250_0001, 1990, 5,  0.0154754305
 WU0_3250_0001, 1990, 6,  0.0309508611
 WU0_3250_0001, 1990, 7,  0.0464262888
 WU0_3250_0001, 1990, 8,  0.0464262888
 WU0_3250_0001, 1990, 9,  0.0309508611
 WU0_3250_0001, 1990, 10,  0.0154754305
 WU0_3250_0001, 1991, 5,  0.0464262888
 WU0_3250_0001, 1991, 6,  0.0773771554
 WU0_3250_0001, 1991, 7,  0.108328015
 WU0_3250_0001, 1991, 8,  0.108328015
 WU0_3250_0001, 1991, 9,  0.0773771554
 WU0_3250_0001, 1991, 10,  0.0464262888
 WU0_3250_0001, 1992, 5,  0.0309508611
 WU0_3250_0001, 1992, 6,  0.0464262888
 WU0_3250_0001, 1992, 7,  0.0619017221
 WU0_3250_0001, 1992, 8,  0.0619017221
 WU0_3250_0001, 1992, 9,  0.0464262888
 WU0_3250_0001, 1992, 10,  0.0309508611
 WU0_3250_0001, 1993, 5,  0.0309508611
 WU0_3250_0001, 1993, 6,  0.0464262888
 WU0_3250_0001, 1993, 7,  0.0619017221
 WU0_3250_0001, 1993, 8,  0.0619017221
 WU0_3250_0001, 1993, 9,  0.0464262888
 WU0_3250_0001, 1993, 10,  0.0309508611
 WU0_3250_0001, 1994, 5,  0.0464262888
 WU0_3250_0001, 1994, 6,  0.0773771554
 WU0_3250_0001, 1994, 7,  0.108328015
 WU0_3250_0001, 1994, 8,  0.108328015
 WU0_3250_0001, 1994, 9,  0.0773771554
 WU0_3250_0001, 1994, 10,  0.0464262888
 WU0_3250_0001, 1995, 5,  0.0619017221
 WU0_3250_0001, 1995, 6,  0.0928525776
 WU0_3250_0001, 1995, 7,  0.123803444
 WU0_3250_0001, 1995, 8,  0.123803444
 WU0_3250_0001, 1995, 9,  0.0928525776
 WU0_3250_0001, 1995, 10,  0.0619017221
 WU0_3250_0001, 1996, 6,  0.0154754305
 WU0_3250_0001, 1996, 7,  0.0154754305
 WU0_3250_0001, 1996, 8,  0.0154754305
 WU0_3250_0001, 1996, 9,  0.0154754305
 WU0_3250_0001, 1997, 5,  0.154754311
 WU0_3250_0001, 1997, 6,  0.263082325
 WU0_3250_0001, 1997, 7,  0.340459466
 WU0_3250_0001, 1997, 8,  0.340459466
 WU0_3250_0001, 1997, 9,  0.263082325
 WU0_3250_0001, 1997, 10,  0.154754311
 WU0_3250_0001, 1998, 5,  0.247606888
 WU0_3250_0001, 1998, 6,  0.433312058
 WU0_3250_0001, 1998, 7,  0.557115495
 WU0_3250_0001, 1998, 8,  0.557115495
 WU0_3250_0001, 1998, 9,  0.433312058
 WU0_3250_0001, 1998, 10,  0.247606888
 WU0_3250_0001, 1999, 5,  0.185705155
 WU0_3250_0001, 1999, 6,  0.309508622
 WU0_3250_0001, 1999, 7,  0.402361184
 WU0_3250_0001, 1999, 8,  0.402361184
 WU0_3250_0001, 1999, 9,  0.309508622
 WU0_3250_0001, 1999, 10,  0.185705155
 WU0_3250_0001, 2000, 5,  0.154754311
 WU0_3250_0001, 2000, 6,  0.263082325
 WU0_3250_0001, 2000, 7,  0.340459466
 WU0_3250_0001, 2000, 8,  0.340459466
 WU0_3250_0001, 2000, 9,  0.263082325
 WU0_3250_0001, 2000, 10,  0.154754311
 WU0_3250_0001, 2001, 5,  0.154754311
 WU0_3250_0001, 2001, 6,  0.263082325
 WU0_3250_0001, 2001, 7,  0.340459466
 WU0_3250_0001, 2001, 8,  0.340459466
 WU0_3250_0001, 2001, 9,  0.263082325
 WU0_3250_0001, 2001, 10,  0.154754311
 WU0_3250_0001, 2002, 5,  0.154754311
 WU0_3250_0001, 2002, 6,  0.263082325
 WU0_3250_0001, 2002, 7,  0.340459466
 WU0_3250_0001, 2002, 8,  0.340459466
 WU0_3250_0001, 2002, 9,  0.263082325
 WU0_3250_0001, 2002, 10,  0.154754311
 WU0_3540_0000, 1999, 5,  0.0309508611
 WU0_3540_0000, 1999, 6,  0.0464262888
 WU0_3540_0000, 1999, 7,  0.0619017221
 WU0_3540_0000, 1999, 8,  0.0619017221
 WU0_3540_0000, 1999, 9,  0.0464262888
 WU0_3540_0000, 1999, 10,  0.0309508611
 WU0_3540_0000, 2000, 5,  0.0773771554
 WU0_3540_0000, 2000, 6,  0.139278874
 WU0_3540_0000, 2000, 7,  0.185705155
 WU0_3540_0000, 2000, 8,  0.185705155
 WU0_3540_0000, 2000, 9,  0.139278874
 WU0_3540_0000, 2000, 10,  0.0773771554
 WU0_3540_0000, 2001, 5,  0.0773771554
 WU0_3540_0000, 2001, 6,  0.139278874
 WU0_3540_0000, 2001, 7,  0.185705155
 WU0_3540_0000, 2001, 8,  0.185705155
 WU0_3540_0000, 2001, 9,  0.139278874
 WU0_3540_0000, 2001, 10,  0.0773771554
 WU0_3540_0000, 2002, 5,  0.0773771554
 WU0_3540_0000, 2002, 6,  0.139278874
 WU0_3540_0000, 2002, 7,  0.185705155
 WU0_3540_0000, 2002, 8,  0.185705155
 WU0_3540_0000, 2002, 9,  0.139278874
 WU0_3540_0000, 2002, 10,  0.0773771554
 WU0_3540_0000, 2003, 5,  0.0773771554
 WU0_3540_0000, 2003, 6,  0.139278874
 WU0_3540_0000, 2003, 7,  0.185705155
 WU0_3540_0000, 2003, 8,  0.185705155
 WU0_3540_0000, 2003, 9,  0.139278874
 WU0_3540_0000, 2003, 10,  0.0773771554
 WU0_3540_0000, 2004, 5,  0.0773771554
 WU0_3540_0000, 2004, 6,  0.139278874
 WU0_3540_0000, 2004, 7,  0.185705155
 WU0_3540_0000, 2004, 8,  0.185705155
 WU0_3540_0000, 2004, 9,  0.139278874
 WU0_3540_0000, 2004, 10,  0.0773771554
 WU0_3540_0000, 2005, 5,  0.0773771554
 WU0_3540_0000, 2005, 6,  0.139278874
 WU0_3540_0000, 2005, 7,  0.185705155
 WU0_3540_0000, 2005, 8,  0.185705155
 WU0_3540_0000, 2005, 9,  0.139278874
 WU0_3540_0000, 2005, 10,  0.0773771554
 WU0_3670_0001, 1995, 6,  0.0154754305
 WU0_3670_0001, 1995, 7,  0.0154754305
 WU0_3670_0001, 1995, 8,  0.0154754305
 WU0_3670_0001, 1995, 9,  0.0154754305
 WU0_3670_0001, 1997, 5,  0.0154754305
 WU0_3670_0001, 1997, 6,  0.0309508611
 WU0_3670_0001, 1997, 7,  0.0309508611
 WU0_3670_0001, 1997, 8,  0.0309508611
 WU0_3670_0001, 1997, 9,  0.0309508611
 WU0_3670_0001, 1997, 10,  0.0154754305
 WU0_3670_0001, 1998, 5,  0.0154754305
 WU0_3670_0001, 1998, 6,  0.0154754305
 WU0_3670_0001, 1998, 7,  0.0309508611
 WU0_3670_0001, 1998, 8,  0.0309508611
 WU0_3670_0001, 1998, 9,  0.0154754305
 WU0_3670_0001, 1998, 10,  0.0154754305
 WU0_3670_0001, 1999, 5,  0.0154754305
 WU0_3670_0001, 1999, 6,  0.0309508611
 WU0_3670_0001, 1999, 7,  0.0464262888
 WU0_3670_0001, 1999, 8,  0.0464262888
 WU0_3670_0001, 1999, 9,  0.0309508611
 WU0_3670_0001, 1999, 10,  0.0154754305
 WU0_3671_0000, 1995, 6,  0.0154754305
 WU0_3671_0000, 1995, 7,  0.0154754305
 WU0_3671_0000, 1995, 8,  0.0154754305
 WU0_3671_0000, 1995, 9,  0.0154754305
 WU0_3671_0000, 1997, 5,  0.0464262888
 WU0_3671_0000, 1997, 6,  0.0773771554
 WU0_3671_0000, 1997, 7,  0.108328015
 WU0_3671_0000, 1997, 8,  0.108328015
 WU0_3671_0000, 1997, 9,  0.0773771554
 WU0_3671_0000, 1997, 10,  0.0464262888
 WU0_3671_0000, 1998, 5,  0.123803444
 WU0_3671_0000, 1998, 6,  0.201180592
 WU0_3671_0000, 1998, 7,  0.263082325
 WU0_3671_0000, 1998, 8,  0.263082325
 WU0_3671_0000, 1998, 9,  0.201180592
 WU0_3671_0000, 1998, 10,  0.123803444
 WU1_3350_3490, 1998, 5,  0.0309508611
 WU1_3350_3490, 1998, 6,  0.0464262888
 WU1_3350_3490, 1998, 7,  0.0464262888
 WU1_3350_3490, 1998, 8,  0.0464262888
 WU1_3350_3490, 1998, 9,  0.0464262888
 WU1_3350_3490, 1998, 10,  0.0309508611
 WU1_3350_3490, 1999, 5,  0.0773771554
 WU1_3350_3490, 1999, 6,  0.139278874
 WU1_3350_3490, 1999, 7,  0.170229733
 WU1_3350_3490, 1999, 8,  0.170229733
 WU1_3350_3490, 1999, 9,  0.139278874
 WU1_3350_3490, 1999, 10,  0.0773771554
 WU1_3350_3490, 2000, 5,  0.108328015
 WU1_3350_3490, 2000, 6,  0.185705155
 WU1_3350_3490, 2000, 7,  0.232131466
 WU1_3350_3490, 2000, 8,  0.232131466
 WU1_3350_3490, 2000, 9,  0.185705155
 WU1_3350_3490, 2000, 10,  0.108328015
 WU1_3350_3490, 2001, 5,  0.108328015
 WU1_3350_3490, 2001, 6,  0.185705155
 WU1_3350_3490, 2001, 7,  0.232131466
 WU1_3350_3490, 2001, 8,  0.232131466
 WU1_3350_3490, 2001, 9,  0.185705155
 WU1_3350_3490, 2001, 10,  0.108328015
 WU1_3350_3490, 2002, 5,  0.108328015
 WU1_3350_3490, 2002, 6,  0.185705155
 WU1_3350_3490, 2002, 7,  0.232131466
 WU1_3350_3490, 2002, 8,  0.232131466
 WU1_3350_3490, 2002, 9,  0.185705155
 WU1_3350_3490, 2002, 10,  0.108328015
 WU1_3350_3490, 2003, 5,  0.108328015
 WU1_3350_3490, 2003, 6,  0.185705155
 WU1_3350_3490, 2003, 7,  0.232131466
 WU1_3350_3490, 2003, 8,  0.232131466
 WU1_3350_3490, 2003, 9,  0.185705155
 WU1_3350_3490, 2003, 10,  0.108328015
 WU1_3350_3490, 2004, 5,  0.108328015
 WU1_3350_3490, 2004, 6,  0.185705155
 WU1_3350_3490, 2004, 7,  0.232131466
 WU1_3350_3490, 2004, 8,  0.232131466
 WU1_3350_3490, 2004, 9,  0.185705155
 WU1_3350_3490, 2004, 10,  0.108328015
 WU1_3350_3490, 2005, 5,  0.108328015
 WU1_3350_3490, 2005, 6,  0.185705155
 WU1_3350_3490, 2005, 7,  0.232131466
 WU1_3350_3490, 2005, 8,  0.232131466
 WU1_3350_3490, 2005, 9,  0.185705155
 WU1_3350_3490, 2005, 10,  0.108328015
 WU0_3021_3020, 1999, 7,  0.0154754305
 WU0_3021_3020, 1999, 8,  0.0154754305
 WU1_3490_3480, 2000, 5,  0.0154754305
 WU1_3490_3480, 2000, 6,  0.0309508611
 WU1_3490_3480, 2000, 7,  0.0464262888
 WU1_3490_3480, 2000, 8,  0.0464262888
 WU1_3490_3480, 2000, 9,  0.0309508611
 WU1_3490_3480, 2000, 10,  0.0154754305
 WU1_3490_3480, 2001, 5,  0.0154754305
 WU1_3490_3480, 2001, 6,  0.0309508611
 WU1_3490_3480, 2001, 7,  0.0464262888
 WU1_3490_3480, 2001, 8,  0.0464262888
 WU1_3490_3480, 2001, 9,  0.0309508611
 WU1_3490_3480, 2001, 10,  0.0154754305
 WU1_3490_3480, 2002, 5,  0.0154754305
 WU1_3490_3480, 2002, 6,  0.0309508611
 WU1_3490_3480, 2002, 7,  0.0464262888
 WU1_3490_3480, 2002, 8,  0.0464262888
 WU1_3490_3480, 2002, 9,  0.0309508611
 WU1_3490_3480, 2002, 10,  0.0154754305
 WU1_3490_3480, 2003, 5,  0.0154754305
 WU1_3490_3480, 2003, 6,  0.0309508611
 WU1_3490_3480, 2003, 7,  0.0464262888
 WU1_3490_3480, 2003, 8,  0.0464262888
 WU1_3490_3480, 2003, 9,  0.0309508611
 WU1_3490_3480, 2003, 10,  0.0154754305
 WU1_3490_3480, 2004, 5,  0.0154754305
 WU1_3490_3480, 2004, 6,  0.0309508611
 WU1_3490_3480, 2004, 7,  0.0464262888
 WU1_3490_3480, 2004, 8,  0.0464262888
 WU1_3490_3480, 2004, 9,  0.0309508611
 WU1_3490_3480, 2004, 10,  0.0154754305
 WU1_3490_3480, 2005, 5,  0.0154754305
 WU1_3490_3480, 2005, 6,  0.0309508611
 WU1_3490_3480, 2005, 7,  0.0464262888
 WU1_3490_3480, 2005, 8,  0.0464262888
 WU1_3490_3480, 2005, 9,  0.0309508611
 WU1_3490_3480, 2005, 10,  0.0154754305
 WU2_3020_3320, 1995, 5,  0.0154754305
 WU2_3020_3320, 1995, 6,  0.0464262888
 WU2_3020_3320, 1995, 7,  0.0464262888
 WU2_3020_3320, 1995, 8,  0.0464262888
 WU2_3020_3320, 1995, 9,  0.0464262888
 WU2_3020_3320, 1995, 10,  0.0154754305
 WU2_3020_3320, 1996, 7,  0.0154754305
 WU2_3020_3320, 1996, 8,  0.0154754305
 WU2_3020_3320, 1997, 5,  0.0154754305
 WU2_3020_3320, 1997, 6,  0.0464262888
 WU2_3020_3320, 1997, 7,  0.0464262888
 WU2_3020_3320, 1997, 8,  0.0464262888
 WU2_3020_3320, 1997, 9,  0.0464262888
 WU2_3020_3320, 1997, 10,  0.0154754305
 WU2_3020_3320, 1998, 5,  0.0154754305
 WU2_3020_3320, 1998, 6,  0.0154754305
 WU2_3020_3320, 1998, 7,  0.0309508611
 WU2_3020_3320, 1998, 8,  0.0309508611
 WU2_3020_3320, 1998, 9,  0.0154754305
 WU2_3020_3320, 1998, 10,  0.0154754305
 WU2_3020_3320, 1999, 5,  0.0309508611
 WU2_3020_3320, 1999, 6,  0.0464262888
 WU2_3020_3320, 1999, 7,  0.0464262888
 WU2_3020_3320, 1999, 8,  0.0464262888
 WU2_3020_3320, 1999, 9,  0.0464262888
 WU2_3020_3320, 1999, 10,  0.0309508611
 WU2_3020_3320, 2000, 5,  0.0309508611
 WU2_3020_3320, 2000, 6,  0.0464262888
 WU2_3020_3320, 2000, 7,  0.0619017221
 WU2_3020_3320, 2000, 8,  0.0619017221
 WU2_3020_3320, 2000, 9,  0.0464262888
 WU2_3020_3320, 2000, 10,  0.0309508611
 WU2_3020_3320, 2001, 5,  0.0309508611
 WU2_3020_3320, 2001, 6,  0.0464262888
 WU2_3020_3320, 2001, 7,  0.0619017221
 WU2_3020_3320, 2001, 8,  0.0619017221
 WU2_3020_3320, 2001, 9,  0.0464262888
 WU2_3020_3320, 2001, 10,  0.0309508611
 WU2_3020_3320, 2002, 5,  0.0309508611
 WU2_3020_3320, 2002, 6,  0.0464262888
 WU2_3020_3320, 2002, 7,  0.0619017221
 WU2_3020_3320, 2002, 8,  0.0619017221
 WU2_3020_3320, 2002, 9,  0.0464262888
 WU2_3020_3320, 2002, 10,  0.0309508611
 WU2_3020_3320, 2003, 5,  0.0309508611
 WU2_3020_3320, 2003, 6,  0.0464262888
 WU2_3020_3320, 2003, 7,  0.0619017221
 WU2_3020_3320, 2003, 8,  0.0619017221
 WU2_3020_3320, 2003, 9,  0.0464262888
 WU2_3020_3320, 2003, 10,  0.0309508611
 WU2_3020_3320, 2004, 5,  0.0309508611
 WU2_3020_3320, 2004, 6,  0.0464262888
 WU2_3020_3320, 2004, 7,  0.0619017221
 WU2_3020_3320, 2004, 8,  0.0619017221
 WU2_3020_3320, 2004, 9,  0.0464262888
 WU2_3020_3320, 2004, 10,  0.0309508611
 WU2_3020_3320, 2005, 5,  0.0309508611
 WU2_3020_3320, 2005, 6,  0.0464262888
 WU2_3020_3320, 2005, 7,  0.0619017221
 WU2_3020_3320, 2005, 8,  0.0619017221
 WU2_3020_3320, 2005, 9,  0.0464262888
 WU2_3020_3320, 2005, 10,  0.0309508611
 WU2_3320_3480, 1984, 5,  0.0773771554
 WU2_3320_3480, 1984, 6,  0.123803444
 WU2_3320_3480, 1984, 7,  0.170229733
 WU2_3320_3480, 1984, 8,  0.170229733
 WU2_3320_3480, 1984, 9,  0.123803444
 WU2_3320_3480, 1984, 10,  0.0773771554
 WU2_3320_3480, 1985, 5,  0.0773771554
 WU2_3320_3480, 1985, 6,  0.123803444
 WU2_3320_3480, 1985, 7,  0.170229733
 WU2_3320_3480, 1985, 8,  0.170229733
 WU2_3320_3480, 1985, 9,  0.123803444
 WU2_3320_3480, 1985, 10,  0.0773771554
 WU2_3320_3480, 1986, 5,  0.0928525776
 WU2_3320_3480, 1986, 6,  0.154754311
 WU2_3320_3480, 1986, 7,  0.201180592
 WU2_3320_3480, 1986, 8,  0.201180592
 WU2_3320_3480, 1986, 9,  0.154754311
 WU2_3320_3480, 1986, 10,  0.0928525776
 WU2_3320_3480, 1987, 5,  0.0773771554
 WU2_3320_3480, 1987, 6,  0.139278874
 WU2_3320_3480, 1987, 7,  0.170229733
 WU2_3320_3480, 1987, 8,  0.170229733
 WU2_3320_3480, 1987, 9,  0.139278874
 WU2_3320_3480, 1987, 10,  0.0773771554
 WU2_3320_3480, 1988, 5,  0.0773771554
 WU2_3320_3480, 1988, 6,  0.123803444
 WU2_3320_3480, 1988, 7,  0.170229733
 WU2_3320_3480, 1988, 8,  0.170229733
 WU2_3320_3480, 1988, 9,  0.123803444
 WU2_3320_3480, 1988, 10,  0.0773771554
 WU2_3320_3480, 1989, 5,  0.0619017221
 WU2_3320_3480, 1989, 6,  0.108328015
 WU2_3320_3480, 1989, 7,  0.139278874
 WU2_3320_3480, 1989, 8,  0.139278874
 WU2_3320_3480, 1989, 9,  0.108328015
 WU2_3320_3480, 1989, 10,  0.0619017221
 WU2_3320_3480, 1990, 5,  0.0619017221
 WU2_3320_3480, 1990, 6,  0.108328015
 WU2_3320_3480, 1990, 7,  0.139278874
 WU2_3320_3480, 1990, 8,  0.139278874
 WU2_3320_3480, 1990, 9,  0.108328015
 WU2_3320_3480, 1990, 10,  0.0619017221
 WU2_3320_3480, 1991, 5,  0.139278874
 WU2_3320_3480, 1991, 6,  0.232131466
 WU2_3320_3480, 1991, 7,  0.309508622
 WU2_3320_3480, 1991, 8,  0.309508622
 WU2_3320_3480, 1991, 9,  0.232131466
 WU2_3320_3480, 1991, 10,  0.139278874
 WU2_3320_3480, 1992, 5,  0.0928525776
 WU2_3320_3480, 1992, 6,  0.154754311
 WU2_3320_3480, 1992, 7,  0.185705155
 WU2_3320_3480, 1992, 8,  0.185705155
 WU2_3320_3480, 1992, 9,  0.154754311
 WU2_3320_3480, 1992, 10,  0.0928525776
 WU2_3320_3480, 1993, 5,  0.0928525776
 WU2_3320_3480, 1993, 6,  0.170229733
 WU2_3320_3480, 1993, 7,  0.216656029
 WU2_3320_3480, 1993, 8,  0.216656029
 WU2_3320_3480, 1993, 9,  0.170229733
 WU2_3320_3480, 1993, 10,  0.0928525776
 WU2_3320_3480, 1994, 5,  0.0773771554
 WU2_3320_3480, 1994, 6,  0.154754311
 WU2_3320_3480, 1994, 7,  0.185705155
 WU2_3320_3480, 1994, 8,  0.185705155
 WU2_3320_3480, 1994, 9,  0.154754311
 WU2_3320_3480, 1994, 10,  0.0773771554
 WU2_3320_3480, 1995, 5,  0.0928525776
 WU2_3320_3480, 1995, 6,  0.154754311
 WU2_3320_3480, 1995, 7,  0.185705155
 WU2_3320_3480, 1995, 8,  0.185705155
 WU2_3320_3480, 1995, 9,  0.154754311
 WU2_3320_3480, 1995, 10,  0.0928525776
 WU2_3320_3480, 1996, 5,  0.0464262888
 WU2_3320_3480, 1996, 6,  0.0928525776
 WU2_3320_3480, 1996, 7,  0.108328015
 WU2_3320_3480, 1996, 8,  0.108328015
 WU2_3320_3480, 1996, 9,  0.0928525776
 WU2_3320_3480, 1996, 10,  0.0464262888
 WU2_3320_3480, 1997, 5,  0.108328015
 WU2_3320_3480, 1997, 6,  0.185705155
 WU2_3320_3480, 1997, 7,  0.247606888
 WU2_3320_3480, 1997, 8,  0.247606888
 WU2_3320_3480, 1997, 9,  0.185705155
 WU2_3320_3480, 1997, 10,  0.108328015
 WU2_3320_3480, 1998, 5,  0.185705155
 WU2_3320_3480, 1998, 6,  0.340459466
 WU2_3320_3480, 1998, 7,  0.433312058
 WU2_3320_3480, 1998, 8,  0.433312058
 WU2_3320_3480, 1998, 9,  0.340459466
 WU2_3320_3480, 1998, 10,  0.185705155
 WU2_3320_3480, 1999, 5,  0.0154754305
 WU2_3320_3480, 1999, 6,  0.0309508611
 WU2_3320_3480, 1999, 7,  0.0309508611
 WU2_3320_3480, 1999, 8,  0.0309508611
 WU2_3320_3480, 1999, 9,  0.0309508611
 WU2_3320_3480, 1999, 10,  0.0154754305
 WU2_3320_3480, 2000, 6,  0.0154754305
 WU2_3320_3480, 2000, 7,  0.0154754305
 WU2_3320_3480, 2000, 8,  0.0154754305
 WU2_3320_3480, 2000, 9,  0.0154754305
 WU2_3320_3480, 2001, 6,  0.0154754305
 WU2_3320_3480, 2001, 7,  0.0154754305
 WU2_3320_3480, 2001, 8,  0.0154754305
 WU2_3320_3480, 2001, 9,  0.0154754305
 WU2_3320_3480, 2002, 6,  0.0154754305
 WU2_3320_3480, 2002, 7,  0.0154754305
 WU2_3320_3480, 2002, 8,  0.0154754305
 WU2_3320_3480, 2002, 9,  0.0154754305
 WU2_3320_3480, 2003, 6,  0.0154754305
 WU2_3320_3480, 2003, 7,  0.0154754305
 WU2_3320_3480, 2003, 8,  0.0154754305
 WU2_3320_3480, 2003, 9,  0.0154754305
 WU2_3320_3480, 2004, 6,  0.0154754305
 WU2_3320_3480, 2004, 7,  0.0154754305
 WU2_3320_3480, 2004, 8,  0.0154754305
 WU2_3320_3480, 2004, 9,  0.0154754305
 WU2_3320_3480, 2005, 6,  0.0154754305
 WU2_3320_3480, 2005, 7,  0.0154754305
 WU2_3320_3480, 2005, 8,  0.0154754305
 WU2_3320_3480, 2005, 9,  0.0154754305
 WU3_3480_3481, 1984, 5,  0.0309508611
 WU3_3480_3481, 1984, 6,  0.0619017221
 WU3_3480_3481, 1984, 7,  0.0928525776
 WU3_3480_3481, 1984, 8,  0.0928525776
 WU3_3480_3481, 1984, 9,  0.0619017221
 WU3_3480_3481, 1984, 10,  0.0309508611
 WU3_3480_3481, 1985, 5,  0.0309508611
 WU3_3480_3481, 1985, 6,  0.0619017221
 WU3_3480_3481, 1985, 7,  0.0928525776
 WU3_3480_3481, 1985, 8,  0.0928525776
 WU3_3480_3481, 1985, 9,  0.0619017221
 WU3_3480_3481, 1985, 10,  0.0309508611
 WU3_3480_3481, 1986, 5,  0.0773771554
 WU3_3480_3481, 1986, 6,  0.139278874
