riverseg, landseg,flofor,flohvf,flopas,flours,floafo,flocfo,flonpa,flotrp,floalf,flohyw,flohyo,flonhy,flonal,flohom,flonho,flohwm,flonhi,flolwm,flonlo,florpd,flonpd,flocpd,florex,flonex,flocex,florcn,floccn,florid,flonid,flocid,tn for,tn hvf,tn pas,tn urs,tn afo,tn cfo,tn npa,tn trp,tn alf,tn hyw,tn hyo,tn nhy,tn nal,tn hom,tn nho,tn hwm,tn nhi,tn lwm,tn nlo,tn rpd,tn npd,tn cpd,tn rex,tn nex,tn cex,tn rcn,tn ccn,tn rid,tn nid,tn cid,tp for,tp hvf,tp pas,tp urs,tp afo,tp cfo,tp npa,tp trp,tp alf,tp hyw,tp hyo,tp nhy,tp nal,tp hom,tp nho,tp hwm,tp nhi,tp lwm,tp nlo,tp rpd,tp npd,tp cpd,tp rex,tp nex,tp cex,tp rcn,tp ccn,tp rid,tp nid,tp cid,sedafo,sedalf,sedccn,sedcex,sedcfo,sedcid,sedcpd,sedfor,sedhom,sedhvf,sedhwm,sedhyo,sedhyw,sedlwm,sednal,sednex,sednhi,sednho,sednhy,sednid,sednlo,sednpa,sednpd,sedpas,sedrcn,sedrex,sedrid,sedrpd,sedtrp,sedurs
EU0_3570_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054,0.054,0,0,0.054,0,0,0.064,0.054,0.064,0.054,0.054,0.054,0.054,0.054,0.037,0.054,0.054,0.054,0.06,0.054,0.039,0.06,0.039,0.051,0.037,0.06,0.06,0.039,0.054
EU0_3570_0000,F24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054,0.054,0,0,0.054,0,0,0.064,0.054,0.064,0.054,0.054,0.054,0.054,0.054,0.037,0.054,0.054,0.054,0.06,0.054,0.039,0.06,0.039,0.051,0.037,0.06,0.06,0.039,0.054
EU0_3571_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.066,0.066,0,0,0.066,0,0,0.079,0.066,0.079,0.066,0.066,0.066,0.066,0.066,0.071,0.066,0.066,0.066,0.074,0.066,0.055,0.074,0.055,0.083,0.071,0.074,0.074,0.055,0.066
EU0_3571_0000,F24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.066,0.066,0,0,0.066,0,0,0.079,0.066,0.079,0.066,0.066,0.066,0.066,0.066,0.071,0.066,0.066,0.066,0.074,0.066,0.055,0.074,0.055,0.083,0.071,0.074,0.074,0.055,0.066
EU0_3572_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053,0.053,0,0,0.053,0,0,0.055,0.053,0.055,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.055,0.053,0.052,0.055,0.052,0.05,0.053,0.055,0.055,0.052,0.053
EU0_3573_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.049,0.049,0,0,0.049,0,0,0.057,0.049,0.057,0.049,0.049,0.049,0.049,0.049,0.045,0.049,0.049,0.049,0.055,0.049,0.047,0.055,0.047,0.057,0.045,0.055,0.055,0.047,0.049
EU0_3700_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.068,0.068,0,0,0.068,0,0,0.076,0.068,0.076,0.068,0.068,0.068,0.068,0.068,0.074,0.068,0.068,0.068,0.072,0.068,0.076,0.072,0.076,0.081,0.074,0.072,0.072,0.076,0.068
EU0_3700_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.048,0,0,0.048,0,0,0.054,0.048,0.054,0.048,0.048,0.048,0.048,0.048,0.053,0.048,0.048,0.048,0.06,0.048,0.052,0.06,0.052,0.06,0.053,0.06,0.06,0.052,0.048
EU0_3720_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045,0.045,0,0,0.045,0,0,0.052,0.045,0.052,0.045,0.045,0.045,0.045,0.045,0.038,0.045,0.045,0.045,0.048,0.045,0.039,0.048,0.039,0.06,0.038,0.048,0.048,0.039,0.045
EU0_3720_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055,0.055,0,0,0.055,0,0,0.052,0.055,0.052,0.055,0.055,0.055,0.055,0.055,0.078,0.055,0.055,0.055,0.058,0.055,0.052,0.058,0.052,0.052,0.078,0.058,0.058,0.052,0.055
EU0_3721_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.048,0,0,0.048,0,0,0.05,0.048,0.05,0.048,0.048,0.048,0.048,0.048,0.063,0.048,0.048,0.048,0.056,0.048,0.078,0.056,0.078,0.057,0.063,0.056,0.056,0.078,0.048
EU0_3722_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033,0.033,0,0,0.033,0,0,0.032,0.033,0.032,0.033,0.033,0.033,0.033,0.033,0.024,0.033,0.033,0.033,0.033,0.033,0.029,0.033,0.029,0.03,0.024,0.033,0.033,0.029,0.033
EU0_3724_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031,0.031,0,0,0.031,0,0,0.035,0.031,0.035,0.031,0.031,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.032,0.031,0.031,0.032,0.031,0.037,0.032,0.032,0.032,0.031,0.031
EU0_3725_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034,0.034,0,0,0.034,0,0,0.038,0.034,0.038,0.034,0.034,0.034,0.034,0.034,0.049,0.034,0.034,0.034,0.041,0.034,0.042,0.041,0.042,0.031,0.049,0.041,0.041,0.042,0.034
EU0_3725_0000,F24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034,0.034,0,0,0.034,0,0,0.038,0.034,0.038,0.034,0.034,0.034,0.034,0.034,0.049,0.034,0.034,0.034,0.041,0.034,0.042,0.041,0.042,0.031,0.049,0.041,0.041,0.042,0.034
EU0_3830_0001,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07,0.07,0,0,0.07,0,0,0.063,0.07,0.063,0.07,0.07,0.07,0.07,0.07,0.069,0.07,0.07,0.07,0.065,0.07,0.056,0.065,0.056,0.07,0.069,0.065,0.065,0.056,0.07
EU0_4010_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.046,0.046,0,0,0.046,0,0,0.052,0.046,0.052,0.046,0.046,0.046,0.046,0.046,0.047,0.046,0.046,0.046,0.048,0.046,0.043,0.048,0.043,0.045,0.047,0.048,0.048,0.043,0.046
EU0_4011_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088,0.088,0,0,0.088,0,0,0.079,0.088,0.079,0.088,0.088,0.088,0.088,0.088,0.08,0.088,0.088,0.088,0.081,0.088,0.07,0.081,0.07,0.083,0.08,0.081,0.081,0.07,0.088
EU0_4012_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047,0.047,0,0,0.047,0,0,0.055,0.047,0.055,0.047,0.047,0.047,0.047,0.047,0.051,0.047,0.047,0.047,0.05,0.047,0.041,0.05,0.041,0.064,0.051,0.05,0.05,0.041,0.047
EU0_4013_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071,0.071,0,0,0.071,0,0,0.078,0.071,0.078,0.071,0.071,0.071,0.071,0.071,0.077,0.071,0.071,0.071,0.077,0.071,0.072,0.077,0.072,0.088,0.077,0.077,0.077,0.072,0.071
EU0_4014_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047001728,0.047001728,0,0,0.047001728,0,0,0.042002356,0.047001728,0.042002356,0.047001728,0.047001728,0.047001728,0.047001728,0.047001728,0.055001649,0.047001728,0.047001728,0.047001728,0.067000236,0.047001728,0.058001492,0.067000236,0.058001492,0.061002435,0.055001649,0.067000236,0.067000236,0.058001492,0.047001728
EU0_4015_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.075,0.075,0,0,0.075,0,0,0.067,0.075,0.067,0.075,0.075,0.075,0.075,0.075,0.077,0.075,0.075,0.075,0.074,0.075,0.078,0.074,0.078,0.09,0.077,0.074,0.074,0.078,0.075
EU0_4016_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.075,0.075,0,0,0.075,0,0,0.067,0.075,0.067,0.075,0.075,0.075,0.075,0.075,0.077,0.075,0.075,0.075,0.074,0.075,0.078,0.074,0.078,0.09,0.077,0.074,0.074,0.078,0.075
EU0_4030_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035,0.035,0,0,0.035,0,0,0.034,0.035,0.034,0.035,0.035,0.035,0.035,0.035,0.034,0.035,0.035,0.035,0.034,0.035,0.034,0.034,0.034,0.033,0.034,0.034,0.034,0.034,0.035
EU0_4120_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.072,0.069,0.072,0.069,0.069,0.069,0.069,0.069,0.076,0.069,0.069,0.069,0.07,0.069,0.077,0.07,0.077,0.092,0.076,0.07,0.07,0.077,0.069
EU0_4120_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.081,0.081,0,0,0.081,0,0,0.083,0.081,0.083,0.081,0.081,0.081,0.081,0.081,0.077,0.081,0.081,0.081,0.074,0.081,0.074,0.074,0.074,0.07,0.077,0.074,0.074,0.074,0.081
EU0_4121_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.077,0.077,0,0,0.077,0,0,0.085,0.077,0.085,0.077,0.077,0.077,0.077,0.077,0.108,0.077,0.077,0.077,0.076,0.077,0.093,0.076,0.093,0.087,0.108,0.076,0.076,0.093,0.077
EU0_4122_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.072,0.069,0.072,0.069,0.069,0.069,0.069,0.069,0.076,0.069,0.069,0.069,0.07,0.069,0.077,0.07,0.077,0.092,0.076,0.07,0.07,0.077,0.069
EU0_4122_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.081,0.081,0,0,0.081,0,0,0.083,0.081,0.083,0.081,0.081,0.081,0.081,0.081,0.077,0.081,0.081,0.081,0.074,0.081,0.074,0.074,0.074,0.07,0.077,0.074,0.074,0.074,0.081
EU0_4122_0000,F24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.072,0.069,0.072,0.069,0.069,0.069,0.069,0.069,0.076,0.069,0.069,0.069,0.07,0.069,0.077,0.07,0.077,0.092,0.076,0.07,0.07,0.077,0.069
EU0_4123_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.072,0.069,0.072,0.069,0.069,0.069,0.069,0.069,0.076,0.069,0.069,0.069,0.07,0.069,0.077,0.07,0.077,0.092,0.076,0.07,0.07,0.077,0.069
EU0_4123_0000,F24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.072,0.069,0.072,0.069,0.069,0.069,0.069,0.069,0.076,0.069,0.069,0.069,0.07,0.069,0.077,0.07,0.077,0.092,0.076,0.07,0.07,0.077,0.069
EU0_4124_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.077,0.077,0,0,0.077,0,0,0.085,0.077,0.085,0.077,0.077,0.077,0.077,0.077,0.108,0.077,0.077,0.077,0.076,0.077,0.093,0.076,0.093,0.087,0.108,0.076,0.076,0.093,0.077
EU0_4125_0000,A24029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.072,0.069,0.072,0.069,0.069,0.069,0.069,0.069,0.076,0.069,0.069,0.069,0.07,0.069,0.077,0.07,0.077,0.092,0.076,0.07,0.07,0.077,0.069
EU0_4260_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.04,0,0,0.04,0,0,0.039,0.04,0.039,0.04,0.04,0.04,0.04,0.04,0.048,0.04,0.04,0.04,0.048,0.04,0.04,0.048,0.04,0.043,0.048,0.048,0.048,0.04,0.04
EU0_4470_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.041,0.041,0,0,0.041,0,0,0.037,0.041,0.037,0.041,0.041,0.041,0.041,0.041,0.04,0.041,0.041,0.041,0.044,0.041,0.04,0.044,0.04,0.043,0.04,0.044,0.044,0.04,0.041
EU0_4470_0000,A24041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.06,0,0,0.06,0,0,0.071,0.06,0.071,0.06,0.06,0.06,0.06,0.06,0.066,0.06,0.06,0.06,0.051,0.06,0.078,0.051,0.078,0.072,0.066,0.051,0.051,0.078,0.06
EU0_4471_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.066,0.066,0,0,0.066,0,0,0.069,0.066,0.069,0.066,0.066,0.066,0.066,0.066,0.078,0.066,0.066,0.066,0.063,0.066,0.056,0.063,0.056,0.089,0.078,0.063,0.063,0.056,0.066
EU0_4472_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.052,0.052,0,0,0.052,0,0,0.054,0.052,0.054,0.052,0.052,0.052,0.052,0.052,0.053,0.052,0.052,0.052,0.052,0.052,0.057,0.052,0.057,0.05,0.053,0.052,0.052,0.057,0.052
EU0_4473_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.051,0.051,0,0,0.051,0,0,0.06,0.051,0.06,0.051,0.051,0.051,0.051,0.051,0.039,0.051,0.051,0.051,0.067,0.051,0.054,0.067,0.054,0.082,0.039,0.067,0.067,0.054,0.051
EU0_4474_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.108,0.108,0,0,0.108,0,0,0.103,0.108,0.103,0.108,0.108,0.108,0.108,0.108,0.116,0.108,0.108,0.108,0.12,0.108,0.124,0.12,0.124,0.125,0.116,0.12,0.12,0.124,0.108
EU0_4474_0000,A24041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088,0.088,0,0,0.088,0,0,0.076,0.088,0.076,0.088,0.088,0.088,0.088,0.088,0.078,0.088,0.088,0.088,0.076,0.088,0.078,0.076,0.078,0.07,0.078,0.076,0.076,0.078,0.088
EU0_4475_0000,A24035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03,0.03,0,0,0.03,0,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.031,0.03,0.03,0.031,0.03,0.029,0.03,0.031,0.031,0.03,0.03
