landseg,for,hvf,hwm,lwm,hom,hyw,pas,hyo,alf,trp,urs,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,nhi,nlo,nho,nhy,npa,nal
F51001,0.12604,0.2847,0.61522,0.46891,0.20534,0.83595,0.25985,0.03066,0.09886,0.7488,1.2968,0.45917,1.0287,0.9716,0.1013,0.45917,1.0287,0.1013,0.45917,1.0287,0.9716,0.1013,0.56311,0.4305,0.19849,0.72182,0.2076,0.02207
F51003,0.11754,0.2847,0.56068,0.44004,0.19999,0.08728,0.12343,0.02912,0.05587,0.6617,1.2968,0.25911,0.9697,0.9716,0.1013,0.25911,0.9697,0.1013,0.25911,0.9697,0.9716,0.1013,0.69613,0.53102,0.19886,0.1871,0.15671,0.056
F51005,0.10374,0.2847,0.66984,0.50548,0.18884,0.06528,0.10591,0.02899,0.05623,0.5663,1.2968,0.27489,0.7003,0.9716,0.1013,0.27489,0.7003,0.1013,0.27489,0.7003,0.9716,0.1013,1.01853,0.75273,0.22012,0.09279,0.10248,0.06106
F51009,0.10971,0.2847,0.59026,0.46437,0.18248,0.0848,0.12034,0.02759,0.05612,0.6447,1.2968,0.39329,0.8661,0.9716,0.1013,0.39329,0.8661,0.1013,0.39329,0.8661,0.9716,0.1013,0.65246,0.50557,0.17709,0.08706,0.1196,0.05655
F51011,0.11396,0.2847,0.37808,0.31076,0.19527,0.1066,0.13236,0.02999,0.05623,0.6939,1.2968,0.25068,0.9159,0.9716,0.1013,0.25068,0.9159,0.1013,0.25068,0.9159,0.9716,0.1013,1.69382,1.3432,0.19397,0.77363,0.17531,0.05656
F51013,0.16272,0.2847,0.6163,0.47608,0.19846,0.10062,0.10688,0.03053,0.05634,0.5697,1.2968,0.47679,1.3639,0.9716,0.1013,0.47679,1.3639,0.1013,0.47679,1.3639,0.9716,0.1013,0.61428,0.47463,0.19624,0.10037,0.10592,0.05634
F51015,0.12235,0.2847,0.91084,0.70368,0.19534,0.47074,0.2025,0.03026,0.0563,0.7275,1.2968,0.39195,0.9389,0.9716,0.1013,0.39195,0.9389,0.1013,0.39195,0.9389,0.9716,0.1013,0.91166,0.70357,0.20967,0.48641,0.19647,0.05672
F51017,0.1002,0.2847,0.76096,0.58311,0.20271,0.08496,0.11776,0.03003,0.05625,0.5926,1.2968,0.30686,0.7206,0.9716,0.1013,0.30686,0.7206,0.1013,0.30686,0.7206,0.9716,0.1013,0.90118,0.69384,0.21455,0.10128,0.12854,0.05677
F51019,0.11201,0.2847,0.69258,0.53835,0.19074,0.08979,0.12874,0.02835,0.05626,0.685,1.2968,0.28132,0.8854,0.9716,0.1013,0.28132,0.8854,0.1013,0.28132,0.8854,0.9716,0.1013,11.23315,8.11185,0.18987,2.06789,0.4126,0.05637
F51023,0.10827,0.2847,0.77555,0.60091,0.18928,0.10506,0.12213,0.02939,0.05627,0.6429,1.2968,0.28085,0.7327,0.9716,0.1013,0.28085,0.7327,0.1013,0.28085,0.7327,0.9716,0.1013,0.78488,0.61292,0.18995,0.10668,0.11535,0.0567
F51033,0.12195,0.2847,0.38575,0.30629,0.18968,0.08654,0.1397,0.03006,0.05463,0.6505,1.2968,0.23398,0.9781,0.9716,0.1013,0.23398,0.9781,0.1013,0.23398,0.9781,0.9716,0.1013,1.02069,0.77949,0.22519,2.3221,0.22123,0.05552
F51041,0.15542,0.2847,0.55951,0.41926,0.18594,0.44742,0.18394,0.03065,0.05628,0.7345,1.2968,0.4254,1.0617,0.9716,0.1013,0.4254,1.0617,0.1013,0.4254,1.0617,0.9716,0.1013,0.69956,0.53279,0.19696,0.40831,0.1715,0.05834
F51043,0.11894,0.2847,0.72616,0.56137,0.20208,0.10981,0.13055,0.02885,0.05546,0.6571,1.2968,0.23524,0.8507,0.9716,0.1013,0.23524,0.8507,0.1013,0.23524,0.8507,0.9716,0.1013,2.94561,2.22437,0.20306,1.18575,0.26261,0.05604
F51045,0.10852,0.2847,0.68344,0.52929,0.19191,0.08562,0.11636,0.02852,0.05618,0.6178,1.2968,0.30663,0.7277,0.9716,0.1013,0.30663,0.7277,0.1013,0.30663,0.7277,0.9716,0.1013,0.70952,0.5545,0.21767,0.09448,0.12875,0.05661
F51053,0.18661,0.2847,0.61116,0.45421,0.15106,2.27344,0.55336,0.03061,0.05631,0.775,1.2968,0.46301,1.0238,0.9716,0.1013,0.46301,1.0238,0.1013,0.46301,1.0238,0.9716,0.1013,2.43957,1.79232,0.18389,8.38945,1.12046,0.05732
F51057,0.12167,0.2847,0.38838,0.35298,0.2211,0.08523,0.13739,0.03039,0.05624,0.6739,1.2968,0.37685,1.026,0.9716,0.1013,0.37685,1.026,0.1013,0.37685,1.026,0.9716,0.1013,4.47147,2.96266,0.2315,5.29963,0.31197,0.05892
F51059,0.1817,0.2847,0.79501,0.60767,0.19912,0.6052,0.41161,0.03067,0.05631,0.8258,1.2968,0.47145,1.2456,0.9716,0.1013,0.47145,1.2456,0.1013,0.47145,1.2456,0.9716,0.1013,1.10467,0.82515,0.18178,0.59787,0.38269,0.05647
F51061,0.1222,0.2847,0.58284,0.45165,0.19966,0.10192,0.13357,0.03024,0.05626,0.6865,1.2968,0.25804,0.9388,0.9716,0.1013,0.25804,0.9388,0.1013,0.25804,0.9388,0.9716,0.1013,2.15865,1.62972,0.20952,1.75224,0.33734,0.05713
F51069,0.1183,0.2847,0.69296,0.53578,0.20431,0.11364,0.13396,0.03034,0.0563,0.6452,1.2968,0.39394,0.8678,0.9716,0.1013,0.39394,0.8678,0.1013,0.39394,0.8678,0.9716,0.1013,2.01519,1.55407,0.20314,1.94264,0.16772,0.05699
F51071,0.11401,0.2847,0.69468,0.53655,0.21659,0.08725,0.12238,0.02954,0.05627,0.6103,1.2968,0.35548,0.7933,0.9716,0.1013,0.35548,0.7933,0.1013,0.35548,0.7933,0.9716,0.1013,0.40418,0.34227,0.26769,0.10014,0.13936,0.05636
F51079,0.11597,0.2847,0.71649,0.55718,0.19722,0.11902,0.14301,0.02974,0.05623,0.7249,1.2968,0.37734,1.0306,0.9716,0.1013,0.37734,1.0306,0.1013,0.37734,1.0306,0.9716,0.1013,2.75735,2.07442,0.20178,1.38105,0.43599,0.05663
F51085,0.12526,0.2847,0.5235,0.40082,0.18541,0.08551,0.14493,0.03021,0.05505,0.7685,1.2968,0.26144,1.01,0.9716,0.1013,0.26144,1.01,0.1013,0.26144,1.01,0.9716,0.1013,0.65837,0.49776,0.1818,0.08738,0.14795,0.05565
F51087,0.12826,0.2847,0.45944,0.35047,0.20041,0.09432,0.14069,0.03044,0.05426,0.7053,1.2968,0.26615,1.1268,0.9716,0.1013,0.26615,1.1268,0.1013,0.26615,1.1268,0.9716,0.1013,1.03695,0.85416,0.22003,0.61327,0.18809,0.05516
F51091,0.11654,0.2847,0.87765,0.65293,0.21657,0.26143,0.11633,0.03044,0.05632,0.5787,1.2968,0.4903,0.8718,0.9716,0.1013,0.4903,0.8718,0.1013,0.4903,0.8718,0.9716,0.1013,0.70089,0.62897,0.21738,0.28068,0.10346,0.05653
F51095,0.11725,0.2847,0.52565,0.40637,0.19345,0.09098,0.15085,0.03052,0.05581,0.7756,1.2968,0.43108,1.0284,0.9716,0.1013,0.43108,1.0284,0.1013,0.43108,1.0284,0.9716,0.1013,0.64479,0.50397,0.20879,0.12488,0.16345,0.06366
F51099,0.12142,0.2847,0.39469,0.35748,0.19675,0.11156,0.13468,0.03041,0.05628,0.6957,1.2968,0.38845,1.0152,0.9716,0.1013,0.38845,1.0152,0.1013,0.38845,1.0152,0.9716,0.1013,1.97667,1.46538,0.21143,2.2371,0.25251,0.05665
F51101,0.12666,0.2847,0.43743,0.34958,0.19842,0.08464,0.14918,0.03047,0.05627,0.7154,1.2968,0.3945,1.0342,0.9716,0.1013,0.3945,1.0342,0.1013,0.3945,1.0342,0.9716,0.1013,4.21685,3.22036,0.15931,2.05373,0.24813,0.05692
F51107,0.12534,0.2847,0.55682,0.43379,0.19292,0.08939,0.13129,0.03043,0.05607,0.6989,1.2968,0.29805,0.9885,0.9716,0.1013,0.29805,0.9885,0.1013,0.29805,0.9885,0.9716,0.1013,4.845,3.63555,0.18136,2.24468,0.39735,0.05749
F51113,0.1181,0.2847,0.6048,0.46865,0.1938,0.1128,0.14191,0.02901,0.05623,0.7448,1.2968,0.34551,0.9683,0.9716,0.1013,0.34551,0.9683,0.1013,0.34551,0.9683,0.9716,0.1013,5.07455,3.95713,0.19668,1.28024,0.33102,0.05666
F51121,0.1081,0.2847,0.77447,0.60002,0.19535,0.09968,0.12616,0.02991,0.05627,0.6461,1.2968,0.29759,0.7521,0.9716,0.1013,0.29759,0.7521,0.1013,0.29759,0.7521,0.9716,0.1013,0.74526,0.58189,0.20381,0.10108,0.1269,0.05684
F51125,0.11182,0.2847,0.46924,0.35747,0.19876,0.0842,0.12116,0.02874,0.05614,0.6412,1.2968,0.41451,0.9034,0.9716,0.1013,0.41451,0.9034,0.1013,0.41451,0.9034,0.9716,0.1013,0.56753,0.42148,0.20334,0.08731,0.12224,0.05663
F51131,0.1081,0.2847,0.43084,0.33344,0.24975,0.05428,0.11444,0.03065,0.05626,0.6079,1.2968,0.44497,0.9477,0.9716,0.1013,0.44497,0.9477,0.1013,0.44497,0.9477,0.9716,0.1013,0.42132,0.32595,0.24347,0.04393,0.08682,0.06124
F51137,0.11754,0.2847,0.59181,0.4597,0.19845,0.10746,0.14168,0.0295,0.05609,0.7288,1.2968,0.23776,0.9459,0.9716,0.1013,0.23776,0.9459,0.1013,0.23776,0.9459,0.9716,0.1013,2.43175,1.84908,0.19253,1.36517,0.3585,0.05621
F51139,0.13906,0.2847,1.30523,1.00452,0.18293,0.39473,0.20171,0.02826,0.08249,1.027,1.2968,0.23743,1.043,0.9716,0.1013,0.23743,1.043,0.1013,0.23743,1.043,0.9716,0.1013,0.87023,0.66902,0.18849,0.31566,0.15349,0.00046
F51145,0.12402,0.2847,0.63951,0.4945,0.19941,0.48734,0.27318,0.03059,0.05634,0.7477,1.2968,0.43189,0.9602,0.9716,0.1013,0.43189,0.9602,0.1013,0.43189,0.9602,0.9716,0.1013,1.39111,1.03108,0.20841,2.63942,0.48727,0.05699
F51147,0.16008,0.2847,0.69803,0.5307,0.18201,0.46245,0.31673,0.03055,0.05635,0.7163,1.2968,0.40871,0.9047,0.9716,0.1013,0.40871,0.9047,0.1013,0.40871,0.9047,0.9716,0.1013,1.60083,1.222,0.17087,1.99112,0.54861,0.05655
F51149,0.13044,0.2847,0.5364,0.41212,0.19405,0.09067,0.1333,0.03057,0.05586,0.6883,1.2968,0.43139,1.1886,0.9716,0.1013,0.43139,1.1886,0.1013,0.43139,1.1886,0.9716,0.1013,4.27879,3.24038,0.1685,19.53109,0.32725,0.06192
F51153,0.1607,0.2847,0.58511,0.45216,0.22022,0.19494,0.14463,0.03047,0.05625,0.7539,1.2968,0.2872,1.0396,0.9716,0.1013,0.2872,1.0396,0.1013,0.2872,1.0396,0.9716,0.1013,2.52166,1.9299,0.22408,2.57375,0.28737,0.05669
F51157,0.12109,0.2847,0.57242,0.45009,0.19934,0.08647,0.12237,0.03001,0.05628,0.6481,1.2968,0.3442,0.9538,0.9716,0.1013,0.3442,0.9538,0.1013,0.3442,0.9538,0.9716,0.1013,0.68769,0.53249,0.19945,0.08483,0.12439,0.05645
F51159,0.12072,0.2847,0.46406,0.36248,0.19272,0.08744,0.1209,0.03051,0.05628,0.6439,1.2968,0.39975,1.0382,0.9716,0.1013,0.39975,1.0382,0.1013,0.39975,1.0382,0.9716,0.1013,1.47516,0.93056,0.17773,0.08735,0.24691,0.05694
F51161,0.12038,0.2847,0.81797,0.62874,0.19821,0.4227,0.15262,0.0301,0.0563,0.7376,1.2968,0.31507,0.772,0.9716,0.1013,0.31507,0.772,0.1013,0.31507,0.772,0.9716,0.1013,0.88752,0.67487,0.18617,0.53867,0.15296,0.05645
F51163,0.104,0.2847,0.75257,0.58241,0.20854,0.10496,0.12066,0.02894,0.05611,0.6449,1.2968,0.29144,0.7818,0.9716,0.1013,0.29144,0.7818,0.1013,0.29144,0.7818,0.9716,0.1013,0.78696,0.61587,0.20199,0.11285,0.12035,0.05643
F51165,0.14526,0.2847,1.20108,0.91565,0.2085,0.60685,0.22031,0.03044,0.07735,1.087,1.2968,0.2948,1.0954,0.9716,0.1013,0.2948,1.0954,0.1013,0.2948,1.0954,0.9716,0.1013,0.97646,0.74306,0.20993,0.56275,0.18737,0.00307
F51171,0.12433,0.2847,0.84147,0.64935,0.2041,0.42841,0.1468,0.02992,0.05621,0.7605,1.2968,0.31838,0.9029,0.9716,0.1013,0.31838,0.9029,0.1013,0.31838,0.9029,0.9716,0.1013,0.79468,0.61507,0.205,0.3925,0.1427,0.05665
F51177,0.14079,0.2847,0.55187,0.43161,0.19383,0.18528,0.2532,0.03036,0.0559,0.772,1.2968,0.26532,0.9725,0.9716,0.1013,0.26532,0.9725,0.1013,0.26532,0.9725,0.9716,0.1013,0.5848,0.45668,0.18749,0.18689,0.25241,0.05695
F51179,0.14192,0.2847,0.46337,0.36733,0.20313,0.22136,0.13837,0.03043,0.05622,0.6924,1.2968,0.27488,1.0233,0.9716,0.1013,0.27488,1.0233,0.1013,0.27488,1.0233,0.9716,0.1013,6.19415,5.13269,0.23168,1.98358,0.47555,0.05715
F51181,0.11785,0.2847,0.54954,0.42393,0.13214,0.07478,1.76063,0.03047,0.05591,4.9786,1.2968,0.44109,1.0536,0.9716,0.1013,0.44109,1.0536,0.1013,0.44109,1.0536,0.9716,0.1013,1.40363,1.03411,0.13823,0.07906,1.68695,0.05933
F51187,0.11687,0.2847,0.78236,0.60419,0.17755,0.085,0.11911,0.02678,0.05321,0.6406,1.2968,0.18263,0.8025,0.9716,0.1013,0.18263,0.8025,0.1013,0.18263,0.8025,0.9716,0.1013,0.74818,0.57896,0.14782,0.08192,0.116,0.05389
F51193,0.1194,0.2847,0.45707,0.36423,0.22018,0.07921,0.11816,0.03049,0.05629,0.6191,1.2968,0.40418,1.0094,0.9716,0.1013,0.40418,1.0094,0.1013,0.40418,1.0094,0.9716,0.1013,2.54071,1.82819,0.21068,2.50877,0.31686,0.05763
F51199,0.12454,0.2847,0.47829,0.36326,0.21051,0.23265,0.21062,0.03053,0.05606,1.085,1.2968,0.44534,1.1144,0.9716,0.1013,0.44534,1.1144,0.1013,0.44534,1.1144,0.9716,0.1013,0.39176,0.28182,0.23792,0.12363,0.24312,0.05786
F51510,0.14478,0.2847,0.45885,0.34868,0.11403,0.09127,0.08921,0.0295,0.05611,0.5612,1.2968,0.36924,1.265,0.9716,0.1013,0.36924,1.265,0.1013,0.36924,1.265,0.9716,0.1013,0.45872,0.34856,0.11322,0.0912,0.08833,0.05611
F51530,0.10269,0.2847,0.62012,0.4893,0.19146,0.0819,0.08379,0.02717,0.05623,0.5164,1.2968,0.24211,0.7703,0.9716,0.1013,0.24211,0.7703,0.1013,0.24211,0.7703,0.9716,0.1013,0.61717,0.48723,0.18917,0.0811,0.08277,0.05624
F51540,0.15889,0.2847,0.56375,0.43625,0.18926,0.08437,0.10003,0.03039,0.05631,0.5352,1.2968,0.49798,1.1038,0.9716,0.1013,0.49798,1.1038,0.1013,0.49798,1.1038,0.9716,0.1013,0.56254,0.4354,0.18731,0.08362,0.09904,0.05632
F51550,0.12139,0.2847,0.36493,0.28264,0.21983,0.09279,0.17882,0.03043,0.05623,0.8983,1.2968,0.43603,1.1111,0.9716,0.1013,0.43603,1.1111,0.1013,0.43603,1.1111,0.9716,0.1013,0.35012,0.27357,0.2016,0.08941,0.14182,0.06067
F51580,0.11932,0.2847,0.62883,0.49387,0.22159,0.0786,0.09348,0.03,0.0563,0.5196,1.2968,0.35197,0.73,0.9716,0.1013,0.35197,0.73,0.1013,0.35197,0.73,0.9716,0.1013,0.62628,0.49213,0.21905,0.07782,0.09256,0.0563
F51630,0.15229,0.2847,0.58146,0.45242,0.19385,0.0836,0.10187,0.03056,0.0563,0.5456,1.2968,0.43979,1.1158,0.9716,0.1013,0.43979,1.1158,0.1013,0.43979,1.1158,0.9716,0.1013,0.5804,0.45168,0.19199,0.08294,0.10103,0.0563
F51650,0.10049,0.2847,0.48047,0.37448,0.1612,0.08044,0.09117,0.02944,0.05628,0.5113,1.2968,0.38655,0.8006,0.9716,0.1013,0.38655,0.8006,0.1013,0.38655,0.8006,0.9716,0.1013,0.48025,0.37432,0.15982,0.08039,0.09017,0.05628
F51660,0.13728,0.2847,0.70115,0.55136,0.22788,0.09236,0.10015,0.03042,0.05628,0.5643,1.2968,0.37729,1.1547,0.9716,0.1013,0.37729,1.1547,0.1013,0.37729,1.1547,0.9716,0.1013,0.6983,0.54924,0.22537,0.0915,0.09923,0.05628
F51670,0.18049,0.2847,0.62059,0.48928,0.20326,0.10036,0.11364,0.03067,0.0563,0.6134,1.2968,0.48606,1.836,0.9716,0.1013,0.48606,1.836,0.1013,0.48606,1.836,0.9716,0.1013,0.6203,0.48907,0.20151,0.10028,0.11282,0.0563
F51700,0.13001,0.2847,0.51788,0.40296,0.17239,0.08749,0.09728,0.03045,0.05607,0.5381,1.2968,0.43584,1.1199,0.9716,0.1013,0.43584,1.1199,0.1013,0.43584,1.1199,0.9716,0.1013,0.51763,0.40279,0.17097,0.08744,0.09634,0.05607
F51710,0.13516,0.2847,0.53183,0.40967,0.1771,0.08907,0.10014,0.03059,0.05626,0.5504,1.2968,0.45656,1.2786,0.9716,0.1013,0.45656,1.2786,0.1013,0.45656,1.2786,0.9716,0.1013,0.53161,0.4095,0.17565,0.08901,0.0992,0.05626
F51730,0.12989,0.2847,0.526,0.41222,0.17489,0.0883,0.09935,0.03053,0.05582,0.5444,1.2968,0.40536,1.1256,0.9716,0.1013,0.40536,1.1256,0.1013,0.40536,1.1256,0.9716,0.1013,0.52576,0.41205,0.17332,0.08823,0.09846,0.05582
F51735,0.09295,0.2847,0.47386,0.37755,0.15881,0.07928,0.08949,0.02786,0.05493,0.5058,1.2968,0.37458,0.7301,0.9716,0.1013,0.37458,0.7301,0.1013,0.37458,0.7301,0.9716,0.1013,0.47359,0.37736,0.15735,0.07924,0.08849,0.05493
F51740,0.13579,0.2847,0.53659,0.41759,0.17806,0.08994,0.10081,0.0306,0.05623,0.553,1.2968,0.45805,1.3132,0.9716,0.1013,0.45805,1.3132,0.1013,0.45805,1.3132,0.9716,0.1013,0.53636,0.41742,0.1766,0.08988,0.09988,0.05623
F51760,0.13898,0.2847,0.54091,0.41951,0.17997,0.09127,0.10405,0.03066,0.05631,0.5575,1.2968,0.43851,1.2291,0.9716,0.1013,0.43851,1.2291,0.1013,0.43851,1.2291,0.9716,0.1013,0.5407,0.41935,0.17842,0.09121,0.10322,0.05634
F51790,0.11942,0.2847,0.64453,0.50215,0.2281,0.08594,0.09942,0.03008,0.0563,0.5329,1.2968,0.40596,0.9096,0.9716,0.1013,0.40596,0.9096,0.1013,0.40596,0.9096,0.9716,0.1013,0.6419,0.50028,0.22562,0.08515,0.09858,0.0563
F51800,0.13103,0.2847,0.56863,0.42345,0.1449,0.07858,0.23872,0.03069,0.05633,0.6838,1.2968,0.49378,1.0634,0.9716,0.1013,0.49378,1.0634,0.1013,0.49378,1.0634,0.9716,0.1013,0.58076,0.43355,0.15195,0.07897,0.23156,0.05701
F51810,0.11423,0.2847,0.38687,0.29963,0.2145,0.08353,0.16453,0.03031,0.05611,0.8369,1.2968,0.42519,1.0333,0.9716,0.1013,0.42519,1.0333,0.1013,0.42519,1.0333,0.9716,0.1013,0.38546,0.30288,0.3048,0.09276,0.13149,0.05764
F51820,0.12486,0.2847,0.65264,0.511,0.23021,0.08695,0.10011,0.02996,0.05625,0.5382,1.2968,0.47065,1.1241,0.9716,0.1013,0.47065,1.1241,0.1013,0.47065,1.1241,0.9716,0.1013,0.65005,0.50916,0.2279,0.08622,0.09926,0.05626
F51830,0.12362,0.2847,0.51748,0.40222,0.17121,0.08766,0.09978,0.03058,0.056,0.536,1.2968,0.45071,1.1152,0.9716,0.1013,0.45071,1.1152,0.1013,0.45071,1.1152,0.9716,0.1013,0.51724,0.40204,0.16977,0.0876,0.09889,0.056
F54003,0.12504,0.2847,0.53773,0.42082,0.20578,0.08857,0.11926,0.03042,0.05628,0.629,1.2968,0.38469,0.927,0.9716,0.1013,0.38469,0.927,0.1013,0.38469,0.927,0.9716,0.1013,0.52324,0.40984,0.20489,0.08493,0.12367,0.05628
F54023,0.13656,0.2847,0.79531,0.61129,0.22035,0.25923,0.12939,0.03061,0.05632,0.6667,1.2968,0.60493,1.2982,0.9716,0.1013,0.60493,1.2982,0.1013,0.60493,1.2982,0.9716,0.1013,0.74373,0.57399,0.21908,0.23063,0.13437,0.05632
F54027,0.11629,0.2847,0.6048,0.45853,0.19912,0.08733,0.1054,0.02938,0.05517,0.5905,1.2968,0.20554,0.7759,0.9716,0.1013,0.20554,0.7759,0.1013,0.20554,0.7759,0.9716,0.1013,0.58469,0.44325,0.198,0.08412,0.103,0.05517
F54031,0.11955,0.2847,1.49014,1.1673,0.20937,0.61063,0.17156,0.03022,0.05596,0.8786,1.2968,0.28643,0.8953,0.9716,0.1013,0.28643,0.8953,0.1013,0.28643,0.8953,0.9716,0.1013,0.4739,0.32079,0.20656,0.44963,0.1666,0.05595
F54037,0.12362,0.2847,0.5634,0.44601,0.20633,0.09504,0.12916,0.03037,0.05585,0.6537,1.2968,0.2654,0.9016,0.9716,0.1013,0.2654,0.9016,0.1013,0.2654,0.9016,0.9716,0.1013,0.55724,0.44147,0.20519,0.09272,0.1309,0.05585
F54057,0.12518,0.2847,0.67981,0.52608,0.2071,0.17273,0.11893,0.0306,0.05641,0.5811,1.2968,0.54078,1.0166,0.9716,0.1013,0.54078,1.0166,0.1013,0.54078,1.0166,0.9716,0.1013,0.66727,0.51674,0.20587,0.16205,0.12631,0.05641
F54063,0.10751,0.2847,0.56496,0.42753,0.21301,0.08695,0.11469,0.02883,0.0563,0.6194,1.2968,0.31991,0.7413,0.9716,0.1013,0.31991,0.7413,0.1013,0.31991,0.7413,0.9716,0.1013,0.55675,0.42071,0.24111,0.09687,0.12727,0.05703
F54065,0.12361,0.2847,0.66462,0.52409,0.20479,0.07617,0.12139,0.03065,0.05634,0.613,1.2968,0.43896,0.9165,0.9716,0.1013,0.43896,0.9165,0.1013,0.43896,0.9165,0.9716,0.1013,0.64723,0.51101,0.20377,0.07401,0.09031,0.05634
F54071,0.10075,0.2847,0.7134,0.54863,0.21175,0.35562,0.13947,0.03024,0.05609,0.7359,1.2968,0.2928,0.7348,0.9716,0.1013,0.2928,0.7348,0.1013,0.2928,0.7348,0.9716,0.1013,0.69152,0.53169,0.20964,0.3144,0.14138,0.05609
end
