TABLE->,HT-BED-FLAGS,HT-BED-FLAGS,HT-BED-FLAGS,HEAT-PARM,HEAT-PARM,HEAT-PARM,HEAT-PARM,HEAT-PARM,HEAT-PARM,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,HEAT-INIT,HEAT-INIT
PM1_4430_4200,0,na,na,442,-22,0.1,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_3120_3400,0,na,na,548,-111,0.1,11.75000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM3_4660_4620,0,na,na,219,-245,0.3,13.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM2_2860_3040,0,na,na,712,136,0.2,14.59375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_3510_4000,0,na,na,822,-51,0.1,11.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS1_4790_4830,0,na,na,1189,276,0.1,14.46875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_3450_3400,0,na,na,477,-182,0.1,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_4000_4290,0,na,na,303,-569,0.1,12.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_3000_3090,0,na,na,946,172,0.1,11.96875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM2_3400_3340,0,na,na,366,-293,0.2,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM3_3040_3340,0,na,na,369,-290,0.3,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS2_6730_6660,0,na,na,1489,-15,0.2,12.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_3751_3752,0,na,na,426,-209,0.1,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3090_4050,0,na,na,443,-193,0.2,12.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM4_3340_3341,0,na,na,310,-132,0.4,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM4_3341_4040,0,na,na,248,-195,0.4,11.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM4_4040_4410,0,na,na,217,-225,0.4,11.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS2_5550_5560,0,na,na,1594,-622,0.2,15.46875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS1_4830_5080,0,na,na,607,-306,0.1,14.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4730_4220,0,na,na,615,-298,0.2,14.25000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4050_4180,0,na,na,300,-336,0.2,14.78125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS0_6150_6160,0,na,na,1289,-82,0.1,14.03125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS2_5560_5100,0,na,na,954,-369,0.2,13.31250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS3_5100_5080,0,na,na,672,-417,0.3,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_2790_3290,0,na,na,876,102,0.2,13.37500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4220_3900,0,na,na,446,-205,0.2,14.25000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_3601_3602,0,na,na,503,-132,0.1,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS2_6660_6490,0,na,na,1279,-73,0.2,13.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS4_5080_4380,0,na,na,471,-619,0.4,14.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS3_6460_6230,0,na,na,1448,-56,0.3,13.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_2510_3290,0,na,na,615,-462,0.3,13.37500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3900_3750,0,na,na,354,-297,0.2,14.25000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS3_5990_6161,0,na,na,1999,-217,0.3,14.03125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS2_6490_6420,0,na,na,1199,-305,0.2,13.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3770_3600,0,na,na,729,-184,0.2,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_2840_3080,0,na,na,736,-374,0.2,12.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_3290_3390,0,na,na,417,-357,0.3,13.37500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS0_6160_6161,0,na,na,1186,-138,0.1,14.03125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS2_6420_6360,0,na,na,1087,-417,0.2,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_3390_3730,0,na,na,363,-273,0.3,12.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3630_3590,0,na,na,678,-213,0.2,13.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3080_3640,0,na,na,405,-672,0.2,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_3030_3440,0,na,na,579,-531,0.1,12.75000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS3_6161_6280,0,na,na,1122,-202,0.3,14.03125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS3_6280_6230,0,na,na,1086,-419,0.3,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS4_6230_6360,0,na,na,1046,-277,0.4,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_3611_3530,0,na,na,482,-154,0.1,14.90625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4340_3860,0,na,na,1266,37,0.2,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_3871_3690,0,na,na,695,-283,0.1,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_4280_3860,0,na,na,1366,-594,0.3,11.31250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS4_6360_5840,0,na,na,1027,-933,0.4,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS4_5840_5240,0,na,na,881,-443,0.4,12.75000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_3860_3610,0,na,na,538,-353,0.3,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_3100_3690,0,na,na,748,-558,0.1,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS5_5240_5200,0,na,na,602,-522,0.5,12.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS5_5200_4380,0,na,na,453,-206,0.5,14.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS5_4380_4370,0,na,na,364,-287,0.5,14.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3180_3370,0,na,na,1000,-306,0.2,12.75000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_6050_5190,0,na,na,1735,-528,0.2,13.28125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3370_4020,0,na,na,651,-328,0.2,12.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PS5_4370_4150,0,na,na,263,-261,0.5,14.25000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4360_4160,0,na,na,907,-42,0.2,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_6080_5620,0,na,na,2147,-768,0.1,11.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_3170_3580,0,na,na,1038,-439,0.1,12.53125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4160_3930,0,na,na,610,-339,0.2,9.875000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_5190_4310,0,na,na,1184,-1079,0.2,15.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_5520_5210,0,na,na,2622,-293,0.1,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_3140_3680,0,na,na,1486,-638,0.2,11.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_3580_3780,0,na,na,687,-292,0.1,11.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_3940_3970,0,na,na,1455,-173,0.1,11.28125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_5820_5380,0,na,na,2001,-914,0.1,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU0_5620_5380,0,na,na,1574,-689,0.1,11.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_5700_5210,0,na,na,2304,-611,0.2,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_3680_3890,0,na,na,653,-975,0.3,8.000000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_3850_4190,0,na,na,2066,-397,0.1,7.750000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_5210_5050,0,na,na,1279,-1273,0.3,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_5380_5050,0,na,na,1227,-1688,0.1,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_5050_4310,0,na,na,912,-525,0.4,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_4310_4210,0,na,na,692,-537,0.4,14.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_4840_4760,0,na,na,2558,6,0.85,8.000000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_4190_4300,0,na,na,1417,-1046,0.85,7.750000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_4210_4170,0,na,na,551,-678,0.4,11.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4720_4750,0,na,na,2486,23,0.2,8.437500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_4760_4450,0,na,na,2329,-223,0.1,8.437500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU1_4300_4440,0,na,na,1187,-1276,0.1,7.750000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU2_4750_4450,0,na,na,2186,-366,0.2,8.437500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU3_4450_4440,0,na,na,958,-1505,0.85,8.437500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_4440_3970,0,na,na,928,-855,0.4,10.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_3970_3890,0,na,na,756,-1027,0.4,10.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_3890_3990,0,na,na,608,-370,0.4,16.90625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_3990_3780,0,na,na,599,-380,0.4,11.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU4_3780_3930,0,na,na,574,-405,0.4,11.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU5_3930_4170,0,na,na,536,-443,0.5,11.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU5_4170_4020,0,na,na,510,-469,0.5,11.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_4020_3870,0,na,na,490,-739,0.6,11.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3870_3690,0,na,na,449,-442,0.6,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3690_3610,0,na,na,415,-476,0.6,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3610_3530,0,na,na,399,-493,0.6,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3530_3440,0,na,na,385,-506,0.6,14.90625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3440_3590,0,na,na,380,-256,0.6,14.90625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3590_3640,0,na,na,373,-263,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3640_3600,0,na,na,367,-525,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3600_3602,0,na,na,352,-299,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3602_3730,0,na,na,333,-303,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3730_3750,0,na,na,324,-327,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3750_3752,0,na,na,310,-214,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_3752_4080,0,na,na,289,-347,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_4080_4180,0,na,na,277,-247,0.6,14.78125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PU6_4180_4150,0,na,na,258,-266,0.6,14.78125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4150_4290,0,na,na,229,-236,0.7,6.937500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4290_4200,0,na,na,211,-662,0.7,6.937500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4200_4410,0,na,na,202,-240,0.7,13.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4410_4620,0,na,na,190,-215,0.7,13.43750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4620_4580,0,na,na,183,-282,0.7,14.31250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4580_4820,0,na,na,112,-157,0.7,14.31250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM7_4820_0001,0,na,na,25,-380,0.7,14.31250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
end
