TABLE->,ICE-FLAG,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT2,SNOW-INIT2,SNOW-INIT2
F42133,1,40.20800447,363.52,0.225,1.3,1.51,0.12,32,0.13,0.5,0.03,0.03,1.668,0,0,0.15,100,30,1.51,0,0.9
F51001,1,37.79409259,3.2,0.225,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F51003,1,38.004722,532.04,0.225,1.3,1.75,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.75,0,0.9
F51005,1,37.78966324,2223,0.225,1.3,4.12,0.12,32,0.13,0.5,0.03,0.03,2.268,0,0,0.15,100,30,4.12,0,0.9
F51009,1,37.6171432,1080.34,0.225,1.3,2.52,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.52,0,0.9
F51011,1,37.38019756,747.94,0.225,1.3,2.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.05,0,0.9
F51013,1,38.8717971,103.56,0.225,1.3,1.15,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.15,0,0.9
F51015,1,37.99850121,1697.94,0.225,1.3,3.38,0.12,32,0.13,0.5,0.03,0.03,2.196,0,0,0.15,100,30,3.38,0,0.9
F51017,1,38.11640421,2625.01,0.225,1.3,4.69,0.12,32,0.13,0.5,0.03,0.03,2.814,0,0,0.15,100,30,4.69,0,0.9
F51019,1,37.5639695,1837.28,0.225,1.3,3.58,0.12,32,0.13,0.5,0.03,0.03,0.63,0,0,0.15,100,30,3.58,0,0.9
F51023,1,37.63022175,1747.91,0.225,1.3,3.45,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.45,0,0.9
F51033,1,38.11815656,171.64,0.225,1.3,1.24,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.24,0,0.9
F51041,1,37.38356804,8.77,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51043,1,39.0658589,1077.86,0.225,1.3,2.51,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.51,0,0.9
F51045,1,37.49887596,2287.37,0.225,1.3,4.21,0.12,32,0.13,0.5,0.03,0.03,1.896,0,0,0.15,100,30,4.21,0,0.9
F51053,1,37.19731519,137.79,0.225,1.3,1.19,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.19,0,0.9
F51057,1,37.9498906,59.38,0.225,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F51059,1,38.76474468,109.32,0.225,1.3,1.15,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.15,0,0.9
F51061,1,38.57401993,381.31,0.225,1.3,1.54,0.12,32,0.13,0.5,0.03,0.03,0.726,0,0,0.15,100,30,1.54,0,0.9
F51069,1,39.06620638,1857.79,0.225,1.3,3.61,0.12,32,0.13,0.5,0.03,0.03,2.514,0,0,0.15,100,30,3.61,0,0.9
F51071,1,37.38025153,3060.04,0.225,1.3,5.3,0.12,32,0.13,0.5,0.03,0.03,1.062,0,0,0.15,100,30,5.3,0,0.9
F51079,1,38.37100445,2539.5,0.225,1.3,4.57,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.57,0,0.9
F51085,1,37.58652712,143.08,0.225,1.3,1.2,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.2,0,0.9
F51087,1,37.44067424,101.97,0.225,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
F51091,1,38.42129244,3317.68,0.225,1.3,5.66,0.12,32,0.13,0.5,0.03,0.03,3.156,0,0,0.15,100,30,5.66,0,0.9
F51095,1,37.23160502,33.79,0.225,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F51099,1,38.30945636,23.16,0.225,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51101,1,37.57048169,36.43,0.225,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F51107,1,38.99786586,485.57,0.225,1.3,1.68,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.68,0,0.9
F51113,1,38.53424962,2403.87,0.225,1.3,4.37,0.12,32,0.13,0.5,0.03,0.03,3.042,0,0,0.15,100,30,4.37,0,0.9
F51121,1,37.32422828,2280.68,0.225,1.3,4.2,0.12,32,0.13,0.5,0.03,0.03,0.348,0,0,0.15,100,30,4.2,0,0.9
F51125,1,37.79005153,2002.3,0.225,1.3,3.81,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.81,0,0.9
F51131,1,37.1070616,5.2,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51137,1,38.3179996,335.8,0.225,1.3,1.47,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.47,0,0.9
F51139,1,38.66316751,1732.94,0.225,1.3,3.43,0.12,32,0.13,0.5,0.03,0.03,0.09,0,0,0.15,100,30,3.43,0,0.9
F51145,1,37.5480855,401.76,0.225,1.3,1.56,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.56,0,0.9
F51147,1,37.29597719,457.91,0.225,1.3,1.64,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.64,0,0.9
F51149,1,37.25935027,79.26,0.225,1.3,1.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.11,0,0.9
F51153,1,38.61043402,257.2,0.225,1.3,1.36,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.36,0,0.9
F51157,1,38.70163605,2074.62,0.225,1.3,3.91,0.12,32,0.13,0.5,0.03,0.03,3.06,0,0,0.15,100,30,3.91,0,0.9
F51159,1,37.97191274,46.49,0.225,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
F51161,1,37.37989381,2330.47,0.225,1.3,4.27,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,4.27,0,0.9
F51163,1,37.8568492,1954.48,0.225,1.3,3.74,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,3.74,0,0.9
F51165,1,38.45442352,2003.03,0.225,1.3,3.81,0.12,32,0.13,0.5,0.03,0.03,1.554,0,0,0.15,100,30,3.81,0,0.9
F51171,1,38.82182811,1674.53,0.225,1.3,3.35,0.12,32,0.13,0.5,0.03,0.03,0.504,0,0,0.15,100,30,3.35,0,0.9
F51177,1,38.27781979,295,0.225,1.3,1.41,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.41,0,0.9
F51179,1,38.52752099,273.96,0.225,1.3,1.38,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.38,0,0.9
F51181,1,37.20193345,74.01,0.225,1.3,1.1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.1,0,0.9
F51187,1,38.89645,1031.43,0.225,1.3,2.45,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.45,0,0.9
F51193,1,38.1694023,21.24,0.225,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51199,1,37.27373738,54.94,0.225,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F51510,1,38.81893948,7.61,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51530,1,37.72431677,1167.96,0.225,1.3,2.64,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.64,0,0.9
F51540,1,38.05510418,487.68,0.225,1.3,1.68,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.68,0,0.9
F51550,1,36.71768038,15.77,0.225,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51580,1,37.80248116,1722,0.225,1.3,3.42,0.12,32,0.13,0.5,0.03,0.03,1.068,0,0,0.15,100,30,3.42,0,0.9
F51630,1,38.28911532,126.17,0.225,1.3,1.18,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.18,0,0.9
F51650,1,37.07643901,3.69,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51660,1,38.44715544,1315.6,0.225,1.3,2.85,0.12,32,0.13,0.5,0.03,0.03,2.082,0,0,0.15,100,30,2.85,0,0.9
F51670,1,37.30466268,60.13,0.225,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F51700,1,37.13392306,9.05,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51710,1,36.932906,7.2,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51730,1,37.22511988,98.06,0.225,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
F51735,1,37.13831212,6.61,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51740,1,36.88680321,7.58,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51760,1,37.53835248,108.27,0.225,1.3,1.15,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.15,0,0.9
F51790,1,38.14991107,1464.88,0.225,1.3,3.06,0.12,32,0.13,0.5,0.03,0.03,2.292,0,0,0.15,100,30,3.06,0,0.9
F51800,1,36.73286657,23.25,0.225,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51810,1,36.85457391,14.67,0.225,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51820,1,38.03823923,1492.56,0.225,1.3,3.1,0.12,32,0.13,0.5,0.03,0.03,1.59,0,0,0.15,100,30,3.1,0,0.9
F51830,1,37.26577788,55.7,0.225,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F54003,1,39.42083107,481.18,0.225,1.3,1.68,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,1.68,0,0.9
F54023,1,38.96858596,2346.25,0.225,1.3,4.29,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.29,0,0.9
F54027,1,39.11366086,1433.66,0.225,1.3,3.01,0.12,32,0.13,0.5,0.03,0.03,0.99,0,0,0.15,100,30,3.01,0,0.9
F54031,1,38.97308212,2116.72,0.225,1.3,3.97,0.12,32,0.13,0.5,0.03,0.03,3.552,0,0,0.15,100,30,3.97,0,0.9
F54037,1,39.33274039,818.5,0.225,1.3,2.15,0.12,32,0.13,0.5,0.03,0.03,0.126,0,0,0.15,100,30,2.15,0,0.9
F54057,1,39.43226204,1212.89,0.225,1.3,2.7,0.12,32,0.13,0.5,0.03,0.03,1.14,0,0,0.15,100,30,2.7,0,0.9
F54063,1,37.49668934,2890.72,0.225,1.3,5.06,0.12,32,0.13,0.5,0.03,0.03,1.926,0,0,0.15,100,30,5.06,0,0.9
F54065,1,39.57554085,526.23,0.225,1.3,1.74,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,1.74,0,0.9
F54071,1,38.61044863,2493.21,0.225,1.3,4.5,0.12,32,0.13,0.5,0.03,0.03,2.868,0,0,0.15,100,30,4.5,0,0.9
end,,,,,,,,,,,,,,,,,,,,,
