riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,dbl,sch,scl,oac,ohy,pas,fsp,fnp,nir,nnr,nci,nch,ntg,mir,mnr,mci,mch,mtg,mcn,cir,cnr,cci,cch,ctg,ccn,cmo,cfr,hfr,for,wfp,wto,osp,wat,stb,stf,sho
RU2_6090_6220,H51113,0.854229331,0.031793531,0.018825408,0.02213976,1.105933547,0.004576593,0.000804984,0.001299643,0.024598626,0.000995778,0.003953642,0.025310069,10.400858879,24.269462585,0.001471561,0.048913043,13.150786161,2.764410794,10.420371294,10.501489043,6.928211957,0,0,0,0,0,0.02657556,0,0,0,0,0,0,0,0,70.639320374,15586.317871094,6.357321262,1.874695539,10.106241226,52.890142441,0,0,0
JL1_6770_6850,H51125,4.944176197,0.089481518,0.061321456,0.084739946,0.534163654,0.023651741,0.004173838,0,0,0.221079037,0.614305437,0.732548475,29.198949814,54.339931488,0,0.08635322,96.730931759,107.605911493,117.292467594,329.301861614,292.785015106,0,0,0,0,0,0.710264742,0,0,0,0,0,0,0,0,234.904830933,15752.737792969,3.0569e-05,0,110.766064107,56.000701666,0,0,0
JL1_6940_7200,H51125,10.757739067,1.653763056,1.133668184,1.566602468,1.158761382,0.437327921,0.07717552,0,0,4.0861516,11.355815887,13.539336205,63.327129364,117.880203247,0,0.221936837,16.893628493,5.238464538,47.382988334,11.86014339,67.223413823,0,0,0,0,0,0.073683508,0,0,0,0,0,0,0,0,88.891777039,9552.75378418,0.000134786,3.270449877,118.834448576,28.905621052,0,0,0
PS4_5840_5240,H51139,1.63690424,0.041042823,0.181480825,0.042568501,1.781757951,0.102888301,0.018155025,0.069460914,0.112079583,0.004574535,0.018851895,0.051524177,15.154240608,33.839332581,0.167057782,0.079178654,48.3796978,17.177353382,42.162726402,26.194353104,9.410846472,0,0,0,0,0,0.069597706,0,0,0,0,0,0,0,0,25.793125153,11820.465332031,6.781e-05,0.617601573,15.379897833,36.048194885,0,0,0
PS5_5240_5200,H51139,0.628825188,0.167460635,0.742649376,0.174225926,0.680586815,0.420216024,0.074157618,0.284240633,0.457624584,0.018691516,0.077019811,0.210623533,5.788477898,12.925474167,0.070947811,0.033626404,66.061257362,27.57878685,17.485816002,39.067244291,14.723579407,0,0,0,0,0,0.019868294,0,0,0,0,0,0,0,0,12.293020248,15689.274047852,3.1095e-05,0,71.103487968,42.312064171,0,0,0
RU2_5220_5640,H51157,0.011075126,0,0.003111013,0.003702851,0.000601534,0,0,0.009478086,0.01273966,0.005206591,0.021322902,0.040523067,0.025666125,0.057898078,0,0.000192365,14.756621361,0.258205857,0,0.815526307,0.773926765,0,0,0,0,0,0.000158035,0,0,0,0,0,0,0,0,5.648022652,4756.525878906,1.5921e-05,0,11.442440983,10.817769766,0,0,0
RU2_5500_5610,H51157,54.196418762,0,0.629906058,0.749456882,3.683784962,0,0,1.917868018,2.646491051,1.05286777,4.314638138,8.412272453,155.875915527,351.495819092,0,0.61542207,115.351097107,35.906200171,15.345412195,108.700372696,134.46932745,0,0,0,0,0,0.096259013,0,0,0,0,0,0,0,0,105.1616745,27499.839355469,0.002550896,0,92.129203796,130.630168915,0,0,0
RU2_5810_5610,H51157,0.500915051,0,0.001619336,0.00192307,0.026727835,0,0,0.004103567,0.004755037,0.009945145,0.040782809,0.015504405,1.130752206,2.549591303,0,0.004449652,20.290446758,1.684007421,0.229742825,4.89751187,14.658065677,0,0,0,0,0,0.0075661,0,0,0,0,0,0,0,0,9.152797699,6514.650024414,1.1329e-05,0.518267155,7.022220612,22.491017818,0,0,0
PS2_5550_5560,H51165,1.600221157,0.002142875,0.004893742,0.001334561,2.939567804,0.003762423,0.000656922,0.000424086,0.004554864,0.000127351,0.000318073,0.001329834,12.898253441,31.293230057,0.070265286,0.144824505,7.565598249,0.899265558,33.060310841,0.893943131,2.399900183,0,0,0,0,0,0.034667388,0,0,0,0,0,0,0,0,8.078121185,5821.356811523,2.2808e-05,0,13.031241655,14.436130762,0,0,0
PS2_6420_6360,H51165,0.000101276,0.000197798,0.00044464,0.000120333,0.000128359,0.000341801,6.133e-05,3.5815e-05,0.000417697,1.1885e-05,2.9684e-05,0.000119937,0.000563297,0.001378532,6.938e-06,1.43e-05,0,0.002470443,0.065168791,0,0.010613304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619.425074733,4.73e-07,0,1.018517613,4.379197598,0,0,0
PS2_6490_6420,H51165,0.001034596,0.002427396,0.005551205,0.001515989,0.001588527,0.004266383,0.000744115,0.000488467,0.005160133,0.000145582,0.000363605,0.001501088,0.006978856,0.016919509,8.6289e-05,0.000177851,0.458627045,0,0.352618575,0.045961514,0.14109683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.596449626,5.812e-06,0,1.385517597,0.978783548,0,0,0
PS3_5990_6161,H51165,0.005460405,0.013727178,0.031253166,0.008520209,0.009525588,0.024072643,0.004245938,0.002761553,0.029157948,0.000818647,0.002054654,0.008489791,0.041815422,0.101462945,0.000440549,0.000908021,4.792593062,1.372894958,21.733623981,1.512949347,4.917388201,0,0,0,0,0,0.055795964,0,0,0,0,0,0,0,0,12.543308258,12826.37902832,2.3809e-05,6.639403462,14.629278064,42.674319744,0,0,0
PS4_5840_5240,H51165,14.15989399,0.828376114,1.887964249,0.51519978,25.929611206,1.454630256,0.256701618,0.167423472,1.757179976,0.049977809,0.124884494,0.511838555,113.778358459,276.034362793,0.635549605,1.309937954,142.231403351,104.216899872,50.250951767,98.726428986,177.968916416,0,0,0,0,0,1.400723219,0,0,0,0,0,0,0,0,39.425300598,22879.9296875,2.273592472,1.160716176,75.860572815,78.916000366,0,0,0
PS4_6360_5840,H51165,0.008022784,0.015201433,0.034696661,0.009470304,0.010069405,0.026729757,0.004708953,0.003077048,0.032250296,0.000929243,0.002317484,0.009396028,0.044175096,0.107197672,0.000543749,0.001120726,2.865679026,0.004200789,12.015492439,0.306410462,0.935046196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654.437571859,2.1506e-05,0,3.736231089,15.079098701,0,0,0
PU1_4760_4451,H54023,10.712486267,0,0.726465285,0.298800707,6.096625328,2.210096359,0.390016079,0,0.667432964,0.122170508,0.68667382,6.783277512,144.102081299,358.731811523,0,0.831989765,1.927541375,12.055966377,0.194582328,10.78945446,11.912350655,0,0,0,0,0,5.963867664,0,0,0,0,0,0,0,0,26.305427551,957.906738281,0.000178381,26.86631012,175.538665771,13.041079521,0,0,0
PU1_4840_4760,H54023,78.672279358,0,25.894323349,10.650533676,44.710388184,78.777275085,13.901871681,0,23.772565842,4.354678631,24.474126816,241.574890137,1056.713378906,2633.276611328,0,7.308968544,44.607162476,423.80166626,18.036441803,361.583374023,510.804952145,0,0,0,0,0,217.9868927,0,0,0,0,0,0,0,0,500.824188232,18296.263938904,155.496857643,364.689697266,3090.787415981,1772.680558298,0,0,0
PU2_4360_4160,H54023,1.691112876,0,0.152598351,0.062761493,0.961082697,0.464243919,0.081920989,0,0.139987111,0.025661264,0.14421922,1.422337413,22.713100433,56.537277222,0,0.129067883,5.039444447,15.291153908,4.030556202,14.335911751,28.616218567,0,0,0,0,0,10.885274887,0,0,0,0,0,0,0,0,21.418899536,779.843200684,5.5771e-05,0,6.984956264,0.971976995,0,0,0
PU2_4720_4750,H54023,36.43296051,0,12.006171227,4.938230515,20.703863144,36.525901794,6.445746899,0,11.021643639,2.019091845,11.347610474,112,489.324920654,1219.371826172,0,3.402374268,32.148731232,158.562301636,13.915231705,379.323608398,209.216659546,0,0,0,0,0,128.263366699,0,0,0,0,0,0,0,0,408.603027344,14876.8203125,51.291805267,107.385368347,921.916625977,222.940353394,0,0,0
PU2_4750_4451,H54023,24.057565689,0,4.655390263,1.914797664,13.674084663,14.162908554,2.49933672,0,4.272773743,0.782900274,4.399950981,43.417690277,323.173370361,804.849731445,0,2.031970739,6.914155483,40.386997223,10.583428383,66.214286804,47.093418121,0,0,0,0,0,27.683595657,0,0,0,0,0,0,0,0,108.893745422,3965.153564453,0.000644501,39.058506012,624.048278809,66.253639221,0,0,0
PU3_4451_4450,H54023,14.863230705,0,1.462125063,0.601383269,8.456525803,4.44816494,0.784970343,0,1.343014359,0.245884076,1.382002234,13.648805618,199.877105713,497.62789917,0,1.168092251,14.232893944,79.240310669,2.995134592,65.244255066,123.225730896,0,0,0,0,0,46.077575684,0,0,0,0,0,0,0,0,51.33272934,1869.177490234,0.000287089,27.455511093,168.56817627,34.920516968,0,0,0
PU3_5210_5050,H54023,1.122546196,0,0.092649803,0.038105525,0.639254391,0.281864792,0.049738172,0,0.085170425,0.0155781,0.087576576,0.865739644,15.110823631,37.622241974,0,0.085480697,2.448023915,2.14672929,8.395928681,8.20422554,20.957632303,0,0,0,0,0,1.053297162,0,0,0,0,0,0,0,0,21.125429153,2656.37109375,2.7607e-05,32.161514282,47.898703575,3.247560501,0,0,0
PU4_5050_4310,H54023,1.545959711,0,0.330637276,0.135993645,0.878281951,1.005884767,0.177509084,0,0.303333282,0.055600673,0.312486917,3.082200289,20.756389618,51.695400238,0,0.132739365,1.861888707,9.837759018,12.085531712,11.21311586,14.196037531,0,0,0,0,0,6.905977726,0,0,0,0,0,0,0,0,94.220230103,4107.796386719,5.2297e-05,0.075879462,41.322847366,4.140935719,0,0,0
PU2_4340_3860,H54031,8.925467491,2.789769173,7.977566242,2.135929108,7.538630486,4.583350182,0.808828354,0.874515951,1.279637814,0.029240787,0.22777833,1.823853016,156.228713989,436.367797852,0.015130092,2.308290958,13.896791458,39.332355499,0,44.004383087,228.016830444,0,0,0,0,0,3.520800829,0,0,0,0,0,0,0,0,41.156299591,3933.09765625,2.2411e-05,10.624733925,72.190567017,24.564056396,0,0,0
PU2_5190_4310,H54031,0.783605218,0.234925866,0.67185837,0.179884017,0.66321969,0.386007726,0.068115063,0.073646836,0.107772574,0.002459308,0.01918341,0.153587684,13.746227264,38.39200592,0.001170939,0.178641826,3.749690056,1.941487551,3.939294577,4.072488785,49.221244812,0,0,0,0,0,0.681148291,0,0,0,0,0,0,0,0,15.477728844,1479.057861328,1.4357e-05,0,9.285945892,1.879556656,0,0,0
PU3_4280_3860,H54031,20.319581985,6.195999146,17.715858459,4.743245125,17.229167938,10.178289413,1.796168566,1.942122221,2.841814995,0.064940594,0.505825996,4.050457001,357.137786865,997.386901855,0.034977451,5.336262226,14.51571846,24.347097397,0,44.362468719,333.004760742,0,0,0,0,0,4.505646229,0,0,0,0,0,0,0,0,112.813453674,10780.801757813,1.4317e-05,0,78.360656738,37.57075119,0,0,0
PU4_4310_4210,H54031,3.816672802,2.3395648,6.690570354,1.791350961,3.223896265,3.843934298,0.67833662,0.733430624,1.073182106,0.024525138,0.191032052,1.529600501,66.811790466,186.61366272,0.006107173,0.931728125,9.212140083,16.551073074,7.704984188,21.823518753,154.039657593,0,0,0,0,0,2.265990734,0,0,0,0,0,0,0,0,61.280693054,5856.034179688,2.1236e-05,0,28.162115097,15.036406517,0,0,0
PU1_4760_4451,H54057,0.279771537,0,0.057049062,0.033224169,0.171753094,0.001394047,0.000242332,0.016214272,0.033525918,0.010243224,0.08464095,0.331789672,2.949788094,4.929436207,0,0.010781751,0,0.005289762,0.019310601,0,0,0,0,0,0,0,0.000345399,0,0,0,0,0,0,0,0,1.219052434,117.954818726,0,0,0.874387801,0.584924936,0,0,0
PU3_4450_4440,H54057,4.440359116,0,2.137794256,1.244983196,2.723427534,0.052266471,0.009223494,0.607584715,1.256290436,0.383736014,3.171560764,12.424034119,46.769779205,78.202125549,0,0.190784678,2.215827942,11.557250977,5.498509407,24.436540604,24.782745361,0,0,0,0,0,0.961642802,0,0,0,0,0,0,0,0,11.641636848,1126.440917969,12.95233345,17.535655975,116.914726257,10.775298119,0,0,0
PU3_4451_4450,H54057,117.199546814,0,16.444225311,9.576590538,71.952842712,0.402041256,0.070948459,4.673629284,9.663567543,2.95193553,24.398002625,95.63420105,1235.747802734,2064.885009766,0,4.429451466,49.653002262,123.85369873,87.471326828,292.337295532,298.968738556,0,0,0,0,0,9.327822685,0,0,0,0,0,0,0,0,171.914199829,18333.392333984,73.096878052,57.788352966,929.356170654,161.393526077,0,0,0
PU4_3970_3890,H54057,13.882061005,0,6.030655861,3.512061357,8.509361267,0.147442192,0.02601921,1.713978767,3.543958664,1.082429528,8.946313858,35.028610229,146.124221802,244.34135437,0,0.585848331,8.626297951,31.277427673,14.43776226,56.454620361,81.706787109,0,0,0,0,0,2.702820778,0,0,0,0,0,0,0,0,42.752471924,4136.713867188,0,0,48.224369049,8.507064819,0,0,0
PU4_4440_3970,H54057,0.427334636,0,0.487965345,0.284175426,0.261899829,0.011930158,0.002104176,0.138685122,0.286756366,0.08758349,0.723900974,2.834906101,4.497523785,7.529489994,0,0.022911636,0.675601959,0.942694724,0.967042923,3.152237654,2.592190266,0,0,0,0,0,0.116953403,0,0,0,0,0,0,0,0,2.230937481,215.8644104,0,0,0.231438443,0.099324107,0,0,0
PU0_5620_5380,H54071,0.436512113,0.011944846,0.259237289,0.083856732,0.48071295,0.123929195,0.021869302,0.007766018,0.030308452,0.002604438,0.020802366,0.075160928,4.319849491,19.654651642,0.000296932,0.042460103,0,0.646017909,2.500658028,4.040022373,0,0,0,0,0,0,0.015689664,0,0,0,0,0,0,0,0,13.474451065,1284.124588013,0,0,0.250707686,3.333855033,0,0,0
PU0_6080_5620,H54071,24.27249527,0.20311293,4.406480312,1.421978235,26.804666519,2.101410151,0.370840043,0.131719857,0.515259743,0.04416661,0.352799714,1.276741266,240.940979004,1095.914794922,0.018979313,2.713962555,3.404084921,15.990436018,0,58.2578547,38.240946651,0,0,0,0,0,0.370589823,0,0,0,0,0,0,0,0,99.135803223,9218.479980469,0,0,45.057716131,34.240855694,0,0,0
PU1_5520_5210,H54071,7.435823917,1.704869509,37.000709534,11.940195084,8.204107285,17.645328522,3.113880873,1.105999708,4.324854374,0.370868236,2.962389469,10.72068119,73.741752625,335.484558105,0.007404576,1.058823347,11.577091813,18.503390789,78.923088074,37.966735363,297.342646599,0,0,0,0,0,0.079016201,0,0,0,0,0,0,0,0,38.951789856,22744.306396484,0,25.054048538,1235.473180056,83.988101006,0,0,0
PU1_5820_5380,H54071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077604525,0,0.001228557,0,0,0,0,0,0,0.000258366,0,0,0,0,0,0,0,0,5.827377796,458.105621338,0,0,0,0.554873645,0,0,0
PU2_5700_5210,H54071,45.912376404,0.892322898,19.355613708,6.246092319,50.703350067,9.230534554,1.628914237,0.578568518,2.263647318,0.194002047,1.549664855,5.608148098,455.762939453,2073.035888672,0.039142538,5.597219944,20.476103067,32.41993618,86.631118774,119.910198212,98.134685516,0,0,0,0,0,0.456604689,0,0,0,0,0,0,0,0,111.936149597,28624.514648438,0,23.098586977,299.621509552,114.113567352,0,0,0
PU3_5210_5050,H54071,0.078368038,0.042104837,0.913789988,0.295214951,0.086274542,0.436280787,0.076988965,0.027348131,0.10678865,0.009167471,0.073246509,0.264920503,0.775375485,3.530210972,0.000114059,0.016309921,0.048679713,0.654800659,4.389326096,2.379870322,10.033205518,0,0,0,0,0,4.7681e-05,0,0,0,0,0,0,0,0,0.13773647,756.945858955,0,1.680315256,33.592892975,0.062764719,0,0,0
SU3_0970_1120,L42069,8.404698372,0.386457711,11.659635544,13.913373947,9.536889076,1.43876636,0.253899962,2.092577934,8.805039406,3.260254145,5.830485821,47.967720032,26.69752121,22.53414917,0,0.170124531,10.507277489,55.391098022,9.805332184,60.740203857,38.347988129,464.957152443,1620.372837335,136.202194214,694.786778732,1463.115416646,20.786617279,1508.673157573,5820.698012829,551.84059149,2018.828979611,4056.515263677,63.307594299,1538.999888301,3344.70590017,32.518539429,2136.017822266,60.391391754,111.347137451,470.343090057,101.548156738,0,0,0
SU3_0970_1120,L42079,3.491881371,14.103479385,14.605510712,32.962451935,5.480933189,3.538010359,0.62435478,8.168409348,1.756165385,3.561084032,6.553546429,29.636577606,18.467658997,13.524150848,0,0.087839767,11.345899582,64.83165741,13.816983223,56.179607391,65.794700623,39.856559753,184.028961182,18.52176857,89.210021973,122.499259949,12.391728401,328.701299548,1323.858816862,153.065374702,465.256389916,980.959472954,60.379043579,625.642828494,1141.705566406,24.665746689,1619.758056641,12.42788887,42.898441315,130.490463257,46.849239349,0,0,0
SU7_0980_1120,L42079,6.89735651,18.381484985,19.035629272,42.960178375,10.862365723,4.611194134,0.813740253,10.646132469,2.287669659,4.6412673,8.541049004,38.624713898,36.599441528,26.801914215,0,0.139517769,44.325935364,109.455337524,46.251049042,167.449142456,163.93321228,7.379340172,50.342514038,4.16189003,17.497755051,81.538696289,12.880190849,4.571650028,51.518089294,4.02169323,21.068161011,31.282262802,2.092141151,19.980674744,278.303924561,42.910720825,2817.861328125,72.31438446,37.311737061,63.204776764,463.616210938,0,0,0
SU7_1120_1140,L42079,13.068969727,58.795444489,60.888263702,137.414413452,20.485902786,14.749468803,2.602847576,34.052967072,7.318334103,14.845662117,27.319997787,123.547706604,69.025291443,50.547679901,0,0.363343596,23.284963608,98.227684021,13.708237648,89.636161804,121.800209045,516.286119353,2646.325698376,215.037723575,1003.033107489,2374.010665178,131.959640503,542.674072266,2151.790285468,230.079788812,615.639566287,1250.008779109,89.082725525,163.709380746,397.480499268,46.841079712,3076.312406899,177.96875,42.164142609,844.810187206,1173.7011778,0,0,0
SU7_1140_1420,L42079,6.987720966,53.360645294,55.259796143,124.711982727,10.864572525,13.386092186,2.362251759,30.905258179,6.641442299,13.473392487,24.79447937,112.126686096,36.607059479,26.807573318,0,0.255047351,0,0.15265961,0.020219814,0.00302172,0.002021713,182.087470293,798.374799728,56.746952891,290.969547749,942.639404297,41.602554321,439.170440674,1990.281076908,248.663368352,429.781612709,965.535979517,75.749824524,120.776853763,251.496963501,22.601894379,1492.622761726,191.404815674,40.879466772,265.046530724,718.518783763,0,0,0
SW3_1060_1260,L42113,292.990539551,34.089363098,130.006484985,207.596847534,588.475952148,248.929534912,43.92873764,15.650466919,0,12.855305672,17.588581085,306.031951904,806.609130859,762.76361084,0.008422118,2.00436902,124.077980042,105.310203552,78.281044006,376.669342041,463.6925354,0,0,0,0,0,0.738880217,0,0,0,0,0,0,0,0,256.885131836,16868.8515625,148.016464233,718.396850586,545.274291992,372.833892822,0,0,0
PS3_5990_6161,L51015,291.241577148,611.268005371,1191.856567383,564.697875977,446.746429443,667.823852539,117.851272583,352.679718018,614.547729492,33.122707367,205.096557617,423.007629395,1945.258178711,6149.634277344,5.165756702,27.589756012,201.992370605,345.308105469,133.634979248,96.375808716,1460.247436523,0,0,0,0,0,11.521243095,0,0,0,0,0,0,0,0,44.286651611,4771.763183594,19.270357132,2.139824152,281.737548828,219.64906311,0,0,0
PS3_6280_6230,L51015,240.908401489,295.131988525,575.330322266,272.644714355,400.949493408,322.676208496,56.94285965,170.330245972,296.231842041,15.899723053,98.451515198,204.375488281,1745.872802734,5512.110351563,3.818296671,20.393115997,294.715667725,578.517944336,132.484466553,205.520278931,2115.558105469,0,0,0,0,0,17.12975502,0,0,0,0,0,0,0,0,51.88085556,5588.63671875,17.599882126,7.272731304,445.879547119,113.193687439,0,0,0
PS3_6460_6230,L51015,492.050384521,462.869415283,901.94128418,427.594543457,773.952392578,507.218780518,89.50920105,268.121826172,462.689025879,25.204252243,156.065216064,320.906616211,3370.135986328,10647.96484375,7.042160034,37.611423492,656.886291504,884.48828125,238.590545654,411.353790283,4111.029296875,145.97543335,397.109283447,18.414539337,62.839664459,539.856689453,38.445415497,0,0,0,0,0,0,0,0,101.50226593,10934.298828125,38.909255981,16.445224762,1032.155395508,603.498779297,0,0,0
JU3_6650_7300,L51023,7.529839993,0.604726195,2.635573149,2.807079792,6.507359028,1.607847571,0.283734888,1.725683808,2.155068159,1.574581027,2.480013847,8.576063156,87.643859863,182.909423828,0,0.422164768,11.226211548,11.917496651,4.392950535,7.791949511,33.256304078,0,0,0,0,0,0.528654337,0,0,0,0,0,0,0,0,5.169426441,1365.632995605,5.098156929,5.472315788,15.083690405,38.715694904,0,0,0
JU3_7400_7510,L51023,11.638090134,3.420586586,14.907409668,15.877808571,9.687890053,9.087954521,1.603756547,9.719711304,12.072089195,8.890240669,14.002651215,48.21641922,130.479934692,272.304779053,0,0.753198445,36.78036496,16.767873868,8.747825503,14.436799616,37.901593342,0,0,0,0,0,0.913476348,0,0,0,0,0,0,0,0,27.614601135,4978.290527344,4.886593819,5.501016779,18.727177501,140.76469326,0,0,0
JU3_7490_7400,L51023,35.522006989,4.450791359,19.411872864,20.659198761,24.178625107,12.191896439,2.151508093,12.544419289,15.481732368,12.029314041,18.946182251,62.098430634,325.662078857,679.048095703,0,1.707523108,34.9621768,15.951961458,10.521452308,10.650304228,100.405862808,0,0,0,0,0,1.273325801,0,0,0,0,0,0,0,0,20.025337219,2777.545837402,33.042049408,69.095551491,52.126441956,167.513818741,0,0,0
JU4_7000_7300,L51023,1.723688126,0.543092847,2.366965771,2.5209589,1.465012193,1.444728613,0.254952282,1.549415112,1.934520602,1.413855433,2.226917267,7.699533939,19.730918884,41.178184509,0,0.11438074,10.87579155,16.512891769,0.798016369,14.509784698,35.856506348,0,0,0,0,0,0.638274193,0,0,0,0,0,0,0,0,0.719816387,86.204818726,9.3476e-05,0.202665597,9.878685951,18.841522217,0,0,0
JU5_7300_7510,L51023,50.700782776,25.448814392,110.909431458,118.129394531,41.335681915,67.610076904,11.931190491,72.357635498,89.955368042,66.136688232,104.179168701,359.056518555,556.661560059,1161.869628906,0,3.8020432,110.789582729,154.482020855,27.19884789,120.304783702,333.697784275,0,0,0,0,0,6.040500641,0,0,0,0,0,0,0,0,91.749435425,15068.811523438,93.243855715,17.641677797,199.843152046,415.188554764,0,0,0
