riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,sgs,sch,scl,oac,ohy,pas,far,fsp,fnp,nir,nnr,nci,nch,ncs,ntg,mir,mnr,mci,mch,mcs,mtg,mcn,cir,cnr,cci,cch,ccs,ctg,ccn,abn,ext,dfr,hfr,for,fwt,swt,ewt,osp,wat
SJ2_1900_1930,N42087,273.656402587891,1137.11169433594,2887.46850585938,4748.26611328125,7739.07666015625,1877.80493164063,3087.93579101563,2602.8984375,0,67.7656402587891,191.012710571289,1042.03491210938,3159.55078125,7733.732421875,0,11.4707078933716,214.170700073242,1487.94774997234,1737.49933004379,374.049416750669,1076.22105169296,0.101999998092651,7831.22479295731,0,0,0,0,0,0,115.836395263672,23.2113628387451,41.3191146850586,0.523149371147156,3.61299991607666,0,134.74299621582,2.09537506103516,0,0,0,988.314392089844,65892.2215623856,35.2620010375977,19.2719993591309,0,0.246999993920326,1128.58599317074
SJ2_2110_2170,N42087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4889421463013,0.0833163857460022,36.4451026916504,20.9750003814697,23.1679992675781,0.296999990940094,0,0,0,0,0,0,1.54663753509521,0,0,0,0,0,0,0,0,0,0,74.6649322509766,5039.37109375,6.63399982452393,5.23600006103516,0,70.7070007324219,31.6709995269775
SJ5_2120_1930,N42087,128.83479309082,535.341186523438,1359.39233398438,2235.43774414063,3643.48266601563,884.052429199219,1453.77038574219,1225.41943359375,0,31.9034080505371,89.9269332885742,490.579986572266,1487.48596191406,3640.96655273438,0,5.40029811859131,100.829498291016,904.487487792969,1011.78637695313,206.622695922852,813.585021972656,1100.66796875,5760.02880859375,0,0,0,0,0,0,68.3784255981445,0,0,0,0,0,0,0,0,0,0,733.270568847656,49490.73828125,252.940994262695,77.1790008544922,0,960.164306640625,2446.30004882813
SJ5_2210_2320,N42087,8.46360015869141,35.168399810791,89.3031463623047,146.853576660156,239.352874755859,58.0764350891113,95.5031661987305,80.5020065307617,0,2.09584426879883,5.90760898590088,32.2278823852539,97.7180557250977,239.187591552734,0,0.354764133691788,6.62383556365967,29.6722583770752,42.4099769592285,2.95191884040833,12.2410001754761,0,294.06201171875,0,0,0,0,0,0,2.41684746742249,0,0,0,0,0,0,0,0,0,0,19.3253326416016,1303.94165039063,0,0.759999990463257,0,0,21.7320003509521
SJ5_2320_2120,N42087,8.46360015869141,35.168399810791,89.3031463623047,146.853576660156,239.352874755859,58.0764350891113,95.5031661987305,80.5020065307617,0,2.09584426879883,5.90760898590088,32.2278823852539,97.7180557250977,239.187591552734,0,0.354764133691788,6.62383556365967,80.7636032104492,77.1877899169922,18.2956962585449,121.86799621582,86.1869964599609,484.057006835938,0,0,0,0,0,0,5.67691278457642,0,0,0,0,0,0,0,0,0,0,80.6516189575195,5443.43115234375,13.8559999465942,98.8280029296875,0,129.573959350586,162.92399597168
SJ6_1930_1970,N42087,50.3114013671875,209.056610107422,530.857604980469,872.963012695313,1422.81994628906,345.232147216797,567.713256835938,478.539733886719,0,12.4586305618286,35.1174545288086,191.576873779297,580.879577636719,1421.83740234375,0,2.10887575149536,39.3750228881836,447.758697509766,324.500854492188,124.495025634766,454.511993408203,562.044006347656,2654.42504882813,0,0,0,0,0,0,28.8844356536865,0,0,0,0,0,0,0,0,0,0,377.809692382813,25499.564453125,177.742004394531,146.292999267578,0,893.946899414063,601.325988769531
SL1_1790_1840,N42087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14394378662109,2.04900169372559,2.75234699249268,7.46600008010864,4.09200000762939,23.3850002288818,0,0,0,0,0,0,0.223707646131516,0,0,0,0,0,0,0,0,0,0,26.9807567596436,1821.01623535156,0,3.22499990463257,0,23.2999992370605,4.01700019836426
SL3_1710_1740,N42087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0578269958496,0.0164695177227259,38.4708557128906,23.3640003204346,9.11800003051758,1.22099995613098,0,0,0,0,0,0,1.59584760665894,0,0,0,0,0,0,0,0,0,0,133.352752685547,9000.3974609375,59.7840003967285,51.7050018310547,0,28.1680011749268,149.70100402832
SU1_1630_1610,N42093,1.53802001476288,58.9072036743164,23.9945583343506,72.4508590698242,38.7353553771973,3.44657349586487,10.4068260192871,48.7947120666504,0,0.873428583145142,4.14556550979614,17.7917633056641,42.6407089233398,37.6375999450684,0,0.15631003677845,0.995389938354492,18.7828311920166,4.4411997795105,9.58069515228271,10.5819997787476,28.8530006408691,39.6920013427734,0,0,0,0,0,0,1.77127373218536,0,0,0,0,0,0,0,0,0,0,12.9640998840332,874.987915039063,1.47099995613098,0.122000001370907,0,190.677017211914,42.8300018310547
SU3_1280_1590,N42093,0.559280037879944,21.4208011627197,8.72529411315918,26.3457679748535,14.0855846405029,1.25329947471619,3.7843005657196,17.7435321807861,0,0.317610412836075,1.50747847557068,6.4697322845459,15.5057125091553,13.6864004135132,0,0.0568400137126446,0.361959993839264,8.34539413452148,4.4544825553894,2.02372980117798,12.7559995651245,3.96099996566772,71.8160018920898,0.754273414611816,5.74101686477661,0,1.04299998283386,0,9.16300010681152,1.15110242366791,0,0,0,0,0,0,0,0,0,0,1.89410185813904,127.838897705078,0,0,0,55.4749946594238,17.1650009155273
SU8_1530_1760,N42093,21.3924598693848,819.345642089844,333.742492675781,1007.7255859375,538.773559570313,47.9387016296387,144.749481201172,678.690063476563,0,12.1485977172852,57.6610488891602,247.467254638672,593.093444824219,523.504821777344,0,2.1741304397583,13.8449697494507,319.231262207031,245.825775146484,55.5306510925293,254.457000732422,259.070007324219,1707.98999023438,66.7299499511719,167.621368408203,2.73246216773987,61.4049987792969,0,435.200988769531,46.309513092041,0,0,0,0,0,0,0,0,0,0,131.904479980469,8902.6484375,8.81999969482422,0.319000005722046,0,1924.55993652344,362.772003173828
SU8_1610_1530,N42093,12.1643400192261,465.902404785156,189.775146484375,573.020446777344,306.361450195313,27.2592620849609,82.3085327148438,385.921813964844,0,6.90802574157715,32.787654876709,140.716674804688,337.249237060547,297.67919921875,0,1.23627018928528,7.87262964248657,109.423721313477,63.2081146240234,24.9887447357178,132.716003417969,112.818000793457,596.643981933594,140.171524047852,364.312164306641,2.41082859039307,162.613998413086,0,1070.44995117188,38.0399169921875,0,0,0,0,0,0,0,0,0,0,61.2306785583496,4132.6513671875,29.3799991607666,33.4830017089844,0,1036.83093261719,717.327026367188
SW1_1450_1510,N42093,44.7424011230469,1713.6640625,698.023498535156,2107.66137695313,1126.8466796875,100.263954162598,302.744018554688,1419.48254394531,0,25.4088306427002,120.598266601563,517.578552246094,1240.45690917969,1094.91198730469,0,4.54720067977905,28.9567985534668,267.573516845703,121.724548339844,28.6566982269287,53.6069984436035,225.649002075195,1118.39904785156,0,0,0,0,0,0,22.5672435760498,0,0,0,0,0,0,0,0,0,0,85.2515563964844,5753.8955078125,32.8520011901855,22.2159996032715,0,3072.82006835938,609.554016113281
SW1_1510_1680,N42093,48.9370002746582,1874.32006835938,763.463195800781,2305.25463867188,1232.48852539063,109.663696289063,331.126281738281,1552.55895996094,0,27.7909088134766,131.904357910156,566.1015625,1356.74975585938,1197.55993652344,0,4.97350072860718,31.6714992523193,362.305511474609,235.933883666992,26.7420768737793,108.296997070313,211.86799621582,1599.61096191406,0,0,0,0,0,0,33.7455406188965,0,0,0,0,0,0,0,0,0,0,104.119987487793,7027.3857421875,65.5859985351563,5.4520001411438,0,3223.12744140625,361.313995361328
SW2_1190_1410,N42093,0.419460028409958,16.065601348877,6.54397058486938,19.7593250274658,10.56418800354,0.93997460603714,2.83822536468506,13.3076486587524,0,0.238207802176476,1.13060879707336,4.85229921340942,11.6292839050293,10.2648000717163,0,0.0426300093531609,0.271469980478287,8.15753746032715,3.81975436210632,0.429793536663055,2.19700002670288,4.71700000762939,41.9749984741211,0,0,0,0,0,0,0.669913947582245,0,0,0,0,0,0,0,0,0,0,6.29816293716431,425.082855224609,0,0,0,56.5799980163574,3.65700006484985
SW7_1460_1640,N42093,10.0670404434204,385.574401855469,157.055282592773,474.223785400391,253.540496826172,22.5593891143799,68.1174011230469,319.383575439453,0,5.71698665618896,27.1346092224121,116.455177307129,279.102813720703,246.355194091797,0,1.02312016487122,6.5152792930603,49.306713104248,16.520959854126,0.51897805929184,2.32999992370605,4.70599985122681,216.835006713867,0,0,0,0,0,0,3.58235192298889,0,0,0,0,0,0,0,0,0,0,2.93867373466492,198.34033203125,0.760999977588654,0.194000005722046,0,536.98291015625,26.4389991760254
SL1_1700_1780,N42097,24.92799949646,2683.98559570313,1363.50573730469,3712.47827148438,940.698486328125,123.159873962402,335.332916259766,1884.14111328125,0,113.800361633301,234.564468383789,643.747009277344,984.627258300781,1331.884765625,0,17.0504550933838,17.6435451507568,730.802490234375,738.500305175781,163.63557434082,828.823974609375,921.768005371094,5308.55419921875,0,0,0,0,0,0,50.9576683044434,32.7655143737793,168.365951538086,0.0397592671215534,6.03200006484985,14.0640001296997,170.177001953125,6.27777338027954,0,0,0,358.058776855469,24166.515625,157.593002319336,16.7439994812012,0,3304.74389648438,1068.70703125
SL1_1730_1700,N42097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.66259765625,721.039123535156,143.778244018555,499.789001464844,876.422973632813,1099.88598632813,0,0,0,0,0,0,39.8339881896973,291.984313964844,553.247314453125,9.94660472869873,165.121994018555,152.712005615234,441.216003417969,26.6867961883545,0,0,0,302.993682861328,20449.99609375,1.70000004768372,7.36700010299683,0,4135.68701171875,425.212005615234
SL2_1670_1880,N42097,21.8120002746582,2348.48754882813,1193.06750488281,3248.41870117188,823.111206054688,107.764892578125,293.416320800781,1648.62353515625,0,99.5753173828125,205.243911743164,563.278686523438,861.548889160156,1165.39929199219,0,14.9191484451294,15.4381017684937,591.708068847656,327.100463867188,166.751342773438,478.674987792969,857.809997558594,2362.1640625,0,0,0,0,0,0,33.8761138916016,0,0,0,0,0,0,0,0,0,0,456.896392822266,30837.376953125,119.055000305176,21.5450000762939,0,3059.97705078125,1034.34899902344
SL2_1810_2030,N42097,21.9759998321533,2366.14526367188,1202.03796386719,3272.84301757813,829.300048828125,108.575157165527,295.622467041016,1661.01928710938,0,100.324005126953,206.787109375,567.513854980469,868.026672363281,1174.16162109375,0,15.031322479248,15.554178237915,305.460754394531,91.5491027832031,60.7453727722168,87.1470031738281,389.589996337891,870.883972167969,0,0,0,0,0,0,14.2847652435303,0,0,0,0,0,0,0,0,0,0,110.314697265625,7445.486328125,39.3289985656738,7.42899990081787,0,1049.6767578125,411.876007080078
SL8_1760_1780,N42097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72921323776245,7.86845636367798,0.0271526705473661,0.270999997854233,1.5349999666214,4.53399991989136,0,0,0,0,0,0,0.425177842378616,60.4040260314941,194.132858276367,0.0320013612508774,4.03000020980835,21.2880001068115,129.123992919922,7.94410753250122,0,0,0,0.13582381606102,9.16717624664307,12.6499996185303,0.00800000037997961,0,13.6239995956421,765.523986816406
SL8_1780_1880,N42097,6.55999994277954,706.31201171875,358.817291259766,976.968017578125,247.552230834961,32.4104919433594,88.2455062866211,495.826629638672,0,29.9474639892578,61.7274894714355,169.407119750977,259.112426757813,350.496002197266,0,4.48696184158325,4.64303827285767,136.671997070313,76.87890625,45.0162200927734,104.602996826172,303.593994140625,691.940979003906,0,0,0,0,0,0,8.06887722015381,0,0,0,0,0,0,0,0,0,0,102.238632202148,6900.4072265625,30.8570003509521,1.49000000953674,0,949.243835449219,2361.6201171875
SL8_1880_2030,N42097,6.55999994277954,706.31201171875,358.817291259766,976.968017578125,247.552230834961,32.4104919433594,88.2455062866211,495.826629638672,0,29.9474639892578,61.7274894714355,169.407119750977,259.112426757813,350.496002197266,0,4.48696184158325,4.64303827285767,183.775085449219,133.56591796875,34.4189186096191,150.733993530273,276.699005126953,1031.36401367188,0,0,0,0,0,0,10.9770631790161,0,0,0,0,0,0,0,0,0,0,78.7846374511719,5317.42333984375,50.9210014343262,1.89100003242493,0,849.747741699219,4474.02587890625
SU1_1630_1610,N42097,0.656000018119812,70.6312026977539,35.8817329406738,97.6968078613281,24.7552242279053,3.24104952812195,8.82455062866211,49.5826644897461,0,2.99474668502808,6.17274951934814,16.9407119750977,25.9112453460693,35.0496025085449,0,0.448696196079254,0.464303851127625,35.0298538208008,27.3679523468018,27.6210536956787,40.3559989929199,58.5620002746582,110.202003479004,0,0,0,0,0,0,2.80913949012756,0,0,0,0,0,0,0,0,0,0,54.2735443115234,3663.09252929688,0,2.07399988174438,0,200.506973266602,150.291000366211
SU8_1530_1760,N42097,14.2679996490479,1536.22863769531,780.427612304688,2124.9052734375,538.426086425781,70.4928207397461,191.933975219727,1078.4228515625,0,65.1357345581055,134.257293701172,368.460479736328,563.569519042969,762.328796386719,0,9.75914192199707,10.0986080169678,362.821221202612,361.277818620205,85.9735640883446,324.501010000706,348.329007029533,2041.04095900059,55.9141387939453,179.399627685547,4.49182748794556,102.642997741699,0,491.977996826172,32.7247734069824,28.5995197296143,135.293029785156,0,0,0,118.327003479004,5.11445093154907,0,0,0,192.011871337891,12981.1173286438,73.6959991455078,22.9860000610352,0,1243.1681432724,2436.69897460938
SU8_1610_1530,N42097,8.52799987792969,918.205688476563,466.462524414063,1270.05847167969,321.817932128906,42.1336441040039,114.719161987305,644.574645996094,0,38.9317054748535,80.2457427978516,220.229263305664,336.84619140625,455.644805908203,0,5.83305025100708,6.03594970703125,106.985397338867,47.8866424560547,15.4469604492188,39.0960006713867,152.274002075195,391.231994628906,0,0,0,0,0,0,5.31499528884888,0,0,0,0,0,0,0,0,0,0,36.4696922302246,2461.45434570313,1.28400003910065,0.00100000004749745,0,529.321899414063,262.786987304688
SW1_1450_1510,N42097,5.57600021362305,600.365234375,304.994720458984,830.4228515625,210.419418334961,27.548921585083,75.0086822509766,421.452667236328,0,25.4553451538086,52.4683723449707,143.996063232422,220.245590209961,297.921630859375,0,3.81391763687134,3.94658279418945,66.4086456298828,29.1289978027344,5.19876670837402,12.3269996643066,35.5699996948242,355.321990966797,0,0,0,0,0,0,3.14359259605408,0,0,0,0,0,0,0,0,0,0,16.4021530151367,1107.03295898438,36.4420013427734,57.6549987792969,0,203.162078857422,61.6780014038086
SW1_1510_1680,N42097,8.19999980926514,882.890075683594,448.521636962891,1221.21008300781,309.440307617188,40.5131187438965,110.306884765625,619.783325195313,0,37.4343299865723,77.1593627929688,211.758895874023,323.890563964844,438.120025634766,0,5.60870218276978,5.80379772186279,124.438758850098,83.1036529541016,13.2660188674927,41.4410018920898,51.4780006408691,652.932006835938,0,0,0,0,0,0,6.89057445526123,0,0,0,0,0,0,0,0,0,0,32.6890525817871,2206.287109375,71.8519973754883,3.24900007247925,0,250.768173217773,241.557006835938
SW7_1410_1460,N42097,12.1359996795654,1306.67724609375,663.81201171875,1807.39086914063,457.971649169922,59.959415435791,163.254180908203,917.279296875,0,55.4028091430664,114.195861816406,313.403167724609,479.358032226563,648.417602539063,0,8.30087947845459,8.58962059020996,284.988586425781,282.656372070313,28.9447460174561,152.968994140625,157.042999267578,1913.0439453125,0,0,0,0,0,0,18.6172523498535,0,0,0,0,0,0,0,0,0,0,68.7719802856445,4641.63720703125,34.3650016784668,9.87399959564209,0,604.271850585938,859.10400390625
SW7_1460_1640,N42097,27.5520000457764,2966.51049804688,1507.03271484375,4103.265625,1039.71936035156,136.124069213867,370.631134033203,2082.47192382813,0,125.779350280762,259.255462646484,711.509887695313,1088.27221679688,1472.08325195313,0,18.8452396392822,19.5007610321045,743.731018066406,985.601196289063,43.4074249267578,357.694000244141,312.811004638672,3615.68701171875,0,0,0,0,0,0,55.3203277587891,0,0,0,0,0,0,0,0,0,0,77.8879623413086,5256.90380859375,105.929000854492,9.65299987792969,0,1422.11010742188,1092.73095703125
SW7_1640_1680,N42097,2.78800010681152,300.1826171875,152.497360229492,415.21142578125,105.20970916748,13.7744607925415,37.5043411254883,210.726333618164,0,12.7276725769043,26.2341861724854,71.9980316162109,110.12279510498,148.960815429688,0,1.90695881843567,1.97329139709473,86.2184524536133,174.324035644531,2.6027774810791,55.0929985046387,27.1529998779297,655.296020507813,0,0,0,0,0,0,8.21174335479736,0,0,0,0,0,0,0,0,0,0,6.32905626296997,427.167938232422,175.333999633789,0.640999972820282,0,92.0080490112305,332.81201171875
SW7_1680_1760,N42097,2.2960000038147,247.209213256836,125.586059570313,341.938812255859,86.6432876586914,11.3436737060547,30.8859272003174,173.539321899414,0,10.4816131591797,21.604621887207,59.2924919128418,90.6893539428711,122.673606872559,0,1.57043671607971,1.62506341934204,113.968490600586,266.587829589844,7.32637214660645,123.358001708984,49.5139999389648,784.5,0,0,0,0,0,0,12.1043148040771,0,0,0,0,0,0,0,0,0,0,24.7322673797607,1669.25866699219,85.7160034179688,1.05200004577637,0,245.00700378418,770.458984375
PU3_2510_3290,N42099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836483836174011,0,3.48424410820007,1.95700001716614,0.204999998211861,0,0,0,0,0,0,0,0.240272030234337,0,0,0,0,0,0,0,0,0,0,8.77505302429199,592.255981445313,0,0,0,0.578000009059906,3.34299993515015
SJ2_2150_2130,N42099,98.4686965942383,950.597412109375,817.915283203125,1612.14709472656,1718.43579101563,318.252136230469,627.289001464844,1476.18603515625,0,22.7813129425049,33.3884239196777,546.478393554688,1748.43664550781,2125.4482421875,0,2.8424334526062,38.3862648010254,434.649505615234,225.355178833008,171.652542114258,366.950988769531,733.440979003906,2496.705078125,0,0,0,0,0,0,46.2477569580078,40.8190841674805,131.754257202148,0,0,0,122.694000244141,9.59665775299072,0,0,0,402.432983398438,27161.466796875,334.707000732422,102.771003723145,0,1225.42260742188,840.494995117188
SJ3_2160_2170,N42099,3.09649991989136,29.8929996490479,25.7206058502197,50.6964492797852,54.0388603210449,10.0079298019409,19.7260704040527,46.4209442138672,0,0.71639347076416,1.04995048046112,17.1848545074463,54.9822845458984,66.8379974365234,0,0.0893846973776817,1.20711529254913,41.2198028564453,14.8464040756226,62.3829345703125,51.109001159668,66.1959991455078,72.9280014038086,0,0,0,0,0,0,6.58685684204102,0,0,0,0,0,0,0,0,0,0,182.778381347656,12336.2880859375,0,4.53999996185303,0,180.543991088867,162.802001953125
SJ6_1970_2130,N42099,79.8896942138672,771.239379882813,663.591613769531,1307.96838378906,1394.20263671875,258.204559326172,508.932586669922,1197.66027832031,0,18.4829521179199,27.0887222290039,443.369262695313,1418.54284667969,1724.42028808594,0,2.30612516403198,31.1435737609863,350.583374023438,200.317504882813,95.3790512084961,227.856002807617,396.485992431641,1250.71997070313,0,0,0,0,0,0,35.9390830993652,0,0,0,0,0,0,0,0,0,0,300.137115478516,20257.19921875,221.764999389648,27.9109992980957,0,406.024383544922,757.507995605469
SJ6_2130_2050,N42099,47.0667991638184,454.373596191406,390.953216552734,770.586059570313,821.390686035156,152.120529174805,299.836273193359,705.598327636719,0,10.889181137085,15.9592475891113,261.209808349609,835.730712890625,1015.93756103516,0,1.35864746570587,18.3481521606445,400.50146484375,319.991546630859,120.425254821777,494.501007080078,536.510986328125,2562.23706054688,0,0,0,0,0,0,46.7627563476563,7.07079887390137,20.9357795715332,0.1345194876194,5.52600002288818,6.89300012588501,23.9389991760254,1.5649026632309,0,0,0,296.168029785156,19989.3125,139.876007080078,53.0699996948242,0,1306.00280761719,1421.13305664063
SL2_2540_2370,N42099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02121126651764,0,4.07537221908569,2.3050000667572,0.275999993085861,0,0,0,0,0,0,0,0.28341668844223,0,0,0,0,0,0,0,0,0,0,15.5522270202637,1049.66870117188,0,0,0,14.0860004425049,4.79400014877319
SL3_2260_2050,N42099,60.0721015930176,579.924255371094,498.979797363281,983.511169433594,1048.35400390625,194.153839111328,382.685791015625,900.566345214844,0,13.8980340957642,20.3690414428711,333.386199951172,1066.65637207031,1296.6572265625,0,1.73406326770782,23.4180374145508,488.731994628906,566.895385742188,111.809371948242,703.18701171875,681.635009765625,4540.14501953125,0,0,0,0,0,0,64.9201736450195,0,0,0,0,0,0,0,0,0,0,391.834381103516,26446.13671875,226.319000244141,73.359001159668,0,1577.82739257813,735.263977050781
SL3_2290_2260,N42099,248.339294433594,2397.41870117188,2062.79272460938,4065.85522460938,4333.91650390625,802.635925292969,1582.03076171875,3722.95971679688,0,57.4547576904297,84.2060317993164,1378.22534179688,4409.5791015625,5360.4072265625,0,7.16865301132202,96.8106460571289,927.344177246094,685.822021484375,397.612121582031,921.445007324219,1197.77697753906,5367.580078125,0,0,0,0,0,0,111.817687988281,0,0,0,0,0,0,0,0,0,0,1275.29553222656,86073.7109375,943.935974121094,216.302993774414,0,1206.79577636719,1842.25903320313
SL4_2370_2330,N42099,0.619300007820129,5.97860050201416,5.1441216468811,10.1392908096313,10.8077735900879,2.00158596038818,3.94521427154541,9.28418922424316,0,0.143278703093529,0.209990113973618,3.43697118759155,10.9964580535889,13.367600440979,0,0.0178769417107105,0.241423070430756,0.368507593870163,0.287985354661942,0.0132624851539731,0.00700000021606684,0,0.416000008583069,0,0,0,0,0,0,0.0372445359826088,0,0,0,0,0,0,0,0,0,0,0.982784509658813,50.7442169189453,0,0,0,0,0
SL8_1880_2030,N42099,1.23860001564026,11.9572010040283,10.2882432937622,20.2785816192627,21.6155471801758,4.00317192077637,7.89042854309082,18.5683784484863,0,0.286557406187058,0.419980227947235,6.87394237518311,21.9929161071777,26.735200881958,0,0.0357538834214211,0.482846140861511,5.55792856216431,1.35087871551514,3.19057488441467,2.69700002670288,9.53800010681152,10.5500001907349,0,0,0,0,0,0,0.561618089675903,0,0,0,0,0,0,0,0,0,0,3.75583529472351,253.4931640625,0,0,0,7.81699371337891,1.92799997329712
SL8_2030_2080,N42099,45.2088966369629,436.437805175781,375.520843505859,740.168151855469,788.967407226563,146.115768432617,288.000610351563,677.745788574219,0,10.4593448638916,15.3292770385742,250.898880004883,802.741394042969,975.834777832031,0,1.30501663684845,17.6238822937012,244.235275268555,128.948303222656,51.9870414733887,121.627998352051,300.738006591797,841.015014648438,0,0,0,0,0,0,23.6433792114258,0,0,0,0,0,0,0,0,0,0,108.507102966309,7323.48583984375,11.5930004119873,4.4520001411438,0,416.358795166016,237.791000366211
SL8_2080_2050,N42099,26.6298999786377,257.079803466797,221.197219848633,435.989501953125,464.734252929688,86.0681991577148,169.64421081543,399.220153808594,0,6.1609845161438,9.02957439422607,147.789764404297,472.847686767578,574.806823730469,0,0.768708467483521,10.3811922073364,191.964050292969,138.438537597656,42.7838249206543,104.76000213623,177.843994140625,786.633972167969,0,0,0,0,0,0,20.7525825500488,0,0,0,0,0,0,0,0,0,0,119.521774291992,8066.90087890625,28.8110008239746,3.15799999237061,0,295.417907714844,227.904006958008
SL9_2050_2270,N42099,7.43160009384155,71.7432022094727,61.7294578552246,121.671485900879,129.693267822266,24.0190315246582,47.3425712585449,111.410270690918,0,1.7193443775177,2.51988124847412,41.24365234375,131.957489013672,160.411193847656,0,0.214523285627365,2.89707684516907,92.2064743041992,124.767761230469,45.569896697998,262.430999755859,127.960998535156,1026.875,41.7834548950195,129.743087768555,9.39078617095947,135.207000732422,0,367.540008544922,24.6605167388916,42.3613204956055,102.535110473633,2.49618911743164,71.4390029907227,69.6940002441406,205.02799987793,8.19637966156006,0,0,0,226.478363037109,15285.7373046875,89.120002746582,16.0380001068115,0,395.515045166016,297.834991455078
SU1_0820_0740,N42105,180.559997558594,13.5655317306519,51.5398254394531,232.390182495117,1140.44067382813,115.936256408691,522.750061035156,349.942016601563,0,190.000503540039,106.371299743652,518.440307617188,1273.20495605469,2216.8623046875,0,2.3927104473114,18.3346900939941,281.490173339844,90.6241912841797,36.3489990234375,85.8730010986328,819.023010253906,859.267028808594,0,0,0,0,0,0,9.36063575744629,0,0,0,0,0,0,0,0,0,0,220.264556884766,14866.3486328125,9.63899993896484,8.13399982452393,0,4643.25439453125,267.739013671875
SW1_1170_1270,N42105,7.32000017166138,0.549953997135162,2.08945226669312,9.42122364044189,46.2340812683105,4.70011854171753,21.192569732666,14.1868381500244,0,7.70272302627563,4.31234979629517,21.0178489685059,51.6164169311523,89.872802734375,0,0.097001776099205,0.743298232555389,68.1766128540039,13.3999176025391,51.6376342773438,81.2289962768555,100.425003051758,134.57600402832,0,0,0,0,0,0,3.0528302192688,0,0,0,0,0,0,0,0,0,0,197.744140625,13346.375,54.5690002441406,14.6000003814697,0,389.06396484375,167.240005493164
SW2_0880_0930,N42105,63.4400024414063,4.76626777648926,18.1085872650146,81.6506042480469,400.695373535156,40.7343635559082,183.6689453125,122.952598571777,0,66.7569351196289,37.3736991882324,182.154693603516,447.34228515625,778.897583007813,0,0.840682089328766,6.44191789627075,285.740753173828,99.5701751708984,108.734169006348,213.960006713867,1096.07299804688,741.744018554688,0,0,0,0,0,0,11.3218879699707,1.60912418365479,8.77979564666748,0.0762525424361229,5.86899995803833,97.8440017700195,23.5230007171631,0.239827305078506,0,0,0,730.422424316406,49298.5078125,100.949996948242,14.46399974823,0,3988.30297851563,652.362976074219
SW2_1050_0930,N42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.400314331055,17.0346221923828,78.7854995727539,165.078002929688,652.742004394531,222.561996459961,0,0,0,0,0,0,6.46756362915039,8.87657833099365,9.80431747436523,1.09393072128296,12.8210000991821,138.307006835938,18.94700050354,0.453173905611038,0,0,0,607.111511230469,40975.8671875,105.494003295898,20.7119998931885,0,2064.296875,565.630004882813
SW2_1100_1130,N42105,63.4400024414063,4.76626777648926,18.1085872650146,81.6506042480469,400.695373535156,40.7343635559082,183.6689453125,122.952598571777,0,66.7569351196289,37.3736991882324,182.154693603516,447.34228515625,778.897583007813,0,0.840682089328766,6.44191789627075,268.479339599609,101.648544311523,196.389404296875,232.656005859375,570.294982910156,687.408996582031,0,0,0,0,0,0,12.9827117919922,0,0,0,0,0,0,0,0,0,0,1035.70666503906,69903.109375,127.348999023438,15.6660003662109,0,2356.134765625,1053.50402832031
SW3_0930_1110,N42105,41.4800033569336,3.11640596389771,11.8402309417725,53.3869361877441,261.993133544922,26.6340065002441,120.091232299805,80.39208984375,0,43.6487655639648,24.4366512298584,119.10115814209,292.493041992188,509.279235839844,0,0.549676775932312,4.21202325820923,165.794525146484,23.32839012146,52.4470825195313,103.363998413086,516.565979003906,386.0419921875,0,0,0,0,0,0,5.53598928451538,20.8853759765625,69.5794677734375,2.4273726940155,40.6040000915527,142.783004760742,209.192001342773,2.12878394126892,0,0,0,299.989562988281,20247.23828125,27.0919990539551,24.67799949646,0,2055.12182617188,298.424011230469
SW3_1090_1091,N42105,57.3399963378906,4.30797290802002,16.3673763275146,73.7995834350586,362.166931152344,36.8175926208496,166.008453369141,111.130226135254,0,60.3379936218262,33.7800750732422,164.63981628418,404.328582763672,704.003540039063,0,0.759847223758698,5.82250261306763,551.080017089844,189.40837097168,293.373809814453,541.241027832031,1580.64001464844,1741.748046875,0,0,0,0,0,0,23.692720413208,0,0,0,0,0,0,0,0,0,0,1685.30798339844,113746.75,442.554992675781,29.2439994812012,0,5569.43310546875,1673.53198242188
SW3_1091_1380,N42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4896945953369,0.267861485481262,13.8153963088989,9.77999973297119,39.443000793457,3.85400009155273,0,0,0,0,0,0,0.586047887802124,0,0,0,0,0,0,0,0,0,0,47.1382026672363,3181.505859375,0,0,0,143.166000366211,25.5410003662109
