 A51027  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A24047,1986,  35.3608,   0.8846,   1.4237,   2.7276,   6.3551,   0.3575,   0.3306,   0.1117
A24047,1987,  40.4425,   0.9999,   1.5400,   2.7276,   6.3551,   0.4457,   0.4123,   0.1393
A24047,1988,  39.0481,   0.8164,   1.2113,   2.7276,   6.3551,   0.4187,   0.3873,   0.1308
A24047,1989,  59.0726,   1.3313,   2.1211,   2.7276,   6.3551,   0.6611,   0.6115,   0.2066
A24047,1990,  41.9428,   1.0825,   1.8586,   2.7276,   6.3551,   0.4829,   0.4467,   0.1509
A24047,1991,  42.8818,   1.0743,   1.6091,   2.7276,   6.3551,   0.4605,   0.4259,   0.1439
A24047,1992,  48.3192,   1.1084,   1.5989,   2.7276,   6.3551,   0.5233,   0.4841,   0.1635
A24047,1993,  45.9171,   1.2859,   1.7790,   2.7276,   6.3551,   0.5195,   0.4805,   0.1623
A24047,1994,  47.1284,   1.1901,   1.7928,   2.7276,   6.3551,   0.4802,   0.4442,   0.1501
A24047,1995,  35.1518,   0.8744,   1.2995,   2.7276,   6.3551,   0.4201,   0.3885,   0.1313
A24047,1996,  59.1085,   1.5731,   2.0790,   2.7276,   6.3551,   0.6616,   0.6120,   0.2068
A24047,1997,  41.7174,   1.1569,   1.4348,   2.7276,   6.3551,   0.4456,   0.4122,   0.1393
A24047,1998,  43.0952,   1.1647,   1.4116,   2.7276,   6.3551,   0.5026,   0.4649,   0.1571
A24047,1999,  48.7725,   1.0188,   1.2900,   2.7276,   6.3551,   0.5032,   0.4655,   0.1572
A24047,2000,  46.1335,   1.2662,   1.5144,   2.7276,   6.3551,   0.5356,   0.4954,   0.1674
A24047,2001,  40.3720,   1.1197,   1.8559,   2.7276,   6.3551,   0.4602,   0.4257,   0.1438
A24047,2002,  48.0758,   1.1740,   1.7855,   2.7276,   6.3551,   0.5283,   0.4887,   0.1651
A24047,2003,  61.1709,   1.5309,   2.2797,   2.7276,   6.3551,   0.6743,   0.6237,   0.2107
A24047,2004,  50.6780,   1.1988,   1.7145,   2.7276,   6.3551,   0.5542,   0.5127,   0.1732
A24047,2005,  48.6712,   1.1713,   1.8279,   2.7276,   6.3551,   0.5666,   0.5241,   0.1771
A24047,   1,   3.9918,   0.0656,   0.0856,   0.1621,   0.2114,   0.0362,   0.0335,   0.0113
A24047,   2,   3.4992,   0.0752,   0.0917,   0.1363,   0.2510,   0.0317,   0.0293,   0.0099
A24047,   3,   4.8079,   0.1423,   0.1572,   0.2196,   0.3173,   0.0436,   0.0403,   0.0136
A24047,   4,   3.4805,   0.0966,   0.1854,   0.2293,   0.7003,   0.0631,   0.0584,   0.0197
A24047,   5,   3.4690,   0.1107,   0.1907,   0.3030,   0.5712,   0.0629,   0.0582,   0.0197
A24047,   6,   3.3127,   0.1043,   0.2082,   0.3080,   0.8535,   0.0601,   0.0556,   0.0188
A24047,   7,   4.7863,   0.1127,   0.2137,   0.2733,   1.1337,   0.0434,   0.0401,   0.0136
A24047,   8,   4.9904,   0.1291,   0.1713,   0.3442,   0.7258,   0.0452,   0.0418,   0.0141
A24047,   9,   3.9136,   0.0969,   0.1047,   0.2555,   0.5549,   0.0355,   0.0328,   0.0111
A24047,  10,   3.2865,   0.0641,   0.0809,   0.2093,   0.5179,   0.0298,   0.0276,   0.0093
A24047,  11,   3.2376,   0.0606,   0.1002,   0.1168,   0.4606,   0.0293,   0.0271,   0.0092
A24047,  12,   3.3935,   0.0725,   0.0668,   0.1703,   0.0575,   0.0308,   0.0285,   0.0096
 A24047, -0.0193994772,  0.00416311575
 A51001  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51001,1984,  43.6734,   0.9744,   1.3168,   2.7601,   3.1441,   0.5120,   0.4736,   0.1600
A51001,1985,  43.6974,   0.9962,   1.2936,   2.7601,   3.1441,   0.4700,   0.4347,   0.1469
A51001,1986,  33.8616,   0.9205,   1.1970,   2.7601,   3.1441,   0.3367,   0.3115,   0.1052
A51001,1987,  38.4612,   1.0988,   1.4027,   2.7601,   3.1441,   0.4357,   0.4030,   0.1362
A51001,1988,  39.4784,   1.0081,   1.2393,   2.7601,   3.1441,   0.4387,   0.4058,   0.1371
A51001,1989,  55.5098,   1.4462,   1.8755,   2.7601,   3.1441,   0.6190,   0.5726,   0.1934
A51001,1990,  43.1768,   1.1898,   1.6967,   2.7601,   3.1441,   0.4936,   0.4566,   0.1542
A51001,1991,  39.5225,   1.0817,   1.2696,   2.7601,   3.1441,   0.4259,   0.3940,   0.1331
A51001,1992,  49.9500,   1.2486,   1.4341,   2.7601,   3.1441,   0.5426,   0.5019,   0.1696
A51001,1993,  44.4551,   1.3885,   1.5737,   2.7601,   3.1441,   0.5121,   0.4737,   0.1600
A51001,1994,  46.0939,   1.2993,   1.5437,   2.7601,   3.1441,   0.4784,   0.4425,   0.1495
A51001,1995,  37.4219,   1.1117,   1.2517,   2.7601,   3.1441,   0.4396,   0.4066,   0.1374
A51001,1996,  58.0021,   1.6607,   1.8045,   2.7601,   3.1441,   0.6358,   0.5881,   0.1987
A51001,1997,  41.3192,   1.2195,   1.2704,   2.7601,   3.1441,   0.4390,   0.4061,   0.1372
A51001,1998,  49.6487,   1.5192,   1.4567,   2.7601,   3.1441,   0.5697,   0.5270,   0.1780
A51001,1999,  51.5704,   1.2755,   1.3197,   2.7601,   3.1441,   0.5353,   0.4951,   0.1673
A51001,2000,  50.1394,   1.5824,   1.5214,   2.7601,   3.1441,   0.5830,   0.5393,   0.1822
A51001,2001,  42.6804,   1.3669,   1.6731,   2.7601,   3.1441,   0.4965,   0.4593,   0.1552
A51001,2002,  48.2900,   1.3610,   1.6056,   2.7601,   3.1441,   0.5317,   0.4918,   0.1661
A51001,2003,  60.9702,   1.6647,   2.1001,   2.7601,   3.1441,   0.6740,   0.6234,   0.2106
A51001,2004,  54.2936,   1.3815,   1.7399,   2.7601,   3.1441,   0.6047,   0.5594,   0.1890
A51001,2005,  49.9596,   1.3386,   1.7600,   2.7601,   3.1441,   0.5722,   0.5293,   0.1788
A51001,   1,   3.9060,   0.0692,   0.0790,   0.2077,   0.0917,   0.0354,   0.0328,   0.0111
A51001,   2,   3.3395,   0.0739,   0.0834,   0.1619,   0.1344,   0.0303,   0.0280,   0.0095
A51001,   3,   4.6314,   0.1557,   0.1358,   0.2161,   0.2017,   0.0420,   0.0388,   0.0131
A51001,   4,   3.3421,   0.1096,   0.1774,   0.2188,   0.3849,   0.0606,   0.0560,   0.0189
A51001,   5,   3.6091,   0.1360,   0.1733,   0.2902,   0.3358,   0.0654,   0.0605,   0.0204
A51001,   6,   3.4812,   0.1117,   0.1916,   0.2729,   0.3958,   0.0631,   0.0584,   0.0197
A51001,   7,   5.2131,   0.1563,   0.1883,   0.2487,   0.4933,   0.0473,   0.0437,   0.0148
A51001,   8,   5.0558,   0.1254,   0.1551,   0.2955,   0.3142,   0.0458,   0.0424,   0.0143
A51001,   9,   3.9116,   0.1196,   0.0960,   0.2308,   0.2853,   0.0355,   0.0328,   0.0111
A51001,  10,   3.4470,   0.0706,   0.0801,   0.2244,   0.2567,   0.0312,   0.0289,   0.0098
A51001,  11,   3.1499,   0.0688,   0.0945,   0.1744,   0.2197,   0.0286,   0.0264,   0.0089
A51001,  12,   3.3757,   0.0820,   0.0612,   0.2187,   0.0306,   0.0306,   0.0283,   0.0096
 A51001, -0.0195911806,  0.00209233258
 A51131  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51131,1984,  40.6012,   0.8140,   1.0904,   2.7407,   1.1694,   0.4789,   0.4430,   0.1496
A51131,1985,  43.0012,   0.8578,   1.1129,   2.7407,   1.1694,   0.4569,   0.4227,   0.1428
A51131,1986,  30.5838,   0.7885,   1.0002,   2.7407,   1.1694,   0.3097,   0.2864,   0.0968
A51131,1987,  42.2616,   1.1403,   1.4200,   2.7407,   1.1694,   0.4862,   0.4497,   0.1519
A51131,1988,  40.7754,   1.0448,   1.3042,   2.7407,   1.1694,   0.4756,   0.4400,   0.1486
A51131,1989,  56.7655,   1.3510,   1.7116,   2.7407,   1.1694,   0.6226,   0.5759,   0.1946
A51131,1990,  42.6914,   1.0633,   1.4891,   2.7407,   1.1694,   0.4717,   0.4363,   0.1474
A51131,1991,  37.7394,   0.9497,   1.1107,   2.7407,   1.1694,   0.4125,   0.3815,   0.1289
A51131,1992,  50.8574,   1.1749,   1.3681,   2.7407,   1.1694,   0.5415,   0.5009,   0.1692
A51131,1993,  41.0283,   1.1743,   1.3676,   2.7407,   1.1694,   0.4767,   0.4409,   0.1490
A51131,1994,  48.3698,   1.2229,   1.4126,   2.7407,   1.1694,   0.4972,   0.4599,   0.1554
A51131,1995,  37.3508,   0.9819,   1.1344,   2.7407,   1.1694,   0.4303,   0.3981,   0.1345
A51131,1996,  57.4308,   1.5557,   1.7827,   2.7407,   1.1694,   0.6268,   0.5798,   0.1959
A51131,1997,  42.2264,   1.1297,   1.2089,   2.7407,   1.1694,   0.4461,   0.4126,   0.1394
A51131,1998,  57.5752,   1.5835,   1.5630,   2.7407,   1.1694,   0.6428,   0.5946,   0.2009
A51131,1999,  54.7786,   1.1549,   1.2330,   2.7407,   1.1694,   0.5715,   0.5287,   0.1786
A51131,2000,  51.5369,   1.4812,   1.4245,   2.7407,   1.1694,   0.5891,   0.5450,   0.1841
A51131,2001,  33.9289,   1.0035,   1.1803,   2.7407,   1.1694,   0.4099,   0.3791,   0.1281
A51131,2002,  49.3435,   1.2782,   1.5805,   2.7407,   1.1694,   0.5376,   0.4973,   0.1680
A51131,2003,  63.9251,   1.5303,   2.0200,   2.7407,   1.1694,   0.7115,   0.6582,   0.2224
A51131,2004,  56.1241,   1.3261,   1.7638,   2.7407,   1.1694,   0.6351,   0.5875,   0.1985
A51131,2005,  50.1145,   1.1707,   1.4601,   2.7407,   1.1694,   0.5776,   0.5343,   0.1805
A51131,   1,   3.8246,   0.0762,   0.0735,   0.2348,   0.0468,   0.0347,   0.0321,   0.0108
A51131,   2,   3.2490,   0.0634,   0.0743,   0.1813,   0.0553,   0.0295,   0.0272,   0.0092
A51131,   3,   4.3340,   0.1449,   0.1237,   0.2095,   0.0868,   0.0393,   0.0363,   0.0123
A51131,   4,   3.3024,   0.0965,   0.1635,   0.1999,   0.1268,   0.0599,   0.0554,   0.0187
A51131,   5,   3.5682,   0.1325,   0.1589,   0.2553,   0.1350,   0.0647,   0.0598,   0.0202
A51131,   6,   3.5603,   0.1030,   0.1719,   0.2373,   0.1451,   0.0645,   0.0597,   0.0202
A51131,   7,   5.7432,   0.1466,   0.1786,   0.2183,   0.1499,   0.0521,   0.0482,   0.0163
A51131,   8,   5.2819,   0.1369,   0.1433,   0.2735,   0.1080,   0.0479,   0.0443,   0.0150
A51131,   9,   4.0530,   0.0705,   0.0877,   0.2241,   0.0992,   0.0367,   0.0340,   0.0115
A51131,  10,   3.4668,   0.0641,   0.0769,   0.2419,   0.0851,   0.0314,   0.0291,   0.0098
A51131,  11,   3.1303,   0.0610,   0.0821,   0.2196,   0.1081,   0.0284,   0.0262,   0.0089
A51131,  12,   3.2595,   0.0760,   0.0627,   0.2451,   0.0233,   0.0295,   0.0273,   0.0092
 A51131, -0.018719716,  0.000380197453
 A24011  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A24011,1984,  43.9572,   0.7714,   2.1370,   2.4599,   6.7832,   0.5264,   0.4869,   0.1645
A24011,1985,  41.1610,   0.7262,   1.8088,   2.4599,   6.7832,   0.4505,   0.4167,   0.1408
A24011,1986,  37.2748,   0.7999,   1.9501,   2.4599,   6.7832,   0.3876,   0.3585,   0.1211
A24011,1987,  35.7964,   0.8898,   1.9583,   2.4599,   6.7832,   0.4031,   0.3728,   0.1260
A24011,1988,  38.6043,   0.7205,   1.6256,   2.4599,   6.7832,   0.4228,   0.3911,   0.1321
A24011,1989,  58.9715,   1.3549,   3.1611,   2.4599,   6.7832,   0.7149,   0.6613,   0.2234
A24011,1990,  45.6915,   1.1306,   2.5052,   2.4599,   6.7832,   0.5467,   0.5057,   0.1709
A24011,1991,  40.0048,   1.0649,   2.1609,   2.4599,   6.7832,   0.4322,   0.3998,   0.1351
A24011,1992,  40.1677,   1.0167,   1.9888,   2.4599,   6.7832,   0.4335,   0.4010,   0.1355
A24011,1993,  42.1242,   1.3215,   2.5304,   2.4599,   6.7832,   0.4715,   0.4362,   0.1474
A24011,1994,  48.1860,   1.4021,   2.7404,   2.4599,   6.7832,   0.5183,   0.4794,   0.1620
A24011,1995,  41.2113,   1.1194,   2.3532,   2.4599,   6.7832,   0.4714,   0.4361,   0.1473
A24011,1996,  58.7528,   1.6194,   2.7957,   2.4599,   6.7832,   0.6860,   0.6346,   0.2144
A24011,1997,  42.9253,   1.3133,   1.8767,   2.4599,   6.7832,   0.4695,   0.4343,   0.1467
A24011,1998,  43.2835,   1.3788,   2.1407,   2.4599,   6.7832,   0.5030,   0.4653,   0.1572
A24011,1999,  48.2442,   1.1066,   1.7010,   2.4599,   6.7832,   0.4928,   0.4558,   0.1540
A24011,2000,  48.1228,   1.4637,   2.1384,   2.4599,   6.7832,   0.5548,   0.5132,   0.1734
A24011,2001,  42.0514,   1.3156,   2.3042,   2.4599,   6.7832,   0.4893,   0.4526,   0.1529
A24011,2002,  47.4775,   1.1608,   1.9893,   2.4599,   6.7832,   0.5223,   0.4831,   0.1632
A24011,2003,  62.6192,   1.6999,   3.1141,   2.4599,   6.7832,   0.7161,   0.6624,   0.2238
A24011,2004,  45.2528,   1.4607,   2.7191,   2.4599,   6.7832,   0.5210,   0.4819,   0.1628
A24011,2005,  48.2384,   1.3807,   2.7080,   2.4599,   6.7832,   0.5538,   0.5122,   0.1731
A24011,   1,   3.7423,   0.0731,   0.1311,   0.1333,   0.1546,   0.0339,   0.0314,   0.0106
A24011,   2,   3.1614,   0.0620,   0.1294,   0.1231,   0.1955,   0.0287,   0.0265,   0.0090
A24011,   3,   4.6152,   0.1552,   0.2360,   0.1613,   0.3724,   0.0418,   0.0387,   0.0131
A24011,   4,   3.4263,   0.1159,   0.2945,   0.2386,   0.7936,   0.0621,   0.0575,   0.0194
A24011,   5,   4.0941,   0.1230,   0.2884,   0.2567,   0.7621,   0.0742,   0.0687,   0.0232
A24011,   6,   3.6214,   0.1080,   0.2723,   0.2722,   0.9971,   0.0657,   0.0607,   0.0205
A24011,   7,   4.3838,   0.1107,   0.2216,   0.2710,   1.0880,   0.0397,   0.0368,   0.0124
A24011,   8,   4.5088,   0.1322,   0.2096,   0.2802,   0.7684,   0.0409,   0.0378,   0.0128
A24011,   9,   4.0706,   0.1018,   0.1490,   0.2304,   0.6505,   0.0369,   0.0341,   0.0115
A24011,  10,   3.1711,   0.0630,   0.1182,   0.2273,   0.4812,   0.0287,   0.0266,   0.0090
A24011,  11,   3.3909,   0.0640,   0.1392,   0.1097,   0.4614,   0.0307,   0.0284,   0.0096
A24011,  12,   3.2739,   0.0826,   0.1021,   0.1561,   0.0583,   0.0297,   0.0275,   0.0093
 A24011, -0.03072723, -0.00119504554
 A24019  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A24019,1984,  45.8846,   0.9303,   1.8014,   2.2763,   3.4760,   0.5519,   0.5105,   0.1725
A24019,1985,  41.8141,   0.8654,   1.4912,   2.2763,   3.4760,   0.4556,   0.4214,   0.1424
A24019,1986,  36.6876,   0.8881,   1.5294,   2.2763,   3.4760,   0.3740,   0.3459,   0.1169
A24019,1987,  35.8969,   0.9508,   1.5778,   2.2763,   3.4760,   0.4022,   0.3721,   0.1257
A24019,1988,  38.3085,   0.8289,   1.3606,   2.2763,   3.4760,   0.4114,   0.3806,   0.1286
A24019,1989,  58.3272,   1.4908,   2.5958,   2.2763,   3.4760,   0.7040,   0.6512,   0.2200
A24019,1990,  43.1856,   1.1252,   1.9860,   2.2763,   3.4760,   0.5185,   0.4796,   0.1620
A24019,1991,  38.7948,   1.0764,   1.6151,   2.2763,   3.4760,   0.4138,   0.3827,   0.1293
A24019,1992,  44.3363,   1.1276,   1.6672,   2.2763,   3.4760,   0.4791,   0.4431,   0.1497
A24019,1993,  42.9587,   1.3960,   2.0440,   2.2763,   3.4760,   0.4875,   0.4509,   0.1523
A24019,1994,  47.2916,   1.3614,   2.0424,   2.2763,   3.4760,   0.4967,   0.4595,   0.1552
A24019,1995,  39.2675,   1.0503,   1.6467,   2.2763,   3.4760,   0.4651,   0.4302,   0.1453
A24019,1996,  54.9024,   1.6206,   2.1801,   2.2763,   3.4760,   0.6204,   0.5739,   0.1939
A24019,1997,  42.5906,   1.2733,   1.5464,   2.2763,   3.4760,   0.4642,   0.4294,   0.1451
A24019,1998,  44.6818,   1.3120,   1.6550,   2.2763,   3.4760,   0.5250,   0.4857,   0.1641
A24019,1999,  47.5516,   1.2055,   1.5682,   2.2763,   3.4760,   0.4870,   0.4505,   0.1522
A24019,2000,  48.8848,   1.4772,   1.7717,   2.2763,   3.4760,   0.5715,   0.5286,   0.1786
A24019,2001,  43.8193,   1.3183,   1.9342,   2.2763,   3.4760,   0.5151,   0.4765,   0.1610
A24019,2002,  44.2919,   1.1776,   1.6165,   2.2763,   3.4760,   0.4906,   0.4538,   0.1533
A24019,2003,  64.6850,   1.8152,   2.6581,   2.2763,   3.4760,   0.7283,   0.6737,   0.2276
A24019,2004,  47.8840,   1.3496,   2.1337,   2.2763,   3.4760,   0.5512,   0.5099,   0.1722
A24019,2005,  46.8918,   1.3290,   2.1107,   2.2763,   3.4760,   0.5387,   0.4983,   0.1683
A24019,   1,   3.7821,   0.0722,   0.1003,   0.1636,   0.0983,   0.0343,   0.0317,   0.0107
A24019,   2,   3.2787,   0.0708,   0.0977,   0.1381,   0.1204,   0.0297,   0.0275,   0.0093
A24019,   3,   4.6710,   0.1592,   0.1903,   0.1699,   0.2016,   0.0423,   0.0392,   0.0132
A24019,   4,   3.4174,   0.1035,   0.2331,   0.2080,   0.3612,   0.0620,   0.0573,   0.0194
A24019,   5,   3.8893,   0.1246,   0.2194,   0.2068,   0.3257,   0.0705,   0.0652,   0.0220
A24019,   6,   3.7091,   0.1090,   0.2160,   0.2054,   0.4422,   0.0672,   0.0622,   0.0210
A24019,   7,   4.5656,   0.1135,   0.1946,   0.2106,   0.5754,   0.0414,   0.0383,   0.0129
A24019,   8,   4.5278,   0.1258,   0.1697,   0.2229,   0.4131,   0.0410,   0.0380,   0.0128
A24019,   9,   3.8127,   0.1264,   0.1262,   0.1945,   0.3702,   0.0346,   0.0320,   0.0108
A24019,  10,   3.1365,   0.0672,   0.1043,   0.2105,   0.3129,   0.0284,   0.0263,   0.0089
A24019,  11,   3.3149,   0.0695,   0.1086,   0.1659,   0.2113,   0.0300,   0.0278,   0.0094
A24019,  12,   3.3011,   0.0843,   0.0822,   0.1800,   0.0438,   0.0299,   0.0277,   0.0094
 A24019, -0.0252030008, -0.000100931662
 A24045  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A24045,1984,  46.3661,   0.8882,   2.1224,   2.5301,   8.4040,   0.5576,   0.5157,   0.1742
A24045,1985,  42.7915,   0.8273,   1.7514,   2.5301,   8.4040,   0.4681,   0.4330,   0.1463
A24045,1986,  34.9206,   0.8453,   1.8176,   2.5301,   8.4040,   0.3538,   0.3273,   0.1106
A24045,1987,  38.1466,   0.9608,   2.0264,   2.5301,   8.4040,   0.4223,   0.3907,   0.1320
A24045,1988,  39.4699,   0.7997,   1.6006,   2.5301,   8.4040,   0.4246,   0.3927,   0.1327
A24045,1989,  59.8679,   1.3275,   2.8164,   2.5301,   8.4040,   0.6887,   0.6371,   0.2152
A24045,1990,  40.3397,   1.0377,   2.3387,   2.5301,   8.4040,   0.4712,   0.4358,   0.1472
A24045,1991,  42.8319,   1.0768,   2.0853,   2.5301,   8.4040,   0.4584,   0.4240,   0.1432
A24045,1992,  47.2350,   1.1475,   2.1448,   2.5301,   8.4040,   0.5130,   0.4745,   0.1603
A24045,1993,  46.0385,   1.3384,   2.5007,   2.5301,   8.4040,   0.5258,   0.4864,   0.1643
A24045,1994,  47.7763,   1.2529,   2.4283,   2.5301,   8.4040,   0.4901,   0.4533,   0.1531
A24045,1995,  36.7183,   0.9364,   1.8805,   2.5301,   8.4040,   0.4453,   0.4119,   0.1392
A24045,1996,  58.0537,   1.6128,   2.7735,   2.5301,   8.4040,   0.6566,   0.6074,   0.2052
A24045,1997,  42.0846,   1.1919,   1.8621,   2.5301,   8.4040,   0.4553,   0.4212,   0.1423
A24045,1998,  44.0380,   1.2138,   1.9345,   2.5301,   8.4040,   0.5167,   0.4779,   0.1615
A24045,1999,  48.9725,   1.0738,   1.7860,   2.5301,   8.4040,   0.5056,   0.4677,   0.1580
A24045,2000,  48.8681,   1.3820,   2.1275,   2.5301,   8.4040,   0.5765,   0.5332,   0.1801
A24045,2001,  43.8044,   1.2377,   2.4456,   2.5301,   8.4040,   0.5079,   0.4699,   0.1587
A24045,2002,  48.0196,   1.1740,   2.1804,   2.5301,   8.4040,   0.5292,   0.4895,   0.1654
A24045,2003,  62.9386,   1.6272,   3.0107,   2.5301,   8.4040,   0.6964,   0.6442,   0.2176
A24045,2004,  49.8608,   1.2288,   2.4614,   2.5301,   8.4040,   0.5533,   0.5118,   0.1729
A24045,2005,  48.3489,   1.1681,   2.5076,   2.5301,   8.4040,   0.5634,   0.5211,   0.1761
A24045,   1,   3.9093,   0.0651,   0.1164,   0.1511,   0.2424,   0.0354,   0.0328,   0.0111
A24045,   2,   3.4203,   0.0727,   0.1201,   0.1340,   0.2926,   0.0310,   0.0287,   0.0097
A24045,   3,   4.7441,   0.1442,   0.2160,   0.1904,   0.4591,   0.0430,   0.0398,   0.0134
A24045,   4,   3.5182,   0.0973,   0.2644,   0.2327,   0.9281,   0.0638,   0.0590,   0.0199
A24045,   5,   3.6844,   0.1173,   0.2615,   0.2711,   0.7890,   0.0668,   0.0618,   0.0209
A24045,   6,   3.6118,   0.1074,   0.2793,   0.2773,   1.0954,   0.0655,   0.0606,   0.0205
A24045,   7,   4.8070,   0.1200,   0.2568,   0.2686,   1.4264,   0.0436,   0.0403,   0.0136
A24045,   8,   4.8470,   0.1370,   0.2180,   0.2904,   1.0136,   0.0439,   0.0406,   0.0137
A24045,   9,   3.9037,   0.0970,   0.1408,   0.2396,   0.8266,   0.0354,   0.0327,   0.0111
A24045,  10,   3.1278,   0.0605,   0.1084,   0.2055,   0.7162,   0.0284,   0.0262,   0.0089
A24045,  11,   3.3052,   0.0611,   0.1301,   0.1195,   0.5397,   0.0300,   0.0277,   0.0094
A24045,  12,   3.3708,   0.0727,   0.0974,   0.1497,   0.0749,   0.0306,   0.0283,   0.0095
 A24045, -0.0226342119,  0.00489694998
 A24039  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A24039,1984,  45.7957,   0.9420,   1.5751,   2.5831,   6.6801,   0.5457,   0.5048,   0.1705
A24039,1985,  43.3041,   0.9121,   1.3789,   2.5831,   6.6801,   0.4742,   0.4386,   0.1482
A24039,1986,  34.6261,   0.8870,   1.3387,   2.5831,   6.6801,   0.3479,   0.3218,   0.1087
A24039,1987,  37.7788,   0.9957,   1.5206,   2.5831,   6.6801,   0.4230,   0.3913,   0.1322
A24039,1988,  39.2188,   0.8823,   1.2683,   2.5831,   6.6801,   0.4257,   0.3938,   0.1330
A24039,1989,  58.4497,   1.4160,   2.1881,   2.5831,   6.6801,   0.6685,   0.6184,   0.2089
A24039,1990,  41.1021,   1.0810,   1.8074,   2.5831,   6.6801,   0.4820,   0.4458,   0.1506
A24039,1991,  41.8542,   1.1109,   1.5733,   2.5831,   6.6801,   0.4477,   0.4141,   0.1399
A24039,1992,  46.9645,   1.1307,   1.5233,   2.5831,   6.6801,   0.5128,   0.4744,   0.1603
A24039,1993,  45.9713,   1.3551,   1.8377,   2.5831,   6.6801,   0.5246,   0.4853,   0.1639
A24039,1994,  46.7132,   1.2672,   1.7861,   2.5831,   6.6801,   0.4821,   0.4460,   0.1507
A24039,1995,  37.1291,   0.9904,   1.3952,   2.5831,   6.6801,   0.4483,   0.4147,   0.1401
A24039,1996,  57.5405,   1.6216,   2.0549,   2.5831,   6.6801,   0.6453,   0.5969,   0.2017
A24039,1997,  41.6091,   1.1972,   1.4387,   2.5831,   6.6801,   0.4504,   0.4166,   0.1408
A24039,1998,  44.6152,   1.2454,   1.4409,   2.5831,   6.6801,   0.5248,   0.4854,   0.1640
A24039,1999,  50.1675,   1.2186,   1.5154,   2.5831,   6.6801,   0.5199,   0.4809,   0.1625
A24039,2000,  50.8075,   1.5025,   1.7016,   2.5831,   6.6801,   0.5996,   0.5546,   0.1874
A24039,2001,  46.1310,   1.3491,   1.9290,   2.5831,   6.6801,   0.5364,   0.4962,   0.1676
A24039,2002,  48.7194,   1.2916,   1.7088,   2.5831,   6.6801,   0.5377,   0.4974,   0.1680
A24039,2003,  62.0220,   1.6597,   2.3659,   2.5831,   6.6801,   0.6863,   0.6348,   0.2145
A24039,2004,  51.6348,   1.2634,   1.8103,   2.5831,   6.6801,   0.5743,   0.5312,   0.1795
A24039,2005,  49.3174,   1.2402,   1.9613,   2.5831,   6.6801,   0.5714,   0.5285,   0.1786
A24039,   1,   3.9313,   0.0685,   0.0870,   0.1910,   0.1846,   0.0356,   0.0330,   0.0111
A24039,   2,   3.4172,   0.0763,   0.0913,   0.1535,   0.2321,   0.0310,   0.0287,   0.0097
A24039,   3,   4.7726,   0.1406,   0.1618,   0.2008,   0.3242,   0.0433,   0.0400,   0.0135
