rseg,lseg,shortName,landuse_type,const,lbs
SW3_1690_1660,F42027,UrbStrmRest,rpd,SED,0.00E+00
SW3_1690_1660,F42027,UrbStrmRest,rpd,TN,0
SW3_1690_1660,F42027,UrbStrmRest,rpd,TP,0.00E+00
SW3_1690_1660,F42027,UrbStrmRest,npd,SED,1.07E-01
SW3_1690_1660,F42027,UrbStrmRest,npd,TN,0.001072318
SW3_1690_1660,F42027,UrbStrmRest,npd,TP,0.00013404
SW3_1690_1660,F42027,DirtGravelDSA,for,SED,135.2368
SW3_1690_1660,F42027,DirtGravelnoDSA,for,SED,17.1719
SW3_1690_1660,F42027,DirtGravelDSAOut,for,SED,7.17E+01
SW4_1720_1650,A42033,UrbStrmRest,rid,SED,0.00E+00
SW4_1720_1650,A42033,UrbStrmRest,rid,TN,0
SW4_1720_1650,A42033,UrbStrmRest,rid,TP,0
SW4_1720_1650,A42033,UrbStrmRest,nid,SED,1.54E-06
SW4_1720_1650,A42033,UrbStrmRest,nid,TN,1.54E-08
SW4_1720_1650,A42033,UrbStrmRest,nid,TP,1.92E-09
SW4_1720_1650,A42033,UrbStrmRest,rpd,SED,0
SW4_1720_1650,A42033,UrbStrmRest,rpd,TN,0
SW4_1720_1650,A42033,UrbStrmRest,rpd,TP,0
SW4_1720_1650,A42033,UrbStrmRest,npd,SED,3.41E-06
SW4_1720_1650,A42033,UrbStrmRest,npd,TN,3.41E-08
SW4_1720_1650,A42033,UrbStrmRest,npd,TP,4.26E-09
SW4_1720_1650,A42033,DirtGravelDSAOut,for,SED,22860.64
SW4_1720_1650,A42033,DirtGravelnoDSA,for,SED,14577.71
SW4_1720_1650,A42033,DirtGravelDSA,for,SED,4780.948
SW4_1720_1650,F42033,UrbStrmRest,rid,SED,0
SW4_1720_1650,F42033,UrbStrmRest,rid,TN,0
SW4_1720_1650,F42033,UrbStrmRest,rid,TP,0.00E+00
SW4_1720_1650,F42033,UrbStrmRest,nid,SED,1.35E-09
SW4_1720_1650,F42033,UrbStrmRest,nid,TN,1.35E-11
SW4_1720_1650,F42033,UrbStrmRest,nid,TP,1.68E-12
SW4_1720_1650,F42033,UrbStrmRest,rpd,SED,0.00E+00
SW4_1720_1650,F42033,UrbStrmRest,rpd,TN,0
SW4_1720_1650,F42033,UrbStrmRest,rpd,TP,0
SW4_1720_1650,F42033,UrbStrmRest,npd,SED,3.27E-09
SW4_1720_1650,F42033,UrbStrmRest,npd,TN,3.27E-11
SW4_1720_1650,F42033,UrbStrmRest,npd,TP,4.08E-12
SW4_1720_1650,F42033,DirtGravelDSA,for,SED,6.09E-02
SW4_1720_1650,F42033,DirtGravelnoDSA,for,SED,0.1857078
SW4_1720_1650,F42033,DirtGravelDSAOut,for,SED,2.91E-01
SW3_1750_1540,A42033,UrbStrmRest,rid,SED,0.00E+00
SW3_1750_1540,A42033,UrbStrmRest,rid,TN,0
SW3_1750_1540,A42033,UrbStrmRest,rid,TP,0
SW3_1750_1540,A42033,UrbStrmRest,nid,SED,7.85E-07
SW3_1750_1540,A42033,UrbStrmRest,nid,TN,7.85E-09
SW3_1750_1540,A42033,UrbStrmRest,nid,TP,9.82E-10
SW3_1750_1540,A42033,UrbStrmRest,rpd,SED,0.00E+00
SW3_1750_1540,A42033,UrbStrmRest,rpd,TN,0
SW3_1750_1540,A42033,UrbStrmRest,rpd,TP,0
SW3_1750_1540,A42033,UrbStrmRest,npd,SED,2.15E-06
SW3_1750_1540,A42033,UrbStrmRest,npd,TN,2.15E-08
SW3_1750_1540,A42033,UrbStrmRest,npd,TP,2.68E-09
SW3_1750_1540,A42033,DirtGravelDSAOut,for,SED,10630.5
SW3_1750_1540,A42033,DirtGravelnoDSA,for,SED,6778.823
SW3_1750_1540,A42033,DirtGravelDSA,for,SED,2.22E+03
SW3_1750_1540,B42027,UrbStrmRest,rid,SED,0.00E+00
SW3_1750_1540,B42027,UrbStrmRest,rid,TN,0
SW3_1750_1540,B42027,UrbStrmRest,rid,TP,0
SW3_1750_1540,B42027,UrbStrmRest,nid,SED,1.896432
SW3_1750_1540,B42027,UrbStrmRest,nid,TN,0.01896432
SW3_1750_1540,B42027,UrbStrmRest,nid,TP,0.00237054
SW3_1750_1540,B42027,UrbStrmRest,rpd,SED,0.00E+00
SW3_1750_1540,B42027,UrbStrmRest,rpd,TN,0
SW3_1750_1540,B42027,UrbStrmRest,rpd,TP,0
SW3_1750_1540,B42027,UrbStrmRest,npd,SED,2.765145
SW3_1750_1540,B42027,UrbStrmRest,npd,TN,0.02765145
SW3_1750_1540,B42027,UrbStrmRest,npd,TP,3.46E-03
SW3_1750_1540,B42027,DirtGravelDSA,for,SED,1.51E+04
SW3_1750_1540,B42027,DirtGravelnoDSA,for,SED,1914.367
SW3_1750_1540,B42027,DirtGravelDSAOut,for,SED,7995.869
SW2_1770_1690,A42013,UrbStrmRest,rid,SED,0
SW2_1770_1690,A42013,UrbStrmRest,rid,TN,0
SW2_1770_1690,A42013,UrbStrmRest,rid,TP,0
SW2_1770_1690,A42013,UrbStrmRest,nid,SED,1.69E-02
SW2_1770_1690,A42013,UrbStrmRest,nid,TN,0.00016906
SW2_1770_1690,A42013,UrbStrmRest,nid,TP,2.11E-05
SW2_1770_1690,A42013,UrbStrmRest,rpd,SED,0
SW2_1770_1690,A42013,UrbStrmRest,rpd,TN,0.00E+00
SW2_1770_1690,A42013,UrbStrmRest,rpd,TP,0.00E+00
SW2_1770_1690,A42013,UrbStrmRest,npd,SED,0.00E+00
SW2_1770_1690,A42013,UrbStrmRest,npd,TN,0
SW2_1770_1690,A42013,UrbStrmRest,npd,TP,0
SW2_1770_1690,A42013,DirtGravelDSAOut,for,SED,11.93911
SW2_1770_1690,A42013,DirtGravelnoDSA,for,SED,6.772422
SW2_1770_1690,A42013,DirtGravelDSA,for,SED,1.34E+01
SW2_1770_1690,A42027,UrbStrmRest,rid,SED,5.97E-03
SW2_1770_1690,A42027,UrbStrmRest,rid,TN,5.97E-05
SW2_1770_1690,A42027,UrbStrmRest,rid,TP,7.47E-06
SW2_1770_1690,A42027,UrbStrmRest,nid,SED,1.49E+00
SW2_1770_1690,A42027,UrbStrmRest,nid,TN,0.01491162
SW2_1770_1690,A42027,UrbStrmRest,nid,TP,0.001863952
SW2_1770_1690,A42027,UrbStrmRest,rpd,SED,5.04E-03
SW2_1770_1690,A42027,UrbStrmRest,rpd,TN,5.04E-05
SW2_1770_1690,A42027,UrbStrmRest,rpd,TP,6.30E-06
SW2_1770_1690,A42027,UrbStrmRest,npd,SED,1.989508
SW2_1770_1690,A42027,UrbStrmRest,npd,TN,0.01989508
SW2_1770_1690,A42027,UrbStrmRest,npd,TP,0.002486886
SW2_1770_1690,A42027,DirtGravelDSA,for,SED,9102.672
SW2_1770_1690,A42027,DirtGravelnoDSA,for,SED,1155.825
SW2_1770_1690,A42027,DirtGravelDSAOut,for,SED,4827.614
SW2_1770_1690,B42027,UrbStrmRest,rid,SED,0.00E+00
SW2_1770_1690,B42027,UrbStrmRest,rid,TN,0
SW2_1770_1690,B42027,UrbStrmRest,rid,TP,0
SW2_1770_1690,B42027,UrbStrmRest,nid,SED,2.71E-01
SW2_1770_1690,B42027,UrbStrmRest,nid,TN,0.002714729
SW2_1770_1690,B42027,UrbStrmRest,nid,TP,0.000339341
SW2_1770_1690,B42027,UrbStrmRest,rpd,SED,0
SW2_1770_1690,B42027,UrbStrmRest,rpd,TN,0
SW2_1770_1690,B42027,UrbStrmRest,rpd,TP,0
SW2_1770_1690,B42027,UrbStrmRest,npd,SED,0.01880919
SW2_1770_1690,B42027,UrbStrmRest,npd,TN,0.000188092
SW2_1770_1690,B42027,UrbStrmRest,npd,TP,2.35E-05
SW2_1770_1690,B42027,DirtGravelDSAOut,for,SED,1.62E+03
SW2_1770_1690,B42027,DirtGravelnoDSA,for,SED,3.87E+02
SW2_1770_1690,B42027,DirtGravelDSA,for,SED,3.05E+03
SW3_1800_1650,A42033,UrbStrmRest,rid,SED,0.00E+00
SW3_1800_1650,A42033,UrbStrmRest,rid,TN,0
SW3_1800_1650,A42033,UrbStrmRest,rid,TP,0
SW3_1800_1650,A42033,UrbStrmRest,nid,SED,2.59E-07
SW3_1800_1650,A42033,UrbStrmRest,nid,TN,2.59E-09
SW3_1800_1650,A42033,UrbStrmRest,nid,TP,3.24E-10
SW3_1800_1650,A42033,UrbStrmRest,rpd,SED,0.00E+00
SW3_1800_1650,A42033,UrbStrmRest,rpd,TN,0
SW3_1800_1650,A42033,UrbStrmRest,rpd,TP,0.00E+00
SW3_1800_1650,A42033,UrbStrmRest,npd,SED,4.15E-07
SW3_1800_1650,A42033,UrbStrmRest,npd,TN,4.15E-09
SW3_1800_1650,A42033,UrbStrmRest,npd,TP,5.19E-10
SW3_1800_1650,A42033,DirtGravelDSA,for,SED,753.1595
SW3_1800_1650,A42033,DirtGravelnoDSA,for,SED,2296.478
SW3_1800_1650,A42033,DirtGravelDSAOut,for,SED,3.60E+03
SW1_1830_1690,A42027,UrbStrmRest,rid,SED,1.28E+00
SW1_1830_1690,A42027,UrbStrmRest,rid,TN,0.01283679
SW1_1830_1690,A42027,UrbStrmRest,rid,TP,0.001604599
SW1_1830_1690,A42027,UrbStrmRest,nid,SED,1.508614
SW1_1830_1690,A42027,UrbStrmRest,nid,TN,0.01508614
SW1_1830_1690,A42027,UrbStrmRest,nid,TP,0.001885767
SW1_1830_1690,A42027,UrbStrmRest,rpd,SED,4.33E+00
SW1_1830_1690,A42027,UrbStrmRest,rpd,TN,0.04329992
SW1_1830_1690,A42027,UrbStrmRest,rpd,TP,5.41E-03
SW1_1830_1690,A42027,UrbStrmRest,npd,SED,5.20E+00
SW1_1830_1690,A42027,UrbStrmRest,npd,TN,0.05196767
SW1_1830_1690,A42027,UrbStrmRest,npd,TP,0.006495958
SW1_1830_1690,A42027,DirtGravelDSAOut,for,SED,1814.277
SW1_1830_1690,A42027,DirtGravelnoDSA,for,SED,434.3733
SW1_1830_1690,A42027,DirtGravelDSA,for,SED,3420.896
SW1_1830_1690,F42027,UrbStrmRest,rid,SED,0.00E+00
SW1_1830_1690,F42027,UrbStrmRest,rid,TN,0
SW1_1830_1690,F42027,UrbStrmRest,rid,TP,0
SW1_1830_1690,F42027,UrbStrmRest,nid,SED,2.06E-03
SW1_1830_1690,F42027,UrbStrmRest,nid,TN,2.06E-05
SW1_1830_1690,F42027,UrbStrmRest,nid,TP,2.57E-06
SW1_1830_1690,F42027,UrbStrmRest,rpd,SED,0
SW1_1830_1690,F42027,UrbStrmRest,rpd,TN,0
SW1_1830_1690,F42027,UrbStrmRest,rpd,TP,0
SW1_1830_1690,F42027,UrbStrmRest,npd,SED,0.009501551
SW1_1830_1690,F42027,UrbStrmRest,npd,TN,9.50E-05
SW1_1830_1690,F42027,UrbStrmRest,npd,TP,1.19E-05
SW1_1830_1690,F42027,DirtGravelDSA,for,SED,0
SW1_1830_1690,F42027,DirtGravelnoDSA,for,SED,0
SW1_1830_1690,F42027,DirtGravelDSAOut,for,SED,0
SW4_1860_1720,A42033,UrbStrmRest,rid,SED,0
SW4_1860_1720,A42033,UrbStrmRest,rid,TN,0
SW4_1860_1720,A42033,UrbStrmRest,rid,TP,0
SW4_1860_1720,A42033,UrbStrmRest,nid,SED,3.05E-07
SW4_1860_1720,A42033,UrbStrmRest,nid,TN,3.05E-09
SW4_1860_1720,A42033,UrbStrmRest,nid,TP,3.82E-10
SW4_1860_1720,A42033,UrbStrmRest,rpd,SED,0
SW4_1860_1720,A42033,UrbStrmRest,rpd,TN,0
SW4_1860_1720,A42033,UrbStrmRest,rpd,TP,0
SW4_1860_1720,A42033,UrbStrmRest,npd,SED,3.31E-07
SW4_1860_1720,A42033,UrbStrmRest,npd,TN,3.31E-09
SW4_1860_1720,A42033,UrbStrmRest,npd,TP,4.14E-10
SW4_1860_1720,A42033,DirtGravelDSAOut,for,SED,9061.429
SW4_1860_1720,A42033,DirtGravelnoDSA,for,SED,5778.266
SW4_1860_1720,A42033,DirtGravelDSA,for,SED,1895.057
SW4_1860_1720,F42033,UrbStrmRest,rid,SED,0
SW4_1860_1720,F42033,UrbStrmRest,rid,TN,0
SW4_1860_1720,F42033,UrbStrmRest,rid,TP,0.00E+00
SW4_1860_1720,F42033,UrbStrmRest,nid,SED,8.31E-10
SW4_1860_1720,F42033,UrbStrmRest,nid,TN,8.31E-12
SW4_1860_1720,F42033,UrbStrmRest,nid,TP,1.04E-12
SW4_1860_1720,F42033,UrbStrmRest,rpd,SED,0.00E+00
SW4_1860_1720,F42033,UrbStrmRest,rpd,TN,0
SW4_1860_1720,F42033,UrbStrmRest,rpd,TP,0.00E+00
SW4_1860_1720,F42033,UrbStrmRest,npd,SED,0.00E+00
SW4_1860_1720,F42033,UrbStrmRest,npd,TN,0.00E+00
SW4_1860_1720,F42033,UrbStrmRest,npd,TP,0.00E+00
SW4_1860_1720,F42033,DirtGravelDSA,for,SED,1.21E+01
SW4_1860_1720,F42033,DirtGravelnoDSA,for,SED,36.7657
SW4_1860_1720,F42033,DirtGravelDSAOut,for,SED,57.65567
SW3_1870_1800,A42013,UrbStrmRest,rid,SED,2.82E-01
SW3_1870_1800,A42013,UrbStrmRest,rid,TN,0.002817658
SW3_1870_1800,A42013,UrbStrmRest,rid,TP,3.52E-04
SW3_1870_1800,A42013,UrbStrmRest,nid,SED,1.69E-02
SW3_1870_1800,A42013,UrbStrmRest,nid,TN,0.00016906
SW3_1870_1800,A42013,UrbStrmRest,nid,TP,2.11E-05
SW3_1870_1800,A42013,UrbStrmRest,rpd,SED,5.64E-03
SW3_1870_1800,A42013,UrbStrmRest,rpd,TN,5.64E-05
SW3_1870_1800,A42013,UrbStrmRest,rpd,TP,7.04E-06
SW3_1870_1800,A42013,UrbStrmRest,npd,SED,0.00E+00
SW3_1870_1800,A42013,UrbStrmRest,npd,TN,0
SW3_1870_1800,A42013,UrbStrmRest,npd,TP,0
SW3_1870_1800,A42013,DirtGravelDSAOut,for,SED,8.00E+01
SW3_1870_1800,A42013,DirtGravelnoDSA,for,SED,45.39133
SW3_1870_1800,A42013,DirtGravelDSA,for,SED,8.97E+01
SW3_1870_1800,A42021,UrbStrmRest,rid,SED,3.49E-04
SW3_1870_1800,A42021,UrbStrmRest,rid,TN,3.49E-06
SW3_1870_1800,A42021,UrbStrmRest,rid,TP,4.37E-07
SW3_1870_1800,A42021,UrbStrmRest,nid,SED,0.2911547
SW3_1870_1800,A42021,UrbStrmRest,nid,TN,0.002911547
SW3_1870_1800,A42021,UrbStrmRest,nid,TP,3.64E-04
SW3_1870_1800,A42021,UrbStrmRest,rpd,SED,4.48E-04
SW3_1870_1800,A42021,UrbStrmRest,rpd,TN,4.48E-06
SW3_1870_1800,A42021,UrbStrmRest,rpd,TP,5.60E-07
SW3_1870_1800,A42021,UrbStrmRest,npd,SED,0.6347291
SW3_1870_1800,A42021,UrbStrmRest,npd,TN,0.006347291
SW3_1870_1800,A42021,UrbStrmRest,npd,TP,7.93E-04
SW3_1870_1800,A42021,DirtGravelDSA,for,SED,5.24E+03
SW3_1870_1800,A42021,DirtGravelnoDSA,for,SED,6400.478
SW3_1870_1800,A42021,DirtGravelDSAOut,for,SED,4.49E+03
SW3_1870_1800,A42033,UrbStrmRest,rid,SED,0.00E+00
SW3_1870_1800,A42033,UrbStrmRest,rid,TN,0
SW3_1870_1800,A42033,UrbStrmRest,rid,TP,0.00E+00
SW3_1870_1800,A42033,UrbStrmRest,nid,SED,1.45E-06
SW3_1870_1800,A42033,UrbStrmRest,nid,TN,1.45E-08
SW3_1870_1800,A42033,UrbStrmRest,nid,TP,1.81E-09
SW3_1870_1800,A42033,UrbStrmRest,rpd,SED,0.00E+00
SW3_1870_1800,A42033,UrbStrmRest,rpd,TN,0.00E+00
SW3_1870_1800,A42033,UrbStrmRest,rpd,TP,0.00E+00
SW3_1870_1800,A42033,UrbStrmRest,npd,SED,2.70E-06
SW3_1870_1800,A42033,UrbStrmRest,npd,TN,2.70E-08
SW3_1870_1800,A42033,UrbStrmRest,npd,TP,3.37E-09
SW3_1870_1800,A42033,DirtGravelDSAOut,for,SED,3.33E+04
SW3_1870_1800,A42033,DirtGravelnoDSA,for,SED,21218.55
SW3_1870_1800,A42033,DirtGravelDSA,for,SED,6.96E+03
SW3_1870_1800,F42021,UrbStrmRest,rid,SED,0.00E+00
SW3_1870_1800,F42021,UrbStrmRest,rid,TN,0
SW3_1870_1800,F42021,UrbStrmRest,rid,TP,0.00E+00
SW3_1870_1800,F42021,UrbStrmRest,nid,SED,4.52E-04
SW3_1870_1800,F42021,UrbStrmRest,nid,TN,4.52E-06
SW3_1870_1800,F42021,UrbStrmRest,nid,TP,5.64E-07
SW3_1870_1800,F42021,UrbStrmRest,rpd,SED,0
SW3_1870_1800,F42021,UrbStrmRest,rpd,TN,0
SW3_1870_1800,F42021,UrbStrmRest,rpd,TP,0
SW3_1870_1800,F42021,UrbStrmRest,npd,SED,0.00E+00
SW3_1870_1800,F42021,UrbStrmRest,npd,TN,0
SW3_1870_1800,F42021,UrbStrmRest,npd,TP,0.00E+00
SW3_1870_1800,F42021,DirtGravelDSA,for,SED,1.62E+01
SW3_1870_1800,F42021,DirtGravelnoDSA,for,SED,19.719
SW3_1870_1800,F42021,DirtGravelDSAOut,for,SED,13.84718
SW1_1890_1830,A42027,UrbStrmRest,rid,SED,2.74E+00
SW1_1890_1830,A42027,UrbStrmRest,rid,TN,0.02737998
SW1_1890_1830,A42027,UrbStrmRest,rid,TP,0.003422498
SW1_1890_1830,A42027,UrbStrmRest,nid,SED,0.00E+00
SW1_1890_1830,A42027,UrbStrmRest,nid,TN,0
SW1_1890_1830,A42027,UrbStrmRest,nid,TP,0
SW1_1890_1830,A42027,UrbStrmRest,rpd,SED,9.95336
SW1_1890_1830,A42027,UrbStrmRest,rpd,TN,0.0995336
SW1_1890_1830,A42027,UrbStrmRest,rpd,TP,1.24E-02
SW1_1890_1830,A42027,UrbStrmRest,npd,SED,0.00E+00
SW1_1890_1830,A42027,UrbStrmRest,npd,TN,0
SW1_1890_1830,A42027,UrbStrmRest,npd,TP,0
SW1_1890_1830,A42027,DirtGravelDSAOut,for,SED,434.1732
SW1_1890_1830,A42027,DirtGravelnoDSA,for,SED,103.9495
SW1_1890_1830,A42027,DirtGravelDSA,for,SED,8.19E+02
SW1_1910_1890,A42027,UrbStrmRest,rid,SED,3.38E+00
SW1_1910_1890,A42027,UrbStrmRest,rid,TN,0.03379837
SW1_1910_1890,A42027,UrbStrmRest,rid,TP,0.004224797
SW1_1910_1890,A42027,UrbStrmRest,nid,SED,0.3878184
SW1_1910_1890,A42027,UrbStrmRest,nid,TN,0.003878184
SW1_1910_1890,A42027,UrbStrmRest,nid,TP,0.000484773
SW1_1910_1890,A42027,UrbStrmRest,rpd,SED,1.29E+01
SW1_1910_1890,A42027,UrbStrmRest,rpd,TN,0.1294926
SW1_1910_1890,A42027,UrbStrmRest,rpd,TP,0.01618657
SW1_1910_1890,A42027,UrbStrmRest,npd,SED,1.359303
SW1_1910_1890,A42027,UrbStrmRest,npd,TN,0.01359303
SW1_1910_1890,A42027,UrbStrmRest,npd,TP,1.70E-03
SW1_1910_1890,A42027,DirtGravelDSA,for,SED,2.48E+03
SW1_1910_1890,A42027,DirtGravelnoDSA,for,SED,314.8206
SW1_1910_1890,A42027,DirtGravelDSAOut,for,SED,1314.933
WL0_4420_0000,A24003,UrbStrmRest,rid,SED,180.2745
WL0_4420_0000,A24003,UrbStrmRest,rid,TN,1.802745
WL0_4420_0000,A24003,UrbStrmRest,rid,TP,2.25E-01
WL0_4420_0000,A24003,UrbStrmRest,nid,SED,3.88E+00
WL0_4420_0000,A24003,UrbStrmRest,nid,TN,0.03878707
WL0_4420_0000,A24003,UrbStrmRest,nid,TP,0.004848384
WL0_4420_0000,A24003,UrbStrmRest,rpd,SED,439.5055
WL0_4420_0000,A24003,UrbStrmRest,rpd,TN,4.395055
WL0_4420_0000,A24003,UrbStrmRest,rpd,TP,5.49E-01
WL0_4420_0000,A24003,UrbStrmRest,npd,SED,7.08E+00
WL0_4420_0000,A24003,UrbStrmRest,npd,TN,0.07082503
WL0_4420_0000,A24003,UrbStrmRest,npd,TP,8.85E-03
WL0_4420_0000,F24003,UrbStrmRest,rid,SED,5.09E+00
WL0_4420_0000,F24003,UrbStrmRest,rid,TN,0.05090295
WL0_4420_0000,F24003,UrbStrmRest,rid,TP,6.36E-03
WL0_4420_0000,F24003,UrbStrmRest,nid,SED,1.63E-02
WL0_4420_0000,F24003,UrbStrmRest,nid,TN,0.000162629
WL0_4420_0000,F24003,UrbStrmRest,nid,TP,2.03E-05
WL0_4420_0000,F24003,UrbStrmRest,rpd,SED,1.07E+01
WL0_4420_0000,F24003,UrbStrmRest,rpd,TN,0.1073353
WL0_4420_0000,F24003,UrbStrmRest,rpd,TP,0.01341691
WL0_4420_0000,F24003,UrbStrmRest,npd,SED,3.42E-02
WL0_4420_0000,F24003,UrbStrmRest,npd,TN,0.000341521
WL0_4420_0000,F24003,UrbStrmRest,npd,TP,4.27E-05
WL0_4421_0000,A24003,UrbStrmRest,rid,SED,59.92887
WL0_4421_0000,A24003,UrbStrmRest,rid,TN,0.5992887
WL0_4421_0000,A24003,UrbStrmRest,rid,TP,7.49E-02
WL0_4421_0000,A24003,UrbStrmRest,nid,SED,1.24E+01
WL0_4421_0000,A24003,UrbStrmRest,nid,TN,1.24E-01
WL0_4421_0000,A24003,UrbStrmRest,nid,TP,1.56E-02
WL0_4421_0000,A24003,UrbStrmRest,rpd,SED,1.96E+02
WL0_4421_0000,A24003,UrbStrmRest,rpd,TN,1.962935
WL0_4421_0000,A24003,UrbStrmRest,rpd,TP,0.2453668
WL0_4421_0000,A24003,UrbStrmRest,npd,SED,1.46E+01
WL0_4421_0000,A24003,UrbStrmRest,npd,TN,0.1455532
WL0_4421_0000,A24003,UrbStrmRest,npd,TP,0.01819414
WL0_4422_0000,A24003,UrbStrmRest,rid,SED,25.69542
WL0_4422_0000,A24003,UrbStrmRest,rid,TN,0.2569542
WL0_4422_0000,A24003,UrbStrmRest,rid,TP,0.03211927
WL0_4422_0000,A24003,UrbStrmRest,nid,SED,6.497038
WL0_4422_0000,A24003,UrbStrmRest,nid,TN,0.06497037
WL0_4422_0000,A24003,UrbStrmRest,nid,TP,0.008121297
WL0_4422_0000,A24003,UrbStrmRest,rpd,SED,54.80605
WL0_4422_0000,A24003,UrbStrmRest,rpd,TN,0.5480605
WL0_4422_0000,A24003,UrbStrmRest,rpd,TP,0.06850756
WL0_4422_0000,A24003,UrbStrmRest,npd,SED,1.78079
WL0_4422_0000,A24003,UrbStrmRest,npd,TN,0.0178079
WL0_4422_0000,A24003,UrbStrmRest,npd,TP,2.23E-03
WL0_4423_0000,A24003,UrbStrmRest,rid,SED,1.73E+02
WL0_4423_0000,A24003,UrbStrmRest,rid,TN,1.732001
WL0_4423_0000,A24003,UrbStrmRest,rid,TP,0.2165002
WL0_4423_0000,A24003,UrbStrmRest,nid,SED,0.2260546
WL0_4423_0000,A24003,UrbStrmRest,nid,TN,0.002260546
WL0_4423_0000,A24003,UrbStrmRest,nid,TP,0.000282568
WL0_4423_0000,A24003,UrbStrmRest,rpd,SED,321.4367
WL0_4423_0000,A24003,UrbStrmRest,rpd,TN,3.214367
WL0_4423_0000,A24003,UrbStrmRest,rpd,TP,0.4017958
WL0_4423_0000,A24003,UrbStrmRest,npd,SED,0.3382688
WL0_4423_0000,A24003,UrbStrmRest,npd,TN,3.38E-03
WL0_4423_0000,A24003,UrbStrmRest,npd,TP,4.23E-04
WL0_4423_0000,F24003,UrbStrmRest,rid,SED,1.18E+01
WL0_4423_0000,F24003,UrbStrmRest,rid,TN,0.1179062
WL0_4423_0000,F24003,UrbStrmRest,rid,TP,1.47E-02
WL0_4423_0000,F24003,UrbStrmRest,nid,SED,1.63E-02
WL0_4423_0000,F24003,UrbStrmRest,nid,TN,1.63E-04
WL0_4423_0000,F24003,UrbStrmRest,nid,TP,2.03E-05
WL0_4423_0000,F24003,UrbStrmRest,rpd,SED,3.91E+01
WL0_4423_0000,F24003,UrbStrmRest,rpd,TN,0.3911233
WL0_4423_0000,F24003,UrbStrmRest,rpd,TP,0.04889041
WL0_4423_0000,F24003,UrbStrmRest,npd,SED,5.69E-02
WL0_4423_0000,F24003,UrbStrmRest,npd,TN,0.000569202
WL0_4423_0000,F24003,UrbStrmRest,npd,TP,7.12E-05
WL0_4600_0000,A24003,UrbStrmRest,rid,SED,8.65E+01
WL0_4600_0000,A24003,UrbStrmRest,rid,TN,0.8651875
WL0_4600_0000,A24003,UrbStrmRest,rid,TP,0.1081484
WL0_4600_0000,A24003,UrbStrmRest,nid,SED,4.33E+01
WL0_4600_0000,A24003,UrbStrmRest,nid,TN,0.4334069
WL0_4600_0000,A24003,UrbStrmRest,nid,TP,0.05417586
WL0_4600_0000,A24003,UrbStrmRest,rpd,SED,2.14E+02
WL0_4600_0000,A24003,UrbStrmRest,rpd,TN,2.144266
WL0_4600_0000,A24003,UrbStrmRest,rpd,TP,0.2680333
WL0_4600_0000,A24003,UrbStrmRest,npd,SED,5.45E+01
WL0_4600_0000,A24003,UrbStrmRest,npd,TN,0.5448079
WL0_4600_0000,A24003,UrbStrmRest,npd,TP,6.81E-02
WL0_4601_0000,A24003,UrbStrmRest,rid,SED,3.78E+01
WL0_4601_0000,A24003,UrbStrmRest,rid,TN,0.3781129
WL0_4601_0000,A24003,UrbStrmRest,rid,TP,0.04726412
WL0_4601_0000,A24003,UrbStrmRest,nid,SED,0.1382349
WL0_4601_0000,A24003,UrbStrmRest,nid,TN,0.001382348
WL0_4601_0000,A24003,UrbStrmRest,nid,TP,1.73E-04
WL0_4601_0000,A24003,UrbStrmRest,rpd,SED,1.21E+02
WL0_4601_0000,A24003,UrbStrmRest,rpd,TN,1.214027
WL0_4601_0000,A24003,UrbStrmRest,rpd,TP,0.1517534
WL0_4601_0000,A24003,UrbStrmRest,npd,SED,0.4114519
WL0_4601_0000,A24003,UrbStrmRest,npd,TN,0.004114519
WL0_4601_0000,A24003,UrbStrmRest,npd,TP,0.000514315
WL0_4602_0000,A24003,UrbStrmRest,rid,SED,16.83212
WL0_4602_0000,A24003,UrbStrmRest,rid,TN,1.68E-01
WL0_4602_0000,A24003,UrbStrmRest,rid,TP,2.10E-02
WL0_4602_0000,A24003,UrbStrmRest,nid,SED,1.26E+01
WL0_4602_0000,A24003,UrbStrmRest,nid,TN,0.1260377
WL0_4602_0000,A24003,UrbStrmRest,nid,TP,0.01575471
WL0_4602_0000,A24003,UrbStrmRest,rpd,SED,64.31986
WL0_4602_0000,A24003,UrbStrmRest,rpd,TN,0.6431986
WL0_4602_0000,A24003,UrbStrmRest,rpd,TP,0.08039983
WL0_4602_0000,A24003,UrbStrmRest,npd,SED,30.73692
WL0_4602_0000,A24003,UrbStrmRest,npd,TN,0.3073692
WL0_4602_0000,A24003,UrbStrmRest,npd,TP,3.84E-02
WL0_4602_0000,F24003,UrbStrmRest,rid,SED,8.13E-03
WL0_4602_0000,F24003,UrbStrmRest,rid,TN,8.13E-05
WL0_4602_0000,F24003,UrbStrmRest,rid,TP,1.02E-05
WL0_4602_0000,F24003,UrbStrmRest,nid,SED,5.20E-01
WL0_4602_0000,F24003,UrbStrmRest,nid,TN,0.005204135
WL0_4602_0000,F24003,UrbStrmRest,nid,TP,6.51E-04
WL0_4602_0000,F24003,UrbStrmRest,rpd,SED,0.00E+00
WL0_4602_0000,F24003,UrbStrmRest,rpd,TN,0
WL0_4602_0000,F24003,UrbStrmRest,rpd,TP,0.00E+00
WL0_4602_0000,F24003,UrbStrmRest,npd,SED,3.58E-02
