landseg,for,hvf,hwm,lwm,hom,hyw,pas,hyo,alf,trp,urs,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,nhi,nlo,nho,nhy,npa,nal
F51137,0.8216,20.25,9.3586,9.3711,14.0508,3.4275,2.0121,2.7,4.95,11.0865,113.4,1.7394,0,7.5,8.8594,1.7394,0,8.8594,1.7394,0,7.5,8.8594,7.4869,7.4969,11.2407,2.7420,1.6097,3.96
F51139,1.0924,20.25,17.8522,17.8598,14.2721,5.2285,2.7740,2.7,4.95,15.2847,113.4,1.9160,0,7.5,8.8594,1.9160,0,8.8594,1.9160,0,7.5,8.8594,14.2817,14.2879,11.4177,4.1828,2.2192,3.96
F51145,0.8116,20.25,10.3122,10.3242,13.8276,3.5260,2.0683,2.7,4.95,11.3965,113.4,3.0725,0,7.5,8.8594,3.0725,0,8.8594,3.0725,0,7.5,8.8594,8.2498,8.2594,11.0621,2.8208,1.6547,3.96
F51147,0.7680,20.25,11.0685,11.0801,12.8326,3.5242,1.9866,2.7,4.95,10.9460,113.4,2.9157,0,7.5,8.8594,2.9157,0,8.8594,2.9157,0,7.5,8.8594,8.8548,8.8640,10.2661,2.8194,1.5893,3.96
F51149,1.0165,20.25,7.6059,7.6195,11.7171,3.3098,1.8748,2.7,4.95,10.3303,113.4,3.4696,0,7.5,8.8594,3.4696,0,8.8594,3.4696,0,7.5,8.8594,6.0847,6.0956,9.3737,2.6478,1.4999,3.96
F51153,0.9927,20.25,8.6410,8.6539,14.8753,3.5763,2.0756,2.7,4.95,11.4366,113.4,2.1144,0,7.5,8.8594,2.1144,0,8.8594,2.1144,0,7.5,8.8594,6.9128,6.9231,11.9002,2.8611,1.6605,3.96
F51157,0.8439,20.25,9.5835,9.5959,14.3541,3.2697,1.7978,2.7,4.95,9.9058,113.4,2.6798,0,7.5,8.8594,2.6798,0,8.8594,2.6798,0,7.5,8.8594,7.6668,7.6767,11.4833,2.6158,1.4382,3.96
F51159,0.8999,20.25,7.6618,7.6778,13.8177,3.3090,1.7822,2.7,4.95,9.8200,113.4,3.0712,0,7.5,8.8594,3.0712,0,8.8594,3.0712,0,7.5,8.8594,6.1295,6.1423,11.0541,2.6472,1.4258,3.96
F51161,0.7150,20.25,12.5066,12.5174,14.0747,3.6900,2.0329,2.7,4.95,11.2010,113.4,2.2168,0,7.5,8.8594,2.2168,0,8.8594,2.2168,0,7.5,8.8594,10.0053,10.0139,11.2598,2.9520,1.6263,3.96
F51163,0.6731,20.25,11.7852,11.7964,14.9421,3.4053,1.8029,2.7,4.95,9.9338,113.4,2.0682,0,7.5,8.8594,2.0682,0,8.8594,2.0682,0,7.5,8.8594,9.4282,9.4371,11.9537,2.7242,1.4423,3.96
F51165,1.1687,20.25,16.1972,16.2058,14.4900,5.1863,2.9317,2.7,4.95,16.1536,113.4,2.2768,0,7.5,8.8594,2.2768,0,8.8594,2.2768,0,7.5,8.8594,12.9578,12.9647,11.5920,4.1490,2.3453,3.96
F51171,0.9040,20.25,12.1987,12.2096,14.6055,3.9515,2.0876,2.7,4.95,11.5026,113.4,2.3990,0,7.5,8.8594,2.3990,0,8.8594,2.3990,0,7.5,8.8594,9.7589,9.7677,11.6844,3.1612,1.6701,3.96
F51177,0.8717,20.25,8.5922,8.6051,13.6351,3.2737,2.1336,2.7,4.95,11.7559,113.4,1.8780,0,7.5,8.8594,1.8780,0,8.8594,1.8780,0,7.5,8.8594,6.8737,6.8841,10.9081,2.6190,1.7069,3.96
F51179,0.9371,20.25,7.4143,7.4280,13.9656,3.5144,1.8960,2.7,4.95,10.4471,113.4,2.0405,0,7.5,8.8594,2.0405,0,8.8594,2.0405,0,7.5,8.8594,5.9314,5.9424,11.1725,2.8115,1.5168,3.96
F51181,0.8196,20.25,7.9960,8.0094,9.9949,2.7407,13.4893,2.7,4.95,74.3260,113.4,3.3939,0,7.5,8.8594,3.3939,0,8.8594,3.3939,0,7.5,8.8594,6.3968,6.4075,7.9959,2.1926,10.7914,3.96
F51187,0.8014,20.25,11.8491,11.8602,14.5243,3.1597,1.7804,2.7,4.95,9.8103,113.4,1.3692,0,7.5,8.8594,1.3692,0,8.8594,1.3692,0,7.5,8.8594,9.4793,9.4882,11.6195,2.5277,1.4244,3.96
F51193,0.8649,20.25,8.1930,8.2062,16.3664,3.1163,1.7061,2.7,4.95,9.4008,113.4,3.0870,0,7.5,8.8594,3.0870,0,8.8594,3.0870,0,7.5,8.8594,6.5544,6.5650,13.0931,2.4931,1.3649,3.96
F51199,0.8826,20.25,6.5969,6.6110,14.9979,3.9281,2.9823,2.7,4.95,16.4323,113.4,3.4941,0,7.5,8.8594,3.4941,0,8.8594,3.4941,0,7.5,8.8594,5.2775,5.2888,11.9983,3.1425,2.3858,3.96
F51510,1.1717,20.25,8.1201,8.1155,11.7105,3.2806,1.5382,2.7,4.95,8.4756,113.4,3.5030,0,7.5,8.8594,3.5030,0,8.8594,3.5030,0,7.5,8.8594,6.4961,6.4924,9.3684,2.6245,1.2306,3.96
F51530,0.6458,20.25,10.3560,10.3500,15.1525,3.2100,1.4590,2.7,4.95,8.0390,113.4,1.7552,0,7.5,8.8594,1.7552,0,8.8594,1.7552,0,7.5,8.8594,8.2848,8.2800,12.1220,2.5680,1.1672,3.96
F51540,0.8590,20.25,8.9280,8.9229,12.7198,3.2388,1.4911,2.7,4.95,8.2159,113.4,3.5674,0,7.5,8.8594,3.5674,0,8.8594,3.5674,0,7.5,8.8594,7.1424,7.1383,10.1759,2.5910,1.1929,3.96
F51550,0.8750,20.25,4.9493,4.9644,16.1276,3.4652,2.4832,2.7,4.95,13.6825,113.4,3.4598,0,7.5,8.8594,3.4598,0,8.8594,3.4598,0,7.5,8.8594,3.9594,3.9715,12.9021,2.7722,1.9866,3.96
F51580,0.6809,20.25,10.3938,10.3878,15.1969,3.2169,1.4643,2.7,4.95,8.0681,113.4,2.4911,0,7.5,8.8594,2.4911,0,8.8594,2.4911,0,7.5,8.8594,8.3150,8.3102,12.1575,2.5735,1.1714,3.96
F51630,0.9814,20.25,9.0588,9.0536,12.8750,3.2621,1.5095,2.7,4.95,8.3176,113.4,3.2405,0,7.5,8.8594,3.2405,0,8.8594,3.2405,0,7.5,8.8594,7.2471,7.2429,10.3000,2.6097,1.2076,3.96
F51650,0.5892,20.25,7.4978,7.4934,10.9725,3.1698,1.4504,2.7,4.95,7.9919,113.4,2.9059,0,7.5,8.8594,2.9059,0,8.8594,2.9059,0,7.5,8.8594,5.9982,5.9948,8.7780,2.5358,1.1604,3.96
F51660,1.2092,20.25,10.9582,10.9519,15.8663,3.3174,1.5439,2.7,4.95,8.5067,113.4,3.3016,0,7.5,8.8594,3.3016,0,8.8594,3.3016,0,7.5,8.8594,8.7665,8.7615,12.6930,2.6539,1.2351,3.96
F51670,1.8427,20.25,8.8370,8.8319,12.5607,3.4082,1.6393,2.7,4.95,9.0327,113.4,4.5011,0,7.5,8.8594,4.5011,0,8.8594,4.5011,0,7.5,8.8594,7.0696,7.0655,10.0485,2.7266,1.3115,3.96
F51700,0.8928,20.25,7.8221,7.8176,11.3571,3.2275,1.4962,2.7,4.95,8.2440,113.4,3.4638,0,7.5,8.8594,3.4638,0,8.8594,3.4638,0,7.5,8.8594,6.2577,6.2541,9.0857,2.5820,1.1970,3.96
F51710,1.0392,20.25,7.9787,7.9741,11.5427,3.2554,1.5183,2.7,4.95,8.3656,113.4,3.7140,0,7.5,8.8594,3.7140,0,8.8594,3.7140,0,7.5,8.8594,6.3829,6.3792,9.2342,2.6043,1.2146,3.96
F51730,0.9676,20.25,7.9020,7.8975,11.4519,3.2418,1.5075,2.7,4.95,8.3061,113.4,3.2200,0,7.5,8.8594,3.2200,0,8.8594,3.2200,0,7.5,8.8594,6.3216,6.3180,9.1615,2.5934,1.2060,3.96
F51735,0.5301,20.25,7.4346,7.4303,10.8968,3.1585,1.4415,2.7,4.95,7.9428,113.4,2.7864,0,7.5,8.8594,2.7864,0,8.8594,2.7864,0,7.5,8.8594,5.9477,5.9443,8.7175,2.5268,1.1532,3.96
F51740,1.0705,20.25,8.0120,8.0074,11.5822,3.2613,1.5230,2.7,4.95,8.3915,113.4,3.7358,0,7.5,8.8594,3.7358,0,8.8594,3.7358,0,7.5,8.8594,6.4096,6.4059,9.2658,2.6091,1.2184,3.96
F51760,1.1254,20.25,8.0706,8.0660,11.6518,3.2718,1.5312,2.7,4.95,8.4371,113.4,3.3738,0,7.5,8.8594,3.3738,0,8.8594,3.3738,0,7.5,8.8594,6.4565,6.4528,9.3215,2.6174,1.2250,3.96
F51790,0.8324,20.25,10.5553,10.5492,15.3888,3.2455,1.4871,2.7,4.95,8.1938,113.4,3.0419,0,7.5,8.8594,3.0419,0,8.8594,3.0419,0,7.5,8.8594,8.4442,8.4393,12.3110,2.5964,1.1897,3.96
F51800,0.8263,20.25,7.6548,7.6684,10.0655,3.2400,1.8945,2.7,4.95,10.4386,113.4,3.4715,0,7.5,8.8594,3.4715,0,8.8594,3.4715,0,7.5,8.8594,6.1239,6.1347,8.0524,2.5920,1.5156,3.96
F51810,0.7909,20.25,5.3200,5.3349,17.3273,3.0942,2.3151,2.7,4.95,12.7564,113.4,3.3053,0,7.5,8.8594,3.3053,0,8.8594,3.3053,0,7.5,8.8594,4.2560,4.2679,13.8618,2.4754,1.8521,3.96
F51820,0.8946,20.25,10.6220,10.6159,15.4676,3.2575,1.4965,2.7,4.95,8.2455,113.4,3.7155,0,7.5,8.8594,3.7155,0,8.8594,3.7155,0,7.5,8.8594,8.4976,8.4927,12.3741,2.6060,1.1972,3.96
F51830,0.8685,20.25,7.7962,7.7917,11.3264,3.2229,1.4925,2.7,4.95,8.2239,113.4,3.4679,0,7.5,8.8594,3.4679,0,8.8594,3.4679,0,7.5,8.8594,6.2370,6.2334,9.0611,2.5783,1.1940,3.96
F54003,0.8961,20.25,10.4496,10.4615,14.6140,2.8290,1.7431,2.7,4.95,9.6044,113.4,3.0343,0,7.5,8.8594,3.0343,0,8.8594,3.0343,0,7.5,8.8594,8.3597,8.3692,11.6912,2.2632,1.3945,3.96
F54023,1.0064,20.25,13.0264,13.0369,15.4444,3.3157,1.8271,2.7,4.95,10.0671,113.4,4.5529,0,7.5,8.8594,4.5529,0,8.8594,4.5529,0,7.5,8.8594,10.4212,10.4295,12.3555,2.6526,1.4616,3.96
F54027,0.7983,20.25,10.8238,10.8355,14.3064,2.7586,1.6455,2.7,4.95,9.0665,113.4,1.5165,0,7.5,8.8594,1.5165,0,8.8594,1.5165,0,7.5,8.8594,8.6590,8.6684,11.4451,2.2069,1.3164,3.96
F54031,0.9096,20.25,16.1239,16.1325,14.9029,3.5342,2.3797,2.7,4.95,13.1123,113.4,2.1175,0,7.5,8.8594,2.1175,0,8.8594,2.1175,0,7.5,8.8594,12.8991,12.9060,11.9223,2.8274,1.9038,3.96
F54037,0.8971,20.25,9.1995,9.2122,14.5736,2.9865,1.8117,2.7,4.95,9.9824,113.4,1.9542,0,7.5,8.8594,1.9542,0,8.8594,1.9542,0,7.5,8.8594,7.3596,7.3697,11.6589,2.3892,1.4494,3.96
F54057,0.8575,20.25,11.3804,11.3918,15.0165,2.8967,1.6157,2.7,4.95,8.9022,113.4,3.9545,0,7.5,8.8594,3.9545,0,8.8594,3.9545,0,7.5,8.8594,9.1044,9.1135,12.0132,2.3174,1.2925,3.96
F54063,0.6955,20.25,11.1773,11.1888,14.9814,2.8033,1.7327,2.7,4.95,9.5470,113.4,2.4762,0,7.5,8.8594,2.4762,0,8.8594,2.4762,0,7.5,8.8594,8.9419,8.9511,11.9851,2.2426,1.3861,3.96
F54065,0.8641,20.25,11.2758,11.2872,14.5390,2.6480,1.7012,2.7,4.95,9.3734,113.4,3.1711,0,7.5,8.8594,3.1711,0,8.8594,3.1711,0,7.5,8.8594,9.0206,9.0298,11.6312,2.1184,1.3609,3.96
F54071,0.7626,20.25,11.9328,11.9439,15.2267,3.4301,2.0145,2.7,4.95,11.0999,113.4,2.0738,0,7.5,8.8594,2.0738,0,8.8594,2.0738,0,7.5,8.8594,9.5463,9.5551,12.1813,2.7441,1.6116,3.96
end
